TotalEnvInteracts	AverageEpRet1	MinEpRet	AverageEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
960000	314.82	240	908	2614.47	5.1071259765625	5.36821737753791	36.926174	0.50315386
992000	306.94	240	686	2701.25	4.739640625	5.6215048168839985	40.296463	0.32439184
1024000	275.14	240	610	2790.03	4.52999462890625	5.445227267984322	38.366627	0.3800821
1056000	275.64	240	552	2877.46	4.43885791015625	6.340495470584298	44.81181	0.34141603
1088000	395.14	240	1225	2964.34	4.50516943359375	5.899245846928233	45.2125	0.29417405
1120000	372.79	240	933	3050.15	4.13575439453125	5.362772246877076	31.247799	0.33766615
1152000	489.36	240	1253	3135.54	4.5514267578125	5.949474110163015	46.43412	0.31285173
1184000	425.14	240	1246	3220.86	4.66992041015625	6.134047208511685	39.778515	0.44056427
1216000	410.45	240	959	3306.76	5.00335400390625	6.510593230939097	44.786633	0.4403376
1248000	360.15	240	1250	3392.05	5.69416796875	6.960388481435501	44.066933	0.45976534
1280000	307.69	240	743	3478.13	6.024365234375	6.998714167616791	55.093468	0.55556947
1312000	349.58	240	807	3563.53	5.9851845703125	6.780477490560676	46.890503	0.6158904
1344000	273.06	240	576	3650.34	6.9197822265625	7.200663489394572	36.661392	0.58813727
1376000	377.21	240	955	3735.95	6.9064541015625	7.130445287638072	51.183205	0.48052412
1408000	367.52	240	955	3822.74	6.64323046875	7.01180589256434	47.12184	0.59737694
1440000	282.96	240	553	3909.73	6.37521923828125	6.286869687590956	51.714573	0.67814577
1472000	282.01	240	1423	3997.32	6.2681279296875	6.238993746490695	38.471928	0.65137017
1504000	324.1	240	628	4084.34	5.68803466796875	5.556628045350435	37.288456	0.52208996
1536000	303.37	240	1257	4170.0	5.56611328125	5.5499174754562794	41.6263	0.6907612
1568000	426.54	240	555	4255.85	5.90059326171875	5.576794834400849	52.051674	0.6931232
1600000	424.78	240	729	4343.48	5.711517578125	5.457998717478779	38.844097	0.8326653
1632000	377.09	240	629	4429.87	5.43018212890625	5.076478002143809	33.923145	0.678483
1664000	343.75	240	736	4515.58	5.461806640625	5.269626632290945	56.194584	0.68305016
1696000	381.0	240	959	4601.6	5.3480380859375	4.658704470531481	27.963047	0.60192114
1728000	273.19	240	1254	4687.04	5.27001220703125	4.6323233826963115	41.586605	0.6582198
1760000	293.13	240	934	4774.27	5.4792705078125	5.094568952570963	33.539738	0.7160374
1792000	262.46	240	378	4862.23	4.7924423828125	4.305356629029121	33.155346	0.61282253
1824000	266.96	240	531	4951.42	4.826435546875	4.347925600933162	36.23668	0.45798367
1856000	353.87	240	543	5041.84	4.69878564453125	4.511350052575725	33.888096	0.5752882
1888000	255.96	240	390	5133.61	4.54566259765625	4.274361017669776	31.915756	0.4432394
1920000	264.06	240	547	5222.08	4.29129931640625	3.9820950584695365	29.911283	0.3623771
1952000	361.59	240	555	5310.91	4.5504658203125	4.5547494099566	29.378168	0.4144877
1984000	264.85	240	558	5399.01	4.09348876953125	3.948905851229553	33.352776	0.41924208
2016000	330.73	240	555	5488.72	4.50250341796875	4.380144965851587	32.80063	0.34919548
2048000	332.12	240	1050	5576.8	4.25105126953125	4.634527770577063	36.920956	0.45263183
2080000	256.35	240	555	5664.65	4.827234375	5.505942279993953	36.514984	0.25785327
2112000	292.92	240	723	5753.13	4.0197734375	4.712006771270602	30.764076	0.25926012
2144000	430.15	240	1432	5842.69	4.321685546875	5.559974496906438	36.954163	0.2700992
2176000	283.36	240	645	5931.86	4.13459326171875	5.277916847582955	33.15518	0.2878536
2208000	300.33	240	654	6020.57	4.320744140625	5.859925140840112	38.20868	0.30698222
2240000	354.94	240	1090	6108.41	3.770459716796875	5.162438899456825	38.38335	0.20485094
2272000	249.52	240	379	6195.35	4.2867861328125	5.785498776574929	46.10456	0.14559123
2304000	261.55	240	630	6283.19	4.3641005859375	5.640479049358308	41.63881	0.2671669
2336000	257.71	240	456	6369.39	4.081828125	5.512155601486591	40.332706	0.19741032
2368000	311.06	240	631	6456.29	3.94708544921875	5.2587648190307	36.46823	0.213589
2400000	300.32	240	634	6542.42	3.95085595703125	5.396642293767023	48.60233	0.21209186
2432000	258.69	240	553	6629.03	4.2348916015625	5.304933030032047	27.888111	0.14430307
2464000	359.58	240	719	6715.72	3.748035400390625	4.6324715831562315	29.81758	0.22004527
2496000	252.18	240	259	6803.37	4.01745263671875	5.0821497512125715	32.56028	0.19793156
2528000	302.52	240	628	6889.6	3.44909326171875	4.38895497598802	35.036858	0.24681401
2560000	360.37	240	727	6975.9	3.714599365234375	4.285643730818044	30.45551	0.28226018
2592000	353.9	240	631	7062.88	3.768930908203125	4.391296879197534	34.08712	0.27063888
2624000	289.68	240	715	7148.63	3.773361083984375	4.280697044582809	28.037249	0.24851058
2656000	263.18	240	555	7235.23	3.58858154296875	4.424711325329597	33.598377	0.31553018
2688000	258.85	240	453	7321.42	3.74489404296875	4.652269271549101	29.74445	0.23768581
2720000	282.71	240	553	7408.28	3.4384755859375	4.146119703258699	33.808624	0.22279926
2752000	367.2	240	820	7493.73	3.3406123046875	4.363910275272052	38.17151	0.18732819
2784000	472.54	253	732	7579.42	3.53949560546875	4.379693464587448	34.885406	0.24418736
2816000	408.14	240	738	7665.67	4.14938427734375	4.689566003040686	37.185616	0.30616206
2848000	460.53	225	901	7751.13	4.303578125	4.629108394847759	29.836313	0.2616173
2880000	598.04	240	1254	7835.65	4.80805615234375	5.254472053641545	41.05331	0.48762837
2912000	557.99	367	1255	7921.7	5.0171806640625	5.189173863981145	39.981094	0.45314628
2944000	526.11	240	916	8007.1	5.40711181640625	5.547424620657319	45.84292	0.5069737
2976000	461.49	240	915	8093.05	5.48233984375	5.141085275746747	38.49423	0.5561198
3008000	435.7	240	1092	8178.09	5.28593359375	4.99456462379355	36.428093	0.43466258
3040000	388.51	240	1091	8263.15	4.60723046875	4.061168291344869	26.725159	0.45120066
3072000	433.53	240	1257	8348.11	4.8658427734375	4.496812673299834	34.67349	0.57110846
3104000	478.66	240	1248	8433.01	4.52209765625	4.385490993036013	33.72823	0.345783
3136000	516.51	240	1253	8517.34	4.755498046875	4.375730519367594	31.613464	0.5933988
3168000	396.64	240	1099	8602.64	5.0757158203125	4.644032419070198	29.30582	0.65960157
3200000	438.25	240	1424	8689.33	5.27861328125	5.132936689897899	38.650604	0.549322
3232000	428.02	263	920	8778.41	4.87255712890625	4.705175217579575	39.775932	0.5531493
3264000	427.26	240	955	8865.92	4.41255224609375	4.166012969554944	26.543196	0.5402775
3296000	343.13	240	916	8953.1	4.4589912109375	4.008937037654121	33.161194	0.60180366
3328000	545.73	240	947	9040.74	4.83945068359375	4.569267455306703	33.98243	0.5711779
3360000	524.47	240	1094	9126.28	5.1945673828125	4.538730463328925	37.682495	0.5575059
3392000	433.63	240	1416	9213.65	5.43161962890625	4.685742170403745	64.22436	0.595435
3424000	549.04	240	1493	9299.89	5.83306201171875	5.295826039202949	46.09577	0.72071624
3456000	479.91	240	1410	9385.14	6.90010498046875	6.603509365292064	69.25419	0.99665713
3488000	350.25	240	1100	9471.37	7.0852412109375	6.4734554142281695	45.081505	0.78877443
3520000	257.38	240	804	9558.53	7.45041064453125	6.677419973313047	51.099167	0.62602055
3552000	274.78	240	914	9645.26	6.96025439453125	6.4933234941746125	42.4681	0.7760785
3584000	357.95	240	917	9732.44	7.377302734375	6.760098348951737	42.035004	0.7583623
3616000	462.91	240	1415	9817.98	8.0952060546875	7.157675349319079	49.07313	0.6543833
3648000	273.73	240	1253	9905.08	7.91867578125	7.205645030980919	42.23502	0.53612155
3680000	244.18	240	449	9992.76	8.36617578125	8.184860261482783	61.70082	0.63587207
3712000	481.66	240	960	10078.03	9.039642578125	9.088496334652945	63.004196	0.7262967
3744000	275.52	240	824	10163.83	9.234787109375	9.554441866221175	61.79976	0.7592796
3776000	281.07	240	1248	10250.18	9.8677470703125	10.634625786787234	101.17318	0.782263
3808000	386.99	240	1413	10336.17	10.3026591796875	11.210554457742044	91.67018	0.5758407
3840000	333.97	240	1254	10422.16	9.3349443359375	11.230644808402587	78.110466	0.63233495
3872000	346.87	240	1413	10508.23	10.89271484375	12.619690715306774	78.27742	0.44188288
3904000	487.58	240	1385	10593.96	10.057330078125	11.258565142259469	75.69446	0.3955571
3936000	374.95	240	1417	10679.49	10.360201171875	12.559191106516375	95.896835	0.4315073
3968000	503.49	240	1415	10764.81	10.548072265625	12.341586835776022	97.815796	0.595628
4000000	469.19	240	1420	10850.45	11.80029296875	13.434499665041493	83.95537	0.49178138
4032000	621.3	240	1429	10936.69	12.0364072265625	12.707090786250014	69.65226	0.65251553
4064000	393.38	240	958	11023.82	13.5403154296875	13.934912315834643	92.70502	1.0851947
4096000	456.93	240	1254	11110.97	11.8807177734375	13.065148056949068	78.91343	0.49216506
4128000	429.08	240	1474	11198.36	12.1304375	13.37971820985031	83.878296	0.50243616
4160000	287.47	240	809	11287.26	13.011384765625	14.331859178068978	98.305954	0.6305121
4192000	519.77	240	1254	11374.7	11.698779296875	13.00189889977614	94.46417	0.79462564
4224000	517.34	240	1254	11461.54	12.725396484375	15.21740009413566	104.32372	0.92607063
4256000	519.89	240	1399	11549.55	12.3632490234375	14.199653384854154	97.65444	0.6281333
4288000	536.98	240	1398	11635.98	13.35311328125	15.166013607734895	103.77969	0.737628
4320000	451.47	240	1431	11723.66	12.801205078125	14.107723948249058	113.70862	0.7990824
4352000	547.67	240	1409	11811.16	13.5856083984375	14.988219332195536	87.62537	1.0498296
4384000	369.37	240	1421	11897.81	13.35031640625	14.557983205100905	109.37037	1.1819044
4416000	440.94	240	1414	11985.28	14.2587890625	14.745117836083915	87.8137	1.2402833
4448000	463.69	240	1404	12072.65	13.515630859375	13.591018978538733	90.73117	1.0150949
4480000	504.96	240	1414	12159.98	13.346681640625	13.206548446698706	93.05248	0.97734284
4512000	459.57	240	1375	12245.81	13.369955078125	12.553107185075733	102.84439	1.0141585
4544000	441.75	240	964	12332.11	13.1335625	11.994783371324386	91.064926	0.79170555
4576000	348.89	241	1250	12417.94	12.3911025390625	11.129593503920077	85.20979	0.72739637
4608000	423.87	240	1418	12504.17	12.6628486328125	10.560971782937402	104.8582	0.69019425
4640000	418.44	240	1610	12590.23	13.7189765625	11.329324505459272	115.4327	0.8467479
4672000	597.69	241	1392	12675.96	13.063048828125	10.754276039092543	89.077065	1.2907186
4704000	462.54	240	1252	12761.93	13.01844140625	10.81482164381364	71.33262	1.137295
4736000	568.17	240	1356	12847.28	13.486603515625	10.438057245603705	82.23497	1.2192733
4768000	591.8	189	1389	12932.09	13.259009765625	10.709286274070742	82.974144	0.7888467
4800000	619.39	263	1401	13017.34	13.088927734375	10.438346896779203	65.86298	1.051348
4832000	783.98	240	1757	13102.33	12.450802734375	9.628812556592843	62.839508	1.2776742
4864000	654.87	263	1402	13188.01	12.582525390625	10.06619730210967	73.08354	0.9087233
4896000	717.27	240	1422	13273.35	13.168828125	11.09642150932002	78.14964	0.73923594
4928000	674.72	240	1403	13358.8	12.4088203125	10.499550957660047	81.34123	1.1962283
4960000	558.61	263	1387	13444.03	13.4843876953125	12.205642906049645	88.25142	1.0462309
4992000	502.24	240	1408	13530.19	13.089638671875	11.983369335249582	72.448166	1.2823066
5024000	365.3	240	1414	13616.32	13.4961357421875	13.56903759483332	98.02411	1.406698
5056000	411.99	240	1310	13701.55	14.03508984375	15.506629630580592	98.01622	1.1630899
5088000	403.42	240	1396	13786.98	14.35675	15.051049589646563	154.23244	1.3651865
5120000	371.65	240	1409	13871.95	14.245373046875	15.26886640356775	117.84424	1.1904094
5152000	412.22	240	1404	13959.15	13.5714228515625	13.565540557788326	105.17355	1.3650181
5184000	276.76	240	1404	14046.9	13.24299609375	13.186405167823413	85.3354	1.0434015
5216000	296.62	240	1395	14135.55	13.545359375	12.514095802334262	90.96246	1.2486647
5248000	337.59	240	1412	14224.72	14.3053916015625	13.0001117783656	107.82789	1.1772071
5280000	309.95	240	1611	14313.62	13.899986328125	12.372031209546797	70.4079	1.159509
5312000	260.7	240	833	14404.27	14.93234375	14.118180322725731	91.50399	1.253468
5344000	242.66	240	482	14494.21	14.43931640625	15.178342918447981	101.17326	1.0117784
5376000	325.54	240	958	14582.63	13.799701171875	15.891040124862815	103.62324	0.9054452
5408000	309.87	240	1420	14671.14	13.63117578125	16.30918548701927	117.26097	1.1075624
5440000	279.0	240	1433	14760.07	11.036232421875	13.869754639141963	116.764824	0.8610281
5472000	282.49	240	948	14849.16	11.5556484375	13.888522689616776	78.37331	1.1044774
5504000	379.77	240	1412	14937.08	9.55231640625	12.073962170720927	90.2302	0.48131108
5536000	588.62	240	1415	15023.05	9.31759765625	11.85666742807607	91.42532	0.6591186
5568000	427.03	240	1400	15110.05	9.195216796875	11.442203267946256	98.460266	0.8179097
5600000	660.57	240	1411	15195.8	9.734833984375	11.38271647608777	101.96844	0.68603945
5632000	542.28	240	1416	15282.0	9.6689677734375	11.032066896098845	85.041885	0.8569639
5664000	308.73	240	916	15368.65	10.772490234375	12.814751021771745	112.0466	0.97154194
5696000	482.24	240	916	15454.88	11.232265625	13.605997069307342	117.57712	0.8606338
5728000	606.58	240	966	15541.3	11.951662109375	13.731688374886753	89.488266	1.1586993
5760000	362.26	240	957	15627.63	14.2318173828125	16.568908194265546	196.69054	1.0027603
5792000	304.34	240	960	15713.27	14.697169921875	15.937889210933799	115.49541	1.3890982
5824000	524.36	240	1410	15798.79	16.2350078125	16.876034227566617	121.87233	1.537962
5856000	610.81	240	1393	15883.69	16.40698828125	15.687755974007244	108.78116	1.8970226
5888000	463.3	240	1360	15967.94	15.8946884765625	15.653406178848103	111.574875	1.4027371
5920000	406.74	240	989	16052.81	15.50162109375	14.734689087320438	101.11696	1.617619
5952000	509.64	240	987	16138.42	14.79723828125	13.921801697337884	90.36378	1.7816097
5984000	295.67	240	959	16223.83	16.2690146484375	13.985941602194684	97.56446	2.1766708
6016000	540.04	240	965	16308.79	15.0132666015625	12.602332373414058	94.87398	2.3264465
6048000	478.18	240	958	16395.94	14.3375859375	11.835110635308823	90.65801	1.9498018
6080000	649.02	240	1398	16481.03	13.3543486328125	10.748753561460045	93.5663	2.0862405
6112000	630.18	240	1406	16566.14	12.106548828125	8.275408788996469	57.004425	1.934952
6144000	572.41	240	1407	16652.13	12.201818359375	8.378842402146015	60.61732	1.3260438
6176000	673.2	240	1490	16737.39	12.059240234375	8.555896176029721	61.742928	2.2301524
6208000	850.88	240	1410	16823.28	12.0932802734375	8.014387696901741	62.52472	1.9288936
6240000	663.2	240	1410	16908.31	11.0156376953125	7.334565533315521	51.296745	1.4006963
6272000	781.69	263	1408	16994.04	10.6502236328125	7.169221595211715	53.38351	1.8537955
6304000	569.49	240	1395	17079.35	10.7761474609375	7.199133791210579	54.82699	2.0746346
6336000	611.48	257	1398	17163.98	10.58277734375	7.241309446502062	57.064934	1.175581
6368000	612.03	240	962	17249.66	10.534443359375	7.795244443729779	68.55994	1.4838501
6400000	751.2	240	1431	17334.96	10.570671875	7.838123729168225	77.93967	1.408781
6432000	581.92	240	1428	17420.69	10.977724609375	8.896183345963593	65.298904	1.6236317
6464000	490.91	240	1402	17507.09	11.231412109375	9.134884201510165	55.151615	1.7208989
6496000	624.19	240	974	17593.63	11.224396484375	9.032492561580108	68.54733	1.3742023
6528000	621.62	240	1227	17679.89	11.29601953125	9.565195290086868	58.021645	1.4537026
6560000	750.64	240	1404	17766.2	11.43887109375	10.17247358069806	97.778046	1.1879455
6592000	636.77	240	1403	17852.74	10.4870859375	9.38037595861701	66.47002	1.7129681
6624000	678.32	257	1417	17939.06	11.125318359375	10.645387058486882	88.60035	1.5606213
6656000	782.14	241	1399	18024.22	10.4970634765625	9.937339228259242	90.334656	1.157235
6688000	785.89	371	1392	18109.89	11.0205390625	10.68973587723289	68.4126	1.7097197
6720000	762.63	264	982	18196.15	10.2721484375	10.830914954425596	111.09945	1.5179558
6752000	771.88	369	1403	18281.35	10.545560546875	11.39800455397786	90.34253	1.7578174
6784000	653.41	263	1411	18366.53	10.40234765625	10.710657659546401	65.13926	1.7163558
6816000	819.09	264	1388	18452.05	9.7615166015625	9.942707754932758	76.42148	1.6170236
6848000	777.41	257	1408	18537.85	9.807662109375	10.137785137790207	77.342415	1.6089139
6880000	922.82	361	1425	18623.51	8.80434375	9.46504465454337	83.962326	1.3868608
6912000	854.49	378	1404	18709.13	7.93091845703125	8.64449698507669	71.66452	1.2471772
6944000	831.1	257	1425	18794.71	6.976609375	7.130936123679696	84.51094	1.0535219
6976000	820.23	263	1408	18880.16	6.60611181640625	6.40270206631544	57.044605	1.0485362
7008000	1068.18	240	1428	18965.69	5.8289150390625	5.103987794484818	45.70147	1.0273733
7040000	881.64	363	1432	19051.79	5.7929345703125	5.342042490354228	54.321083	0.83790755
7072000	723.88	263	1413	19137.44	5.952537109375	5.69442349886053	55.577324	0.894307
7104000	919.13	263	1424	19223.79	5.5666220703125	4.754572634580315	46.08303	1.0180477
7136000	879.65	263	1422	19308.92	5.780234375	4.952260374061526	45.44107	0.9450958
7168000	997.42	256	1430	19393.59	6.079849609375	5.999251906488008	52.661964	0.91097903
7200000	1070.69	367	1663	19478.64	6.21603173828125	6.437677788807078	48.683964	1.0681717
7232000	1035.02	263	1492	19563.71	6.0413212890625	5.760021836981176	61.86694	0.9754994
7264000	1009.84	263	1558	19648.72	6.1109951171875	5.9026662407762815	53.562542	1.0478189
7296000	973.09	263	1695	19733.84	6.3036201171875	5.9941804459617325	50.83439	0.80436164
7328000	755.28	263	1440	19819.34	6.73249072265625	6.691889330562782	50.648926	0.8166666
7360000	919.39	257	1491	19904.46	6.77252783203125	7.05135625252334	59.73222	1.076093
7392000	547.22	258	1565	19990.58	6.985349609375	6.942915960261222	61.738766	0.94665134
7424000	758.22	257	1493	20077.58	8.3254482421875	9.069582577219307	87.91538	1.4537873
7456000	984.19	258	1550	20163.36	9.67205078125	9.824198838200498	88.67082	1.1883621
7488000	691.56	263	1432	20249.92	9.9667041015625	10.17416036154827	79.33096	1.5680614
7520000	846.44	263	1493	20336.66	11.065626953125	10.7791748002804	85.57984	1.6000079
7552000	796.11	367	1402	20422.67	10.09663671875	9.634935618622473	69.48946	1.6842039
7584000	909.47	367	1416	20508.76	9.90551171875	9.097570073926335	81.178024	1.3227451
7616000	1026.13	263	1433	20594.89	10.09973828125	9.427111832369444	69.643715	1.1420251
7648000	1011.22	367	1427	20679.94	10.130212890625	9.416192834686427	74.89568	1.3497083
7680000	820.47	263	1721	20767.56	10.0286767578125	10.547461928113322	89.50573	1.5296443
7712000	984.79	257	1431	20853.58	9.764046875	9.171132103644567	69.24682	1.4722531
7744000	1097.77	388	1428	20939.88	10.25997265625	8.887048160103555	60.462044	1.742247
7776000	1008.29	256	1429	21025.08	11.002859375	10.516419825087814	89.07973	1.4899848
7808000	925.44	256	1641	21110.58	10.568724609375	10.30429180912012	88.85694	1.9917605
7840000	1016.79	378	1547	21197.73	11.73084375	10.690832448294193	67.056465	1.5328865
7872000	848.23	256	1428	21282.51	11.901310546875	10.50027678206627	88.230194	1.6917915
7904000	808.87	388	1434	21368.3	11.051546875	10.14025047459381	77.26168	1.3894086
7936000	952.66	444	1818	21453.14	11.0201962890625	10.837290943773725	97.75236	1.9443678
7968000	832.12	258	1493	21539.7	10.2383125	9.956862818553844	87.396355	1.606447
8000000	891.87	361	1421	21624.93	11.1842255859375	10.561571334915085	84.23129	1.5125653
8032000	1153.36	367	1487	21709.95	10.502498046875	9.775639764869611	99.037605	1.4349701
8064000	1003.06	378	1611	21795.31	10.55369921875	10.294780230777148	80.76567	1.6032989
8096000	950.1	263	1762	21879.69	10.3681240234375	9.906229100924326	85.71014	1.6157317
8128000	1032.83	367	1611	21963.88	10.190173828125	9.604261342628073	79.88826	1.0484633
8160000	893.5	444	1406	22047.98	10.391203125	9.28916539577157	62.88695	1.5521238
8192000	1011.52	367	1474	22132.2	9.9203857421875	9.372754731134279	81.72715	1.5431173
8224000	760.41	263	1430	22217.1	10.4044921875	10.012862821141614	105.03482	1.3354919
8256000	987.12	378	1414	22300.25	10.6332578125	9.893751184459816	82.31774	1.463071
8288000	1134.88	263	1491	22382.19	10.1934765625	8.963100572625525	67.2233	1.0756247
8320000	998.21	263	2118	22464.12	10.1196005859375	9.53986291175088	103.93927	1.4800433
8352000	1144.26	263	1611	22545.55	9.172353515625	8.207934899382426	62.299324	1.3388388
8384000	1107.98	263	1688	22627.7	9.248013671875	8.972332472662837	70.107124	1.5021814
8416000	891.69	263	1625	22710.6	9.1815146484375	8.572779413644096	61.255512	1.3647755
8448000	867.31	257	1611	22794.81	9.379587890625	8.599629806712612	61.878117	1.3865894
8480000	968.35	367	1487	22879.42	9.5749990234375	8.207129141788863	70.75011	1.3926778
8512000	978.91	366	1485	22963.33	8.6715810546875	7.137122363039603	77.88455	1.5238175
8544000	873.77	371	1432	23047.9	8.6431513671875	6.636419992171985	61.320694	1.5862602
8576000	628.88	381	1400	23132.74	9.904392578125	8.452146546883816	70.409744	1.631125
8608000	746.1	263	1589	23217.38	10.29494921875	7.858161809943214	55.977207	1.7772663
8640000	742.34	263	1404	23302.31	10.8086796875	8.80251295795695	80.17285	2.0226388
8672000	735.17	378	1401	23386.79	11.5246845703125	9.012286318548695	70.801926	1.9585927
8704000	1065.67	388	1431	23471.14	11.91765625	9.120953726173596	71.18063	1.676622
8736000	847.98	363	1430	23555.03	11.000701171875	9.166360032750186	86.69265	1.8829056
8768000	723.55	263	1419	23638.9	11.155794921875	9.747032400941324	83.3327	1.8314319
8800000	798.54	358	1418	23723.73	10.96534765625	10.820445057852288	109.75386	2.0437236
8832000	751.46	263	1425	23807.8	11.2446181640625	10.443067751503865	80.65948	1.7484016
8864000	823.48	358	1614	23891.62	11.48035546875	9.90412871609613	76.176346	2.335397
8896000	759.53	358	1406	23976.95	12.394966796875	11.438204213293274	77.30489	1.7707562
8928000	876.95	374	1418	24061.53	11.415138671875	9.253560125702972	74.04233	1.6421313
8960000	980.34	373	1428	24145.73	11.60487109375	10.450340903530373	101.42	1.9091308
8992000	1144.05	263	1417	24229.46	11.2751015625	10.251306700245584	90.19692	1.8794811
9024000	1108.93	373	1435	24313.4	11.1012275390625	9.915321162221625	67.64243	1.6756153
9056000	1136.91	369	1426	24397.3	11.91456640625	10.83781826233952	78.39417	2.0278423
9088000	1137.19	361	1435	24481.21	11.51183984375	10.916123038308976	81.68998	1.610919
9120000	876.51	363	1410	24565.82	11.68203125	11.157697035006821	90.58759	1.9565918
9152000	883.29	263	1431	24650.31	10.5128203125	10.667432915186296	81.58412	1.4874839
9184000	812.15	256	1437	24734.84	11.30714453125	11.518163644869784	81.16022	1.577943
9216000	757.24	257	1416	24819.32	10.9436328125	11.33924876259446	86.56844	1.5653208
9248000	839.09	373	1492	24904.13	11.473572265625	11.847523475393496	109.33943	1.2996252
9280000	676.77	367	1412	24988.87	13.046091796875	15.024178430117235	115.05603	1.2431858
9312000	914.25	258	1491	25073.23	13.0925	15.16006318011241	110.28589	1.5822477
9344000	956.95	362	1416	25157.88	13.6323271484375	15.757629600450697	106.77637	0.98942184
9376000	874.93	257	1422	25241.77	13.95985546875	17.003922341624595	119.15558	1.1183243
9408000	791.79	257	1409	25326.22	13.560751953125	16.227359227551474	101.98658	1.4374063
9440000	1000.18	371	1428	25410.43	12.962396484375	16.37152157711677	136.48076	1.4796886
9472000	907.77	257	1431	25494.86	13.0691787109375	16.24534741087429	136.37909	1.6210537
9504000	808.75	263	1429	25580.01	12.3393271484375	16.3738100712693	133.28511	1.4446143
9536000	1077.32	371	1622	25664.58	12.6305888671875	15.785223509662446	117.38406	2.0006685
9568000	994.49	363	1435	25749.39	11.79447265625	14.02801326810037	96.55425	1.6435833
9600000	1060.74	369	1432	25833.8	11.56339453125	13.917723637506244	118.72063	1.6444904
9632000	1017.84	257	1430	25919.99	12.734109375	15.609401714191355	154.57855	1.5252147
9664000	1075.21	379	1429	26004.98	11.5006826171875	13.438395319010377	108.53312	1.9783765
9696000	1181.06	386	1427	26090.35	11.3939921875	13.671475208440382	135.2305	2.171239
9728000	1032.21	629	1431	26175.43	11.5807998046875	12.715456883258264	127.56839	1.7742474
9760000	1159.09	263	1616	26259.65	10.0159287109375	10.700880147796255	104.14785	1.1383704
9792000	1162.76	371	1422	26345.18	9.828052734375	10.750485454155081	100.78856	1.5485506
9824000	1072.57	444	1427	26429.03	8.4949169921875	7.656528056175332	79.19461	1.4667408
9856000	1123.26	263	1428	26513.58	8.092005859375	7.444992549526158	76.461624	1.7867459
9888000	995.67	263	1431	26598.88	7.7899501953125	6.733975481188656	62.209988	1.4221411
9920000	1060.89	371	1431	26683.49	7.2728544921875	6.39746837135597	54.498444	1.5001433
9952000	1109.09	263	1433	26768.3	7.6476298828125	6.578170575851617	53.5612	1.6002699
9984000	1199.93	263	1432	26853.18	7.72762890625	6.795170619638626	64.3785	1.3942441
10016000	1114.0	263	1436	26937.23	6.82566845703125	6.3520825817207385	66.918045	1.3403175
10048000	1084.87	263	1431	27022.2	6.92763134765625	5.901387217743808	45.884487	0.9278327
10080000	1140.95	263	1430	27106.95	6.70034765625	6.31945099969135	67.620834	1.1608891
