TotalEnvInteracts	AverageEpRet1	MinEpRet	AverageEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
3232000	802.93	258	1619	8915.68	8.823931640625	7.508061292703996	46.486023	0.9079415
3264000	717.14	263	1400	9003.21	8.542791015625	7.38426536630422	49.876358	0.9022409
3296000	738.3	240	1529	9090.2	8.8654384765625	7.684241179192647	51.699356	0.8810071
3328000	679.52	240	1614	9177.31	9.20903125	7.623071733641892	47.338837	0.7188313
3360000	582.46	240	1390	9264.41	9.6139453125	8.986082555123785	71.38339	0.9378158
3392000	661.39	240	1534	9351.05	9.662943359375	8.154441849384911	54.628292	0.8047937
3424000	553.21	240	1565	9436.87	10.369765625	8.778108868799704	68.496254	0.98814666
3456000	523.18	240	1517	9523.54	9.75601171875	8.759038189207763	52.43792	0.9716161
3488000	647.54	257	1537	9609.32	9.572806640625	8.363418297861228	60.94047	0.8796913
3520000	434.76	257	1523	9695.76	9.792650390625	8.373623954119267	53.516754	1.1422355
3552000	698.21	263	1396	9780.46	8.948939453125	7.847859481253471	52.393436	0.90607655
3584000	436.55	257	1540	9866.94	8.97241796875	7.836300994809349	69.11507	1.1472523
3616000	522.89	240	1411	9953.24	9.02057421875	7.6144363300903635	46.60453	0.91600245
3648000	581.74	257	1421	10039.81	8.876251953125	7.3926335801255565	57.745205	1.3907071
3680000	538.76	343	971	10126.03	9.560837890625	8.321727491182346	68.06349	1.4106107
3712000	383.84	240	716	10212.67	9.1526552734375	7.841334787521829	48.369057	1.061588
3744000	351.47	240	821	10300.0	9.1466787109375	7.492820522006382	58.020226	1.1104118
3776000	382.01	240	984	10387.15	9.301984375	7.985049995929894	63.807915	1.0079875
3808000	352.18	240	814	10474.53	9.057212890625	7.378670167279467	54.74637	0.86003155
3840000	509.62	240	909	10560.88	8.817029296875	6.857537766483682	45.176754	0.9416188
3872000	595.56	240	961	10647.26	9.354572265625	7.648119407328183	54.967422	1.0366554
3904000	612.25	240	1386	10734.6	9.56241015625	7.820570331663798	63.768707	1.239454
3936000	570.27	240	974	10820.36	9.562435546875	7.90324053395188	65.479576	1.1258422
3968000	526.09	240	958	10906.71	8.951671875	7.587861399959807	61.11303	1.2484653
4000000	764.61	240	1309	10993.15	8.9857490234375	8.150136597781659	57.377808	1.03199
4032000	582.87	240	1622	11080.24	8.6632763671875	7.799288579335298	54.44146	0.73286206
4064000	529.81	240	1404	11167.63	8.4601142578125	7.508641896175366	57.703384	0.78430146
4096000	443.25	240	1419	11255.36	8.609818359375	7.704240411130743	56.758797	1.2859839
4128000	554.28	240	1561	11343.43	9.0256923828125	8.253640295348472	63.0683	0.97939736
4160000	613.59	240	948	11431.18	9.5023505859375	8.934538845122338	103.54857	0.8397976
4192000	602.0	240	1620	11518.73	9.3968974609375	8.672708180695347	67.25218	1.1109656
4224000	452.67	240	969	11607.22	9.7249921875	8.680883271591664	67.28051	0.8641689
4256000	437.98	240	956	11695.75	9.7520205078125	8.435653501655933	69.82613	1.1358228
4288000	480.47	240	1523	11782.79	10.6444462890625	9.877785208486769	92.614456	1.1527909
4320000	480.98	240	943	11869.51	11.155662109375	9.322324515645226	71.00513	1.2096885
4352000	563.88	240	1537	11956.27	11.462984375	10.722351800094977	78.28987	1.5527306
4384000	513.07	240	1480	12043.5	10.775595703125	9.340901321607031	78.960434	1.3795743
4416000	445.68	240	1606	12132.63	11.56053515625	10.79392045319957	79.066216	1.2510269
4448000	333.28	240	1512	12219.08	10.96276953125	10.253554642781205	68.158424	1.1073484
4480000	501.09	240	1425	12306.44	11.832837890625	10.848350249000998	74.53249	1.3188376
4512000	460.25	240	1397	12393.86	11.48848828125	10.51912989510064	81.93638	1.4119778
4544000	599.79	240	1425	12480.35	12.34814453125	11.248127969244482	68.31924	1.3612936
4576000	676.18	240	1616	12567.15	10.700892578125	9.199152474548946	62.52933	1.1330423
4608000	734.69	240	1614	12654.11	10.59759375	9.700424443033407	87.19643	1.2914766
4640000	717.74	240	1432	12741.19	10.886435546875	9.475145942147805	63.274803	0.92925936
4672000	623.52	240	1619	12827.78	10.2420390625	9.481710189886632	72.649414	0.97615373
4704000	624.6	240	1544	12914.53	10.6530771484375	9.422545270520063	67.139015	0.8560872
4736000	714.4	240	1493	13001.24	10.632275390625	10.05457801513818	102.714096	0.97734964
4768000	810.2	240	1621	13088.0	11.246466796875	9.718790594770525	64.8701	1.0898185
4800000	655.67	240	1419	13175.52	11.765869140625	10.330749004791473	74.753006	1.1461415
4832000	484.26	240	1619	13262.76	11.8739921875	9.53230035196122	61.43917	1.0533863
4864000	724.48	241	1417	13350.25	10.629666015625	8.397096317328986	65.96724	0.8649
4896000	687.42	240	1611	13437.38	11.7713671875	10.696540766761935	75.37179	1.2114911
4928000	636.03	240	1611	13524.47	11.9516923828125	9.927808560427623	70.26396	1.3094481
4960000	565.73	240	1402	13610.48	12.7694921875	10.844084649014873	79.83447	1.4847188
4992000	515.42	240	1612	13697.3	12.89563671875	11.007720656997979	82.22949	1.1165705
5024000	611.19	240	1614	13783.48	13.413314453125	10.519923062931591	68.00605	1.3933271
5056000	796.12	240	1420	13869.69	13.0468779296875	11.702049767027997	75.83241	1.3262783
5088000	762.15	240	1403	13957.33	13.58898046875	10.884463554764654	76.04354	1.036917
5120000	596.38	240	1417	14046.08	13.4508212890625	10.907476292089752	85.007904	1.4937752
5152000	673.86	240	1616	14134.22	13.5502109375	10.233421806756526	89.80705	1.5623608
5184000	662.93	240	1492	14222.96	13.4404013671875	10.17786277294993	82.20795	1.5645629
5216000	659.59	240	1487	14310.52	12.4834375	9.293678126823632	74.36672	1.0694057
5248000	598.94	240	1412	14399.27	12.2120419921875	9.430624979289549	62.704086	1.4962614
5280000	786.4	240	1401	14486.2	12.3256650390625	8.938492077805966	63.958427	1.2163997
5312000	772.55	240	1431	14572.3	12.76266796875	9.559155869505425	69.168144	0.98159766
5344000	677.78	240	1608	14659.89	12.59803515625	8.788411225870123	61.175682	1.6070575
5376000	762.15	257	1528	14745.41	11.883392578125	8.554782562257207	71.64151	1.5002956
5408000	659.45	263	1179	14832.48	10.970515625	8.1838756290953	63.355995	1.6858559
5440000	744.22	257	1421	14920.07	10.54319140625	7.534436307299306	52.935234	1.2461649
5472000	710.3	263	1424	15007.42	9.869666015625	6.912795540698423	45.536697	1.4991083
5504000	522.43	263	1763	15095.58	10.240548828125	7.086209097606421	55.3067	1.37564
5536000	702.24	257	1408	15181.9	9.366552734375	7.162173312794099	66.21008	1.537868
5568000	744.5	257	1614	15268.62	9.345580078125	6.8368778281829785	79.75067	1.5644968
5600000	700.2	257	1419	15355.7	8.624060546875	6.46037985048093	59.600163	1.328622
5632000	803.94	240	1622	15443.41	8.1638564453125	5.813746170177195	45.5161	1.140477
5664000	864.13	440	1430	15529.91	8.441693359375	6.191949473409001	44.492714	1.4084642
5696000	761.18	257	1418	15616.8	7.88846875	5.736243735015101	52.56621	1.2366014
5728000	903.24	240	1428	15702.47	8.0103583984375	6.360631786131783	57.971573	1.2564899
5760000	933.13	263	1609	15789.2	7.7342646484375	5.6077750155476105	42.08609	1.1887481
5792000	847.86	258	1418	15876.18	7.9509072265625	5.839228866040446	42.968258	1.2881091
5824000	758.68	241	1489	15962.44	7.78307568359375	5.801191957261887	41.76236	1.1227014
5856000	842.58	362	1400	16049.13	7.544826171875	5.8862578307444196	48.829567	1.1689867
5888000	889.47	240	1623	16135.78	7.82319140625	5.717733003833337	46.735172	1.361223
5920000	870.27	363	1417	16221.62	7.951744140625	5.920482191088831	58.161697	1.4774461
5952000	706.26	240	1402	16307.58	7.641736328125	5.5486428520855435	60.616673	1.5386853
5984000	800.54	240	1427	16394.21	7.8756328125	5.654591435008811	44.71676	1.6396179
6016000	792.58	240	1424	16479.56	8.202205078125	6.046333470583639	43.822044	1.3530148
6048000	774.42	363	1425	16565.98	7.89445263671875	5.819273606946146	48.907158	1.2736543
6080000	881.24	361	1405	16651.55	7.76628125	5.8339309217713575	63.627132	1.1928165
6112000	861.7	240	1578	16737.84	8.08916015625	6.653389056526005	61.67676	1.2279402
6144000	815.68	257	1428	16824.19	7.9800859375	6.697343223249051	66.063	1.3625398
6176000	734.31	257	1427	16909.61	7.6931357421875	5.989624818696911	56.970764	1.2481779
6208000	757.35	240	1423	16994.76	8.1938671875	7.359358412932475	76.94436	1.3327818
6240000	798.35	264	1565	17080.95	8.361591796875	7.418538328909544	56.63807	1.2510293
6272000	866.15	253	1614	17168.02	8.7375048828125	7.227326885249483	58.09715	1.294013
6304000	848.26	253	1601	17255.73	8.446373046875	7.629689643917373	84.38365	1.4351014
6336000	1010.63	256	1674	17342.44	8.713181640625	7.759000821626455	66.01414	1.3256426
6368000	846.84	240	1428	17428.27	8.5388642578125	7.367342422814349	67.59331	1.2433529
6400000	807.52	240	1621	17514.02	8.9779755859375	8.345340204269686	78.763084	1.2792623
6432000	735.59	359	1596	17600.5	8.05758642578125	6.908927082948553	81.673134	1.0261413
6464000	763.15	240	1425	17688.07	9.045798828125	8.199915681731124	70.26121	1.451227
6496000	811.75	240	1620	17774.73	9.283486328125	9.83169778064806	122.8817	1.3207598
6528000	776.84	240	1621	17861.33	9.244978515625	8.159230298410506	78.622345	1.3812366
6560000	679.15	240	1417	17949.23	9.3998115234375	8.912375525077476	72.125145	1.1561669
6592000	884.82	240	1623	18036.23	9.07890625	8.682443672434621	84.11699	1.4356717
6624000	698.53	240	1620	18124.05	8.833431640625	8.091639444899284	81.55259	1.4586525
6656000	608.62	240	1619	18212.11	9.9696005859375	9.303057293169811	81.61574	1.1183815
6688000	676.47	240	1420	18299.26	9.932298828125	10.3389751063633	109.2771	1.319352
6720000	863.73	240	1689	18386.35	9.722833984375	10.157624137808998	102.036354	1.3639754
6752000	691.11	240	1424	18473.32	9.5328369140625	9.256561861728144	106.68464	1.6327484
6784000	728.09	240	1622	18559.91	10.264048828125	11.08776000258844	110.435196	1.4120262
6816000	826.39	257	1423	18646.71	10.922806640625	12.282130693613384	104.76111	1.4724429
6848000	967.92	240	1431	18732.62	10.769560546875	12.040678448492843	106.64816	1.7513055
6880000	814.06	240	1426	18820.17	10.092841796875	10.341051007392817	126.30759	1.64082
6912000	821.48	240	1436	18905.7	11.348380859375	12.111402169030637	109.96944	1.7934326
6944000	879.85	240	1422	18991.93	10.914521484375	10.01610422020458	74.518425	1.3999469
6976000	821.14	240	1431	19078.78	10.24862890625	10.355919955513368	91.50343	1.5146871
7008000	835.56	240	1423	19164.51	9.740048828125	9.127084522179029	89.17176	1.584341
7040000	845.33	240	1490	19250.99	10.16848828125	9.23707416136192	81.0525	1.7895904
7072000	740.62	240	1430	19337.66	10.452435546875	10.423836116085095	118.16262	1.0200102
7104000	831.3	240	1691	19424.96	10.0907890625	9.987322432714386	96.91797	1.4679804
7136000	768.62	240	1426	19512.1	10.5337841796875	10.238482477276602	90.41209	1.3254933
7168000	688.21	240	1429	19598.85	11.711966796875	11.83260920613032	134.8677	1.2277873
7200000	737.32	240	1420	19686.71	12.070765625	12.785569257956409	98.1925	1.6024952
7232000	833.31	240	1787	19772.9	12.349734375	13.302139160676376	112.349754	1.5265917
7264000	877.59	259	1425	19859.77	12.3646953125	13.369323561796236	127.78501	1.0916951
7296000	652.23	240	1422	19946.4	13.140287109375	13.86085202106999	113.9733	1.4899459
7328000	701.11	240	1621	20033.06	12.5620498046875	13.28633461493425	121.370155	1.2566086
7360000	750.19	240	1618	20120.7	13.4894287109375	17.03820523118559	142.96663	0.915781
7392000	713.68	240	1477	20209.53	13.244091796875	16.495416029915706	169.53416	1.4276328
7424000	750.66	240	1483	20297.91	12.4539853515625	16.53650318235388	172.85852	0.9153271
7456000	904.75	240	1630	20386.02	12.6960625	17.425553255205415	132.46568	1.1085923
7488000	952.98	241	1687	20473.69	12.9599697265625	17.39814465683051	135.17206	1.4905151
7520000	756.49	240	1431	20561.58	13.0849140625	17.526526324403246	125.89719	1.1286451
7552000	931.67	240	1624	20648.39	12.75855859375	17.63513272561338	216.83084	1.421048
7584000	672.59	240	1624	20737.26	13.747458984375	18.062478373689476	167.78201	1.8136625
7616000	655.43	240	1622	20824.81	14.23891015625	18.406407681837322	146.0617	1.6044054
7648000	887.72	240	1618	20911.8	13.9335380859375	17.584990936875684	129.3743	1.2882957
7680000	830.62	240	1694	20999.44	12.628673828125	15.63646229570487	126.18573	1.4526923
7712000	875.7	240	1572	21087.3	14.254361328125	17.151016733709987	119.79023	1.4772035
7744000	757.9	240	1541	21176.36	12.285119140625	15.103121573039132	173.6927	1.3766611
7776000	594.25	240	1420	21263.94	13.4714130859375	16.537884538235232	198.15628	1.0854853
7808000	859.93	257	1424	21350.44	14.866314453125	16.972161029167737	158.1073	1.5468961
7840000	695.7	240	1596	21436.88	14.199283203125	15.827248556682239	119.60793	1.5981983
7872000	813.41	449	1423	21523.35	14.225609375	15.075043532275453	118.15422	1.447852
7904000	777.57	240	1624	21610.23	12.9640927734375	13.453049723947355	105.283714	1.3465555
7936000	609.55	240	1617	21697.25	13.977962890625	14.976059019314794	119.3404	1.0315437
7968000	687.92	240	1426	21784.79	13.6970625	12.837122073307553	115.06663	1.1645335
8000000	961.61	240	1624	21871.65	13.1210517578125	12.709646311955341	101.299225	1.6510252
8032000	917.06	240	1603	21958.07	13.1979619140625	13.105471185730027	106.57561	1.6006145
8064000	480.71	240	1428	22045.39	13.2903994140625	13.577555583572472	111.495766	1.479362
8096000	907.16	240	1619	22132.18	14.59638671875	14.973330457850718	120.16241	1.5898132
8128000	851.0	240	1618	22218.89	16.7132578125	17.16380184428846	111.61416	1.9883775
8160000	929.4	240	1622	22308.56	16.39230078125	16.065413646246398	134.69302	1.9426404
8192000	879.16	240	1616	22400.83	15.734388671875	14.249633767223633	116.51435	1.6010514
8224000	857.29	240	1941	22492.47	14.2365078125	12.693621675865403	85.35988	1.8083141
8256000	548.98	240	1431	22586.33	15.38372265625	13.942917108697161	117.8078	1.8351188
8288000	716.25	240	1624	22680.64	16.425728515625	16.75768293947585	130.73795	1.3331847
8320000	513.71	240	1429	22772.07	16.7508515625	17.420757195081965	126.466644	1.8006395
8352000	415.2	240	1421	22861.33	19.3188984375	22.57839329425369	173.73486	1.820374
8384000	966.29	240	1835	22949.45	18.74668359375	21.287522753951432	171.31216	1.4713235
8416000	521.03	240	1429	23038.19	20.62556640625	24.599712904828788	195.65178	1.9732252
8448000	1041.85	370	1433	23126.64	19.44834375	22.14169003260591	200.44714	1.4988148
8480000	1085.98	241	1623	23215.78	18.317515625	20.532045075929478	144.16183	1.8197435
8512000	994.56	257	1600	23303.62	18.49867578125	23.097972043017112	169.70937	1.5885396
8544000	928.23	258	1611	23391.03	19.68659375	23.322025533816742	139.58743	2.0417726
8576000	1138.93	240	1616	23478.33	19.711732421875	23.215676277033154	149.12187	1.7679231
8608000	969.73	241	1433	23567.3	16.548697265625	18.67822094044291	114.59087	1.276705
8640000	988.73	241	1603	23655.51	15.395107421875	19.050416662110045	126.837296	1.4037462
8672000	1033.19	257	1768	23744.49	14.6226455078125	17.63180985463489	113.02007	1.5355315
8704000	1243.86	257	1628	23831.42	15.48937890625	20.466674131377573	188.43973	1.4705157
8736000	1207.88	724	2015	23919.47	14.7763212890625	18.798310263159294	109.48266	1.4784098
8768000	1202.02	257	1817	24007.2	13.746609375	17.5282343663017	138.56625	1.6605957
8800000	1043.07	257	1623	24094.29	12.816896484375	16.1421948050753	131.65225	1.4536415
8832000	1121.6	241	1695	24181.48	12.836005859375	17.317426194443563	148.66344	1.6537149
8864000	1119.81	240	1622	24269.62	11.1572060546875	13.486470071890569	92.64599	1.346702
8896000	975.65	240	1623	24356.86	11.7898759765625	13.59668617715361	94.97008	1.4239551
8928000	789.57	241	2129	24444.2	11.2214248046875	12.339720544850277	118.698975	1.6467496
8960000	1160.25	240	1636	24531.21	11.6346640625	12.76216882528201	108.72393	1.3394793
8992000	821.09	240	1622	24617.99	11.167865234375	10.888777910077879	84.33773	1.4413211
9024000	1108.39	240	1437	24704.21	11.179865234375	11.678616945083865	117.70351	1.6874511
9056000	826.14	240	1599	24790.3	11.5785556640625	12.353161285679063	112.64757	1.5530844
9088000	575.15	240	1749	24878.13	11.916412109375	11.521120550970727	105.593925	2.3348167
9120000	802.49	240	1766	24965.42	13.912841796875	14.046397447388422	123.935425	1.613939
9152000	758.53	240	1425	25051.75	15.103060546875	16.037746977833265	139.2659	1.4321852
9184000	989.49	240	1621	25137.94	17.214515625	19.099910012877025	164.97472	1.7681373
9216000	970.53	240	1574	25223.9	16.40366015625	16.534099234612086	147.08943	1.2847152
9248000	862.91	240	1817	25309.07	16.574923828125	15.997432411171488	129.31981	1.9114859
9280000	1020.08	240	1623	25395.25	17.28141015625	17.8794373862826	146.38428	1.8606603
9312000	590.59	240	1626	25481.14	17.94574609375	17.412508076092887	154.26157	1.9716289
9344000	904.14	240	2020	25566.45	17.43072265625	16.996339679472165	119.572845	1.6979792
9376000	846.36	240	1771	25651.89	18.277138671875	18.841082937294235	187.27283	2.1669421
9408000	996.6	240	1683	25737.64	19.252302734375	18.340873922744247	128.42621	1.4901242
9440000	1153.89	241	1620	25823.39	18.40936328125	17.335982269545617	110.9273	2.1659737
9472000	1124.09	369	1624	25908.9	18.4065390625	16.531590024858467	148.95036	2.3030877
9504000	983.73	240	1620	25994.65	17.852373046875	15.220481677660533	114.249825	2.0412023
9536000	954.53	375	1625	26079.91	17.84630859375	17.154133976974762	129.38977	2.0675852
9568000	999.93	240	1714	26165.56	17.672052734375	16.402619836477342	105.95853	1.8169316
9600000	963.07	257	1433	26251.02	15.8694140625	14.468432771900348	145.8949	2.4015355
9632000	1036.13	366	1634	26336.45	15.48263671875	15.123067025243259	125.893456	1.8989012
9664000	846.07	359	1598	26422.28	13.1406904296875	12.038431298346143	84.953674	1.9878821
9696000	1025.64	364	1627	26508.12	12.9250869140625	13.246816244856724	119.3109	2.1303666
9728000	1086.95	263	1621	26594.27	12.457982421875	12.51634930800511	92.838936	1.3846805
9760000	876.46	263	1611	26680.22	10.957021484375	11.332947680325715	100.36221	1.8083146
9792000	743.71	240	2129	26765.77	10.949953125	11.8225056830183	114.502	1.9495533
9824000	1030.53	258	1427	26851.41	11.021009765625	12.068052478548475	107.94838	2.1265771
9856000	1078.87	379	1611	26937.58	9.8822958984375	10.23913639241611	130.57968	2.0219486
9888000	1177.79	258	1617	27023.72	10.043634765625	9.629466496125318	107.707146	1.7702525
9920000	1099.17	257	1622	27110.14	10.5379794921875	11.071587722070399	110.69336	1.6194115
9952000	1226.5	258	1607	27196.64	9.44005078125	8.933550700869167	109.18921	1.3407257
9984000	1072.9	257	1620	27283.07	9.824841796875	9.758605977546178	141.3628	1.648865
10016000	1065.25	257	1631	27369.04	9.59709765625	8.182996853231707	109.24516	1.5138664
10048000	987.09	240	2133	27454.58	9.63443359375	11.151843317362381	134.80853	1.4122823
