TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
32000	376.17	241	1344	75.86	0.32652945661200333	0.26038436957070826	2.2025466	0.010127568
64000	385.81	241	1372	159.31	1.0215361938476561	0.885925271355198	7.09253	0.10018304
96000	358.85	241	1179	245.94	1.9213936767578126	1.3563981863888872	8.5330715	0.23182087
128000	396.98	241	1368	331.29	3.1870693359375	2.1735871174239256	13.37494	0.28732586
160000	339.44	240	963	418.67	4.1450087890625	2.6226420771511596	20.049875	0.5168752
192000	403.13	240	1392	505.81	5.195951171875	3.3382709198588123	22.000898	0.76287603
224000	362.62	240	904	593.16	6.16632470703125	3.848896706768707	23.061867	0.6830461
256000	380.93	240	1377	680.26	6.0213720703125	4.042645473186463	26.600016	0.82057667
288000	373.26	240	958	767.83	6.637548828125	4.920417442910713	39.579365	0.818457
320000	399.71	240	1490	854.25	6.18009765625	4.536680797262465	26.089396	0.8293186
352000	393.42	240	1609	941.12	5.74289501953125	4.449074693124403	28.599598	0.6235521
384000	317.48	240	1490	1027.76	5.306052734375	4.163124483936314	25.030102	0.74373496
416000	355.75	240	1075	1114.27	5.106712890625	4.233001852999831	27.572548	0.5586175
448000	479.52	240	1246	1200.53	4.73843017578125	3.901625012014225	23.454437	0.5258366
480000	447.39	240	1080	1286.62	4.34101513671875	3.3655182202188416	27.317432	0.66876614
512000	421.36	240	951	1372.71	4.52708251953125	3.774676103654458	33.67605	0.55701953
544000	460.81	257	990	1459.08	4.431064453125	3.561549078131242	27.087423	0.581228
576000	406.47	240	1240	1545.64	4.51830224609375	3.7121685458098477	30.364082	0.5995076
608000	400.23	240	904	1631.08	4.832212890625	3.6398090555601263	29.334003	0.6017955
640000	404.1	240	819	1716.44	4.4286298828125	3.214467721781477	26.509434	0.8012661
672000	407.74	240	820	1800.7	5.054591796875	3.4993964323330102	31.067568	0.8528235
704000	311.67	240	639	1884.97	4.6880859375	2.90691591833166	21.20752	0.863733
736000	363.38	240	952	1969.48	4.9158603515625	3.0456297134685464	22.074574	0.89789826
768000	309.24	240	626	2054.72	5.91612890625	3.4738037509335498	30.967196	1.1675272
800000	329.21	240	915	2139.63	6.2916162109375	3.5578217638219316	25.916895	1.289605
832000	287.23	240	902	2224.44	6.92895947265625	3.803157097235138	23.671383	1.4797096
864000	297.28	240	557	2310.61	7.61760546875	4.294265798713442	27.442242	1.2789936
896000	429.7	240	1394	2395.8	6.87423876953125	4.360096938429236	30.458115	0.80434394
928000	353.42	240	912	2481.44	6.50421484375	4.491387591825048	33.25179	0.80160713
960000	329.84	240	632	2567.56	6.41879150390625	4.865976223675472	43.025063	0.8796592
992000	373.07	257	634	2652.88	6.94343310546875	4.934304741425078	27.062176	0.718801
1024000	467.07	240	947	2737.47	6.8888154296875	5.519249871189472	30.750147	1.0693672
1056000	401.79	240	715	2822.36	7.006599609375	5.545633487821748	41.365032	0.937022
1088000	390.82	240	960	2907.22	6.4932763671875	5.288662512571113	39.212326	0.7692865
1120000	449.1	256	972	2991.92	6.2996552734375	4.986136444244682	30.17232	0.75732404
1152000	579.44	240	1384	3077.88	6.3180380859375	5.399234248368003	37.27026	0.96924484
1184000	356.63	240	820	3162.45	6.679939453125	5.700013706123872	39.29266	0.869669
1216000	416.44	240	869	3246.7	6.63753125	5.378002794950929	45.73944	0.91251683
1248000	404.78	256	962	3331.24	6.0260390625	5.078456719934708	57.559105	0.801836
1280000	603.9	240	1363	3415.77	5.97056982421875	4.6138645508673095	30.323814	1.1096374
1312000	522.8	240	1257	3500.59	5.5560498046875	4.1944829836345745	27.294334	0.8776764
1344000	519.63	240	1047	3586.16	5.9090537109375	4.411374236703343	36.941307	0.8794358
1376000	487.26	240	1385	3671.36	5.5573232421875	3.924269189527523	25.954144	1.1033566
1408000	422.2	240	556	3756.67	5.4914775390625	3.941623584815653	35.59508	0.9883395
1440000	528.52	240	964	3841.4	5.4203349609375	3.953746245651079	32.75567	1.0935981
1472000	473.72	240	913	3926.66	5.7704990234375	4.160758363117234	31.08239	0.97499186
1504000	338.41	240	730	4011.11	5.729552734375	4.10787876753319	31.517075	0.8816018
1536000	438.23	240	1399	4096.2	5.9406875	4.375551304550091	31.39075	0.6910103
