TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
32000	425.21	111	869	58.29	0.3898077335889125	0.2594706709586954	1.7089684	0.028009769
64000	444.01	111	1075	131.18	1.577396240234375	0.9199519800010284	7.164372	0.25185496
96000	465.92	105	1204	220.54	3.26485595703125	1.731598988967639	13.622617	0.74786866
128000	371.1	105	1084	309.29	4.7701005859375	2.7340089933614427	20.138763	1.0773362
160000	448.17	111	1224	396.53	5.603572265625	3.1690754270764843	18.9497	1.0482252
192000	324.03	111	834	483.63	7.207759765625	3.9767326216065872	24.557419	1.2773856
224000	333.38	111	1024	571.89	7.8937841796875	4.373391222066693	32.255707	1.1344424
256000	428.52	120	806	660.3	8.922669921875	5.001416986714865	42.152294	1.5390887
288000	273.75	111	1215	749.06	9.2169599609375	5.503953124800392	40.42889	1.6213398
320000	206.39	113	1208	837.32	9.9182275390625	5.5795670404947195	36.711674	1.9383446
352000	517.05	113	1060	923.92	9.4357998046875	5.185652344148709	36.893936	1.6366243
384000	521.72	113	1544	1010.34	8.17164111328125	4.6766933764680365	31.734188	1.7266076
416000	294.26	120	1656	1098.25	7.736328125	4.745465763494664	36.253487	1.8611655
448000	294.6	120	805	1185.4	8.05601025390625	5.218141805877836	41.381664	1.6458309
480000	431.78	120	1010	1273.4	7.6697216796875	4.992751777577171	49.58769	1.407332
512000	556.15	120	1786	1360.58	7.3928623046875	4.892158904819016	35.668682	1.4381013
544000	576.48	113	1065	1447.33	7.53652978515625	5.197831203372229	41.969116	1.6812909
576000	603.39	120	1126	1533.61	7.79137646484375	5.2440401439395945	40.15347	1.3833784
608000	637.89	120	1201	1619.87	7.27161328125	5.152826135966553	38.17535	1.2319193
640000	530.02	113	1201	1705.95	6.74206640625	4.914933001196456	48.007816	1.3374851
672000	537.23	113	1083	1791.35	6.5665751953125	5.157828356912916	41.742134	1.1443658
704000	548.73	120	957	1877.03	6.53539453125	4.998530252734297	41.71856	0.82776356
736000	606.71	113	1204	1962.68	6.1070556640625	4.497522538506616	37.52674	0.9653485
768000	637.31	120	1066	2047.66	5.89642578125	4.565563184044221	37.20058	0.9893147
800000	620.95	120	1184	2138.44	5.4163544921875	4.073176595499513	34.24906	1.0182674
832000	611.27	120	1192	2226.65	5.303970703125	4.041106409836915	38.326557	0.9760238
864000	641.52	120	1004	2312.17	5.518283203125	4.107757048408535	46.49359	0.8857256
896000	637.38	120	1222	2398.5	5.2861728515625	3.980400959309878	34.38845	0.8409306
928000	597.93	120	1016	2483.93	5.52203125	4.207332930803671	30.627169	0.59500706
960000	580.41	120	851	2569.95	5.40252099609375	4.0459378741214005	28.377775	0.8007664
992000	563.07	113	1202	2657.9	5.287263671875	4.187611005991363	31.099472	0.7174272
1024000	623.33	120	881	2743.59	5.41367822265625	4.211033452060788	32.188465	0.3385268
1056000	624.1	120	1011	2829.91	5.81342431640625	4.639967756488185	39.713314	0.6613772
1088000	609.42	111	851	2917.48	6.57523828125	5.016175008784083	37.922417	0.84060526
1120000	678.52	120	808	3005.97	6.0216767578125	4.817087505043894	38.425964	0.7834339
1152000	675.51	120	1208	3094.37	6.07112939453125	4.912605755859104	37.397903	0.89340174
1184000	638.57	120	1207	3181.25	6.2486826171875	4.724430355873605	31.855812	0.88788605
1216000	674.94	120	884	3268.05	6.469734375	4.890461059552566	33.028122	0.6474842
1248000	619.34	111	831	3354.85	6.7378125	4.824416860810745	29.467596	0.95870495
1280000	659.39	120	1187	3440.91	6.6942314453125	4.91565599163784	37.923893	0.95424175
1312000	607.92	113	882	3528.96	5.91397216796875	4.461582319858618	32.405495	0.83748543
1344000	666.95	120	1194	3615.49	6.2986513671875	4.6300238761533405	41.997787	0.6992181
1376000	710.37	120	1101	3701.06	6.386294921875	4.937975451791959	46.094543	0.70393
1408000	715.83	120	1061	3785.79	5.86634521484375	4.3787744878704356	44.111443	0.7392869
1440000	654.08	120	852	3871.89	5.7295029296875	4.28834084320498	37.341408	0.7610476
1472000	642.37	120	1013	3957.85	5.5617021484375	4.10792607536029	47.44903	0.8043908
1504000	719.57	120	877	4043.52	5.66850390625	4.235075357210306	32.606865	0.5920495
1536000	720.64	113	1701	4129.24	5.212302734375	4.295683243821639	36.658844	0.8390012
1568000	679.13	113	1008	4214.52	4.95894189453125	4.110627898356892	35.293816	0.6306788
1600000	719.0	120	1077	4300.59	4.8752333984375	4.149347181334674	38.315033	0.73428667
1632000	711.97	120	840	4387.06	4.9167724609375	3.944160289671935	40.384457	0.53681165
1664000	732.93	111	1212	4475.31	4.78986962890625	3.792752262745683	33.14413	0.6991067
1696000	728.59	111	1217	4561.53	4.2564599609375	3.626809219849798	39.685894	0.55010587
1728000	717.65	120	1101	4648.76	4.4789501953125	3.8856147458446006	40.83056	0.647359
1760000	726.14	120	885	4736.5	4.09517822265625	3.4257258583036094	39.574074	0.53103334
1792000	720.51	120	1210	4824.55	4.157865234375	3.6750859630677346	45.91371	0.42883056
1824000	653.05	111	1214	4907.9	3.897344970703125	3.5787004177057766	44.591927	0.61778164
1856000	720.28	111	1024	4986.42	4.03152978515625	3.8620193370016933	40.31873	0.60878205
1888000	755.04	111	1432	5062.69	3.780843994140625	3.3990043349119166	29.64822	0.44620413
1920000	783.1	120	1216	5143.52	3.590659912109375	3.563624411370045	50.01996	0.4083128
1952000	723.92	120	1216	5222.44	3.4156513671875	3.2954533368434302	51.279015	0.33857346
