TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time
6656000	459.36	111	1078	5275.72
6688000	434.91	108	1081	5303.46
6720000	496.18	111	1097	5330.28
6752000	465.81	105	1026	5356.11
6784000	439.5	108	1214	5382.58
6816000	425.66	111	1436	5409.14
6848000	451.05	105	1023	5435.92
6880000	500.73	108	986	5462.38
6912000	492.8	105	1078	5489.02
6944000	451.29	111	1014	5516.03
6976000	433.24	111	1209	5540.7
7008000	464.57	111	873	5565.83
7040000	437.33	111	1033	5590.82
7072000	447.7	108	846	5616.3
7104000	422.86	108	1016	5640.87
7136000	439.02	111	1022	5665.55
7168000	449.52	105	1066	5690.87
7200000	459.8	105	1160	5717.11
7232000	440.87	108	1068	5742.0
7264000	492.2	105	1204	5767.33
7296000	434.17	113	1064	5792.41
7328000	398.62	111	1195	5818.6
7360000	496.76	111	1205	5843.61
7392000	402.79	111	1005	5868.88
7424000	447.08	111	1226	5895.57
7456000	475.68	108	1029	5920.38
7488000	466.82	111	1160	5946.02
7520000	403.5	108	1101	5971.16
7552000	422.55	108	1009	5996.44
7584000	415.77	111	1072	6021.67
7616000	423.49	108	1077	6047.54
7648000	469.54	111	1095	6072.66
7680000	398.78	111	1517	6097.86
7712000	408.08	108	1021	6124.29
7744000	479.05	105	1207	6149.29
7776000	437.95	113	1206	6174.6
7808000	455.62	105	1217	6199.32
7840000	453.5	111	1199	6224.13
7872000	499.08	111	1106	6249.89
7904000	466.94	108	875	6274.36
7936000	476.95	111	1766	6299.66
7968000	452.17	111	1042	6325.08
8000000	474.19	111	1209	6350.89
8032000	447.18	111	994	6375.79
8064000	476.04	108	1984	6400.39
8096000	448.56	105	1208	6425.71
8128000	393.38	105	1020	6450.63
8160000	524.38	108	1103	6475.63
8192000	449.03	111	1194	6501.33
8224000	450.97	108	1229	6525.92
8256000	439.99	111	1210	6551.48
8288000	502.97	113	1425	6576.6
8320000	500.42	111	1031	6601.26
8352000	504.09	105	1436	6627.63
8384000	460.55	108	1016	6653.09
8416000	483.63	111	989	6677.77
8448000	459.3	105	1083	6702.83
8480000	475.28	108	1208	6728.56
8512000	464.91	105	1183	6754.37
8544000	414.35	111	853	6779.11
8576000	439.92	111	1415	6804.1
8608000	499.0	105	1194	6829.91
8640000	439.69	105	849	6855.21
8672000	442.63	108	1221	6881.01
8704000	419.06	108	1028	6906.68
8736000	437.06	108	1063	6932.1
8768000	433.58	105	849	6957.6
8800000	474.64	105	1202	6983.07
8832000	436.55	105	1017	7008.75
8864000	460.18	111	1814	7034.04
8896000	426.99	108	1079	7059.96
8928000	509.21	111	1433	7084.54
8960000	510.73	108	1213	7109.39
8992000	482.95	105	1208	7134.03
9024000	455.59	108	1209	7160.25
9056000	464.54	111	1209	7185.0
9088000	495.8	108	1424	7210.4
9120000	394.56	111	1020	7235.55
9152000	465.27	111	1035	7260.44
9184000	461.44	113	1184	7285.27
9216000	415.47	111	1082	7309.79
9248000	451.28	113	1062	7335.35
9280000	438.47	105	1099	7361.51
9312000	474.77	111	1024	7387.96
9344000	392.96	111	1005	7415.97
9376000	460.65	111	1081	7444.18
9408000	417.81	111	1420	7470.1
9440000	452.32	105	1210	7497.76
9472000	485.5	111	1047	7524.03
9504000	418.81	108	1070	7550.29
9536000	467.5	105	1044	7576.0
9568000	422.94	105	1210	7602.12
9600000	504.46	108	1215	7628.97
9632000	458.06	105	850	7655.93
9664000	498.42	105	1034	7682.69
9696000	462.8	108	1148	7708.35
9728000	477.3	111	1206	7733.8
9760000	415.04	111	1203	7761.78
9792000	451.95	108	848	7788.16
9824000	425.95	111	1080	7814.64
9856000	460.24	108	1202	7841.72
9888000	447.42	105	874	7867.74
9920000	486.5	111	1095	7894.15
9952000	446.71	105	1778	7920.27
9984000	478.29	111	1074	7946.95
10016000	473.61	111	1196	7974.31
10048000	460.44	105	1431	7999.56
10080000	459.29	108	1822	8026.41
10112000	472.53	111	1217	8053.57
10144000	456.68	105	1081	8080.11
10176000	430.75	111	1020	8106.44
10208000	469.1	108	1014	8131.8
10240000	433.9	111	1061	8157.53
10272000	398.09	105	1029	8183.82
10304000	478.43	113	1830	8209.61
10336000	396.66	108	1189	8235.66
10368000	478.22	105	1030	8261.46
10400000	412.12	111	1205	8288.16
10432000	430.3	111	1435	8314.27
10464000	457.54	105	886	8339.61
10496000	468.24	108	1190	8364.33
10528000	448.6	111	1031	8390.43
10560000	458.57	108	1205	8415.95
10592000	424.12	108	882	8441.45
10624000	428.06	108	1764	8468.0
10656000	515.43	108	1193	8493.44
10688000	456.12	111	1207	8518.9
10720000	461.24	108	1105	8544.89
10752000	457.96	105	1225	8569.83
10784000	441.74	108	1173	8594.56
10816000	461.54	111	1678	8618.93
10848000	449.46	108	1028	8643.26
10880000	401.97	113	1072	8667.7
10912000	469.95	111	1029	8692.35
10944000	424.99	108	1071	8716.92
10976000	468.99	111	1025	8741.14
11008000	409.55	111	884	8766.38
11040000	438.55	105	815	8791.43
11072000	484.78	111	1194	8815.86
11104000	406.27	111	1067	8840.26
11136000	439.13	105	1631	8864.99
11168000	475.4	108	1209	8888.91
11200000	443.8	111	1203	8914.21
11232000	419.93	111	960	8938.85
11264000	444.98	111	833	8963.36
11296000	414.66	105	806	8987.73
11328000	432.77	108	1405	9012.1
11360000	427.41	111	1059	9036.49
11392000	480.26	113	1034	9061.49
11424000	417.23	105	875	9086.42
11456000	424.52	108	982	9111.14
11488000	420.81	111	846	9135.45
11520000	435.65	108	1025	9159.6
11552000	450.52	108	956	9184.03
11584000	430.21	108	838	9208.07
11616000	422.86	108	928	9232.44
11648000	425.38	111	1072	9256.7
11680000	461.63	108	1349	9281.33
11712000	476.36	111	1206	9305.71
11744000	434.94	105	1216	9329.66
11776000	425.45	111	1084	9353.99
11808000	447.08	108	1068	9378.12
11840000	467.08	105	999	9403.07
11872000	449.71	108	1210	9427.33
11904000	442.98	111	1164	9451.71
11936000	496.05	113	1198	9476.26
11968000	463.41	105	1022	9500.57
12000000	437.85	108	1074	9524.64
12032000	417.06	108	1007	9549.65
12064000	451.87	111	1428	9574.4
12096000	459.69	108	1074	9598.47
12128000	430.14	111	1205	9622.65
12160000	424.82	108	1020	9646.88
12192000	415.56	105	976	9671.77
12224000	459.75	105	1051	9696.27
12256000	390.32	108	1066	9720.8
12288000	444.53	111	993	9745.94
12320000	473.13	105	1029	9771.09
12352000	443.12	111	1015	9795.42
12384000	435.88	108	1026	9819.78
12416000	429.2	111	872	9844.57
12448000	453.81	113	1172	9869.09
12480000	455.72	111	1196	9893.78
12512000	399.74	108	845	9918.87
12544000	470.93	111	1071	9943.23
12576000	413.36	113	1062	9967.23
12608000	401.84	113	1028	9991.6
12640000	452.41	108	1176	10015.75
12672000	446.73	111	861	10040.26
12704000	413.79	111	870	10065.01
12736000	516.49	105	1207	10089.34
12768000	437.38	111	1070	10114.01
12800000	438.02	105	1213	10138.23
12832000	481.52	108	881	10162.56
12864000	450.07	111	1201	10186.9
12896000	501.91	111	1211	10211.6
12928000	413.18	111	1214	10236.98
12960000	470.2	111	1055	10261.07
12992000	441.47	108	1018	10285.47
13024000	484.94	111	1085	10309.93
13056000	418.71	111	1080	10334.26
13088000	413.45	113	1148	10358.48
13120000	466.64	108	1203	10383.16
13152000	500.12	111	966	10408.26
13184000	447.58	111	1077	10433.53
13216000	410.09	111	1082	10458.76
13248000	448.53	108	1201	10484.54
13280000	498.0	108	1206	10509.3
13312000	455.11	111	871	10535.03
13344000	402.85	111	1058	10559.81
13376000	439.39	108	1037	10584.25
13408000	411.03	111	1168	10609.98
13440000	400.82	105	1017	10636.01
13472000	445.2	105	1211	10661.18
13504000	473.65	111	1033	10687.53
13536000	429.34	111	1027	10712.99
13568000	430.3	105	1428	10738.04
13600000	398.68	108	1225	10763.46
13632000	435.14	105	1203	10788.98
13664000	459.44	108	1025	10814.51
13696000	464.57	111	1376	10839.86
13728000	453.95	111	1515	10864.71
13760000	425.03	108	1042	10890.7
13792000	432.86	111	1214	10916.0
13824000	447.54	111	882	10940.57
13856000	365.56	105	1758	10965.99
13888000	487.8	105	1202	10991.91
13920000	443.82	108	1072	11016.75
13952000	411.67	108	1194	11042.18
13984000	417.45	111	1028	11067.69
14016000	441.96	113	1198	11092.56
14048000	432.12	108	1200	11117.92
14080000	477.61	105	1031	11142.67
14112000	482.96	108	1084	11167.6
14144000	442.87	111	1191	11192.29
14176000	409.83	111	1076	11217.78
14208000	441.07	108	997	11243.71
14240000	442.44	108	1032	11269.82
14272000	426.02	105	1022	11296.08
14304000	446.77	108	853	11321.03
14336000	482.01	111	1010	11347.0
14368000	427.81	111	1031	11371.79
14400000	480.28	108	1019	11397.3
14432000	419.21	105	1068	11422.82
14464000	451.18	111	998	11448.29
14496000	456.23	105	1076	11473.74
14528000	416.41	108	1082	11498.84
14560000	316.75	105	868	11523.56
14592000	454.61	111	1032	11549.32
14624000	405.14	111	1013	11574.92
14656000	440.31	111	1221	11599.91
14688000	423.31	108	1007	11624.49
14720000	442.63	111	1183	11649.41
14752000	477.47	111	1217	11673.71
14784000	446.62	108	1078	11698.63
14816000	436.0	105	979	11723.61
14848000	443.28	111	1205	11748.29
14880000	436.5	108	1211	11774.9
14912000	477.91	108	1201	11800.78
14944000	453.9	111	1054	11825.24
14976000	476.08	111	1191	11849.68
15008000	417.03	108	1018	11874.1
15040000	466.33	108	1209	11898.26
15072000	406.01	105	870	11922.57
15104000	464.7	111	1418	11947.02
15136000	425.17	113	1218	11971.16
15168000	462.84	113	1194	11995.44
15200000	463.26	108	1414	12019.73
15232000	501.04	105	1212	12044.65
15264000	452.59	108	1193	12069.67
15296000	437.52	111	1074	12095.56
15328000	427.34	105	1024	12120.66
15360000	409.85	108	1016	12145.44
15392000	447.34	105	1025	12169.82
15424000	484.02	108	1023	12194.09
15456000	447.38	111	1083	12219.12
15488000	433.2	111	1205	12243.6
15520000	445.57	113	1019	12267.83
15552000	469.47	108	1201	12291.89
15584000	433.53	108	1068	12316.2
15616000	447.9	108	872	12340.51
15648000	473.72	111	1144	12364.79
15680000	475.56	105	1081	12389.37
15712000	454.47	111	1077	12413.41
15744000	434.58	111	1138	12437.69
15776000	400.77	111	854	12462.64
15808000	478.27	111	1214	12487.6
15840000	376.38	111	1077	12512.03
15872000	394.9	108	1204	12536.46
15904000	390.27	108	1197	12560.98
15936000	488.47	111	1210	12585.54
15968000	484.69	108	1615	12609.62
16000000	422.52	108	1027	12634.05
16032000	420.56	105	1085	12658.24
16064000	465.96	108	1903	12682.37
16096000	436.58	111	981	12706.78
16128000	477.41	105	1098	12731.12
16160000	459.39	111	1052	12755.19
16192000	481.06	108	1211	12780.21
16224000	435.57	111	843	12804.44
16256000	457.06	105	852	12828.86
16288000	444.13	111	1065	12853.99
16320000	480.58	105	1199	12878.71
16352000	459.09	108	1199	12902.85
16384000	427.49	111	1033	12927.76
16416000	449.55	108	1177	12952.73
16448000	422.21	111	1035	12977.29
16480000	365.94	105	871	13002.19
16512000	464.03	111	1766	13026.77
16544000	446.69	111	1170	13051.78
16576000	461.17	108	1047	13077.0
16608000	466.32	105	1015	13101.09
16640000	505.03	111	1185	13125.65
16672000	441.81	108	1215	13150.4
16704000	455.87	108	1216	13175.12
16736000	458.08	111	956	13199.58
16768000	426.18	111	1013	13224.2
16800000	467.62	111	1015	13248.7
16832000	467.47	111	1022	13272.91
16864000	507.98	108	1225	13297.14
16896000	458.04	108	1004	13321.18
16928000	430.28	111	1200	13345.52
16960000	445.94	111	841	13370.33
16992000	454.67	108	1230	13395.02
17024000	495.33	111	1172	13418.97
17056000	482.67	108	1211	13443.99
17088000	464.15	111	1198	13468.73
17120000	443.28	111	1009	13493.55
17152000	406.52	108	1037	13518.25
17184000	432.09	108	1061	13544.0
17216000	429.83	108	881	13569.12
17248000	437.14	108	1209	13593.67
17280000	440.15	111	1002	13619.55
17312000	402.43	111	829	13645.47
17344000	456.79	111	1225	13671.34
17376000	486.1	113	1063	13696.26
17408000	402.7	113	1023	13721.24
17440000	417.68	111	994	13747.19
17472000	425.01	108	960	13772.62
17504000	467.27	105	1162	13797.54
17536000	461.7	111	1080	13822.15
17568000	452.0	108	868	13847.31
17600000	388.14	108	1012	13872.53
17632000	463.39	105	1025	13898.29
17664000	463.57	113	1077	13923.83
17696000	420.18	105	1819	13948.9
17728000	406.85	111	1026	13974.38
17760000	443.76	105	1021	13999.99
17792000	444.23	105	1033	14024.88
17824000	436.7	111	1210	14049.99
17856000	429.03	108	1079	14075.22
17888000	429.16	111	1221	14099.94
17920000	479.19	111	1196	14125.19
17952000	400.28	113	1028	14151.76
17984000	396.3	105	997	14176.35
18016000	440.58	108	1210	14201.37
18048000	467.3	105	980	14226.9
18080000	470.17	111	1086	14251.96
18112000	434.97	108	1101	14277.43
18144000	401.5	111	1055	14302.66
18176000	444.16	111	1439	14328.04
18208000	421.15	111	804	14353.45
18240000	420.89	105	1082	14379.29
18272000	386.32	108	1085	14404.67
18304000	417.27	108	808	14430.35
18336000	460.35	111	1208	14455.75
18368000	476.95	108	1013	14480.55
18400000	485.99	120	878	14505.14
18432000	388.33	105	1101	14531.33
18464000	499.96	105	1661	14556.34
18496000	455.91	111	1191	14581.27
18528000	475.44	108	1802	14606.83
18560000	478.69	111	1195	14631.89
18592000	437.15	108	1057	14656.8
18624000	402.62	105	872	14681.87
18656000	460.01	111	996	14706.76
18688000	475.24	105	1004	14730.87
18720000	404.64	108	1207	14755.03
18752000	404.11	108	1030	14779.64
18784000	481.92	111	1947	14803.76
18816000	410.66	105	1070	14828.31
18848000	441.8	105	1017	14852.8
18880000	453.55	111	1064	14877.13
18912000	453.36	108	943	14901.77
18944000	466.02	105	1044	14926.67
18976000	451.96	108	1094	14951.21
19008000	451.95	105	1024	14975.79
19040000	422.34	105	1014	15000.46
19072000	498.6	111	1081	15024.62
19104000	452.13	111	847	15049.15
19136000	432.9	108	1075	15073.71
19168000	453.47	111	870	15097.83
19200000	431.19	105	1074	15122.0
19232000	407.94	108	1030	15147.55
19264000	381.6	111	874	15171.61
19296000	462.51	111	1211	15196.13
19328000	397.68	111	808	15221.23
19360000	467.5	105	993	15245.52
19392000	421.29	105	1185	15270.78
19424000	447.65	111	1193	15295.11
19456000	430.09	108	1753	15319.39
19488000	419.61	108	1181	15343.95
19520000	457.89	108	1213	15367.86
19552000	472.91	111	1022	15392.11
19584000	469.72	108	1794	15416.55
19616000	381.21	108	1150	15441.42
19648000	413.69	105	1700	15465.76
19680000	407.1	108	1059	15489.74
19712000	422.92	105	1029	15515.08
19744000	430.74	105	985	15539.88
19776000	391.39	108	1206	15563.7
19808000	411.96	108	1618	15588.18
19840000	434.44	111	1429	15612.68
19872000	410.92	111	863	15637.75
19904000	454.32	105	1132	15662.56
19936000	434.97	111	1160	15686.54
19968000	439.15	111	1081	15710.9
20000000	485.29	111	1772	15735.31
