TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
32000	660.14	217	1516	80.61	0.337851415108601	0.296140090486801	2.4588957	0.0021756536
64000	720.54	218	1717	167.11	1.221133544921875	1.106589758471805	8.231016	0.13430384
96000	679.13	218	1643	255.36	2.61153173828125	2.44509653599045	22.654064	0.32311183
128000	668.79	222	2272	344.52	3.77754296875	3.6884838465062444	29.599062	0.38401985
160000	691.75	217	1882	432.28	5.02834765625	5.197555765694102	39.634556	0.4576343
192000	762.09	218	2324	521.91	6.2938232421875	6.595177570581401	41.43347	0.6173628
224000	715.41	218	1547	613.44	7.81311328125	8.8867562979976	58.054287	0.560422
256000	745.59	222	1552	703.8	9.059359375	10.428873680796023	64.04614	0.7423893
288000	674.15	222	1652	795.09	9.026306640625	10.388996582923685	65.81218	0.88526726
320000	731.37	231	1827	884.53	9.2609892578125	10.494189984820173	77.1502	0.7978331
352000	577.5	215	1399	975.86	9.795416015625	10.755611907278917	74.48352	0.8315196
384000	565.46	215	1396	1064.4	10.29491796875	10.853976805761103	74.26551	0.96696407
416000	584.23	218	1314	1152.9	9.94959375	11.05275276797595	67.33584	0.84916043
448000	633.16	231	1307	1242.09	10.18428125	9.994493796586198	70.99075	1.0057988
480000	488.39	223	1297	1331.47	9.067154296875	9.182075779746102	61.865356	0.9610318
512000	536.52	215	1303	1419.81	9.1068583984375	8.971254441269627	59.995262	1.0061948
544000	355.21	222	810	1507.21	8.3624697265625	7.630514399435991	49.622005	1.0626566
576000	409.81	231	1309	1594.53	8.3264453125	7.653851154810891	45.46781	0.8720286
608000	364.12	222	1296	1681.37	8.4456572265625	6.899664846932784	41.875053	1.1181971
640000	392.1	217	1038	1768.26	8.164533203125	6.793363029457501	45.339214	0.93671954
672000	450.29	231	1038	1854.9	7.9090791015625	6.505322039972349	44.212025	1.424806
704000	364.3	231	1197	1941.45	7.6597939453125	6.386412578670439	44.091347	1.385034
736000	422.71	231	1033	2028.22	7.910681640625	6.694720692922894	51.181927	1.2071508
768000	381.83	231	1042	2115.06	7.8918427734375	6.46681553200646	43.781845	1.272932
800000	396.81	231	1042	2202.19	8.151787109375	6.723425117639074	48.73686	1.2767496
832000	653.58	218	1047	2288.98	7.919033203125	6.584584269336979	41.181313	1.0273975
864000	450.19	231	1042	2376.59	8.2980126953125	7.963764126498223	87.09344	1.0402269
896000	513.96	226	1299	2463.46	7.98962939453125	7.262693091236886	48.66189	1.0703555
928000	401.35	231	1305	2554.04	8.08070703125	8.16175053986582	56.886673	1.2969398
960000	503.69	226	1301	2642.42	8.045158203125	7.773053916415349	73.79575	1.1906163
992000	467.92	231	1296	2731.12	8.327119140625	7.758160522153431	73.688446	1.3532293
1024000	474.76	226	1297	2818.59	8.371515625	7.720113745923696	46.763004	1.1362479
1056000	313.12	226	1299	2907.42	8.5193388671875	8.190844736655677	70.92658	1.1221094
1088000	491.36	226	1294	2996.78	8.215669921875	7.463127329159673	70.04698	1.324904
1120000	527.09	226	1306	3084.77	8.7050078125	8.141601309017778	81.61059	1.3767822
1152000	293.14	226	1108	3175.11	8.80677734375	7.587644665012984	48.970562	1.3061268
1184000	456.23	226	1299	3267.01	9.04478515625	8.27496553995846	72.38147	1.1710093
1216000	310.75	226	1289	3356.43	8.8451787109375	7.638853194361049	49.967224	1.1513479
1248000	492.21	226	1658	3446.46	8.6421328125	7.589138002764214	60.27576	1.2309852
1280000	609.34	226	1662	3533.26	8.69360546875	8.199220142031802	63.27191	1.1834233
1312000	254.65	226	1281	3622.14	9.7475048828125	9.22587224873616	76.47237	0.89801794
1344000	260.63	226	782	3713.79	9.199158203125	9.671161221642414	69.62891	0.7898561
1376000	481.28	226	1671	3802.09	9.07595703125	9.931054513494527	64.714966	0.85252273
1408000	455.25	215	1663	3888.56	8.63298046875	9.652666001551074	77.01409	0.79139555
1440000	372.0	226	1281	3975.82	8.9810048828125	10.37875722630123	82.04255	0.62791383
1472000	322.25	226	1296	4063.63	8.06238134765625	9.416748709082132	85.0046	0.5947635
1504000	346.06	226	1666	4151.68	8.216171875	9.334084884175844	58.372925	0.7261282
1536000	376.65	226	1300	4240.08	7.52337109375	9.218913134149817	80.31003	0.7097603
