TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
32000	358.85	240	954	70.67	0.3123214926389964	0.23401290169778874	2.2623034	0.0022266544
64000	397.26	246	1220	158.17	0.9148853759765625	0.8803923893794992	7.1958723	0.06307937
96000	394.66	242	1372	247.21	1.9474771728515625	1.4465270234902285	11.982449	0.23405334
128000	383.9	240	1413	336.2	3.109953125	2.094923878017409	13.978479	0.3606698
160000	457.08	241	1413	426.11	4.2642998046875	2.802730776347864	18.443653	0.43735284
192000	389.84	240	1389	515.31	5.3938623046875	3.6336441924309955	26.648548	0.61219585
224000	379.01	240	1247	604.43	6.00006298828125	4.102879609950796	34.568222	0.6433114
256000	374.52	240	1471	694.15	6.211591796875	4.3758907575344015	28.662415	0.71675456
288000	402.39	240	965	782.91	6.37453515625	4.402586686398123	26.379204	0.72661597
320000	348.87	240	957	870.54	6.5536572265625	4.527863389613251	33.82538	0.65848255
352000	365.8	240	1407	959.61	6.220818359375	4.34750961399167	24.420471	0.54351056
384000	414.65	240	974	1048.42	5.668771484375	4.180412612335653	29.04181	0.59447396
416000	376.99	240	812	1137.02	5.757244140625	4.1242650860486645	30.436333	0.69078493
448000	427.42	240	1244	1225.72	5.6614521484375	4.309256479515927	28.124454	0.64158094
480000	399.06	240	1251	1315.03	6.067033203125	4.572666968315646	39.76602	0.52375585
512000	384.91	240	956	1403.57	6.66503955078125	5.092824302388607	38.693607	0.6213702
544000	343.29	240	1389	1491.98	7.4847646484375	5.576832308197011	44.840958	0.94614655
576000	429.6	240	953	1581.2	7.8635791015625	6.143159305276073	37.301407	0.8595662
608000	339.65	240	911	1670.08	7.1827783203125	5.710461206198673	57.009007	0.8015021
640000	301.57	240	554	1759.31	8.12068212890625	6.201415539012041	40.30663	0.8476713
672000	354.79	240	975	1844.74	7.8626318359375	6.323093215547277	44.339752	1.0899186
704000	249.92	240	420	1928.97	7.9958857421875	5.955009380240304	37.84374	1.1430519
736000	373.85	240	933	2013.71	7.6768076171875	5.632789224986587	41.498917	1.4067588
768000	262.74	240	554	2098.91	8.0663544921875	5.825809023753696	51.143097	1.4628266
800000	305.43	240	630	2183.67	8.357158203125	5.481545031968633	39.394997	1.1058314
832000	313.67	240	627	2267.5	9.6764814453125	6.814437224562274	45.699627	1.1316286
864000	334.84	240	909	2351.19	8.888001953125	6.797470519888262	49.285515	1.1928228
