TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
32000	406.82	241	1171	78.63	0.31254251674970973	0.24886371646190372	2.6910837	0.02022131
64000	384.94	253	1294	168.63	1.0167132568359376	0.8775095847277468	7.2325068	0.07451244
96000	388.64	241	948	258.77	2.1379892578125	1.4991674121616638	10.535652	0.20286283
128000	389.13	240	1343	350.68	3.63279296875	2.4657602545285093	14.406351	0.42290223
160000	382.15	241	940	442.59	5.0858408203125	3.3099809112459395	23.125183	0.59787476
192000	353.74	241	1241	534.79	6.4043876953125	3.7862607553907983	21.185606	0.6949932
224000	334.95	240	904	626.51	6.29663427734375	3.892122829149602	26.395435	0.76974803
256000	325.24	240	955	717.17	6.39997802734375	4.322072934729931	32.628567	0.98709273
288000	385.28	240	1367	808.42	6.45691943359375	4.507767168316261	33.197174	0.99258816
320000	350.35	240	810	899.97	5.542345703125	3.8953350004364196	25.700453	0.5950719
352000	335.43	240	912	990.36	4.8057724609375	3.426801248522447	21.534336	0.6361954
384000	333.77	240	813	1080.65	4.33875439453125	3.284704728929223	28.17716	0.6710126
416000	318.84	240	1404	1170.69	4.2035546875	3.155201868046639	22.804495	0.5594599
448000	350.16	240	1259	1260.86	3.836428955078125	2.7715390509494	20.292469	0.599826
480000	368.03	240	910	1350.91	3.338685302734375	2.5329270100579784	20.824753	0.56511134
512000	387.87	240	1244	1440.46	3.4077060546875	2.4446224066177376	15.402228	0.45188096
544000	341.79	240	913	1528.97	3.353297119140625	2.3329819303843737	18.195257	0.47900215
576000	348.96	240	913	1616.21	3.56420751953125	2.4758078503225467	17.509577	0.552698
608000	397.06	240	913	1704.04	3.610875244140625	2.5094387250625885	19.210629	0.5797554
640000	336.0	240	906	1790.34	3.74490771484375	2.5817963442690925	18.675213	0.6854119
672000	261.06	240	454	1876.89	3.78757861328125	2.4602044543149764	17.422813	0.5133815
704000	268.95	240	629	1963.4	4.2878994140625	2.8680066098359154	21.093433	0.700052
736000	287.47	240	911	2049.28	4.488294921875	2.8778545611270907	18.91923	0.61473787
768000	294.49	240	915	2135.51	4.49491015625	3.054457552086786	24.900608	0.74341387
800000	303.6	240	633	2221.75	4.97966552734375	3.437079377674816	26.621641	0.81070876
832000	292.54	240	727	2308.59	5.2411162109375	3.7093722356771504	23.29647	0.7780232
864000	281.08	240	907	2396.05	5.55722021484375	4.431768305372022	29.49507	0.49713194
896000	287.74	240	748	2482.59	5.903287109375	4.797567743138183	38.847126	0.8678777
928000	308.32	240	885	2568.81	6.2414482421875	5.202040615229758	39.358356	0.76866424
960000	280.78	240	557	2654.87	6.2575966796875	5.297220674561331	51.289608	0.74607575
992000	301.34	240	557	2740.83	6.40752685546875	5.65136477570905	32.10016	0.8962372
1024000	318.94	240	556	2826.72	6.46697802734375	6.159740127432325	42.4345	0.8568829
1056000	470.26	240	1397	2912.13	6.24481787109375	5.424000303915459	46.290997	0.9105667
1088000	406.83	240	556	2997.23	6.3233134765625	5.7950473871013335	39.767376	0.8768537
1120000	240.0	240	240	3082.66	6.61512109375	5.953283298420293	40.156162	1.0913482
1152000	240.0	240	240	3167.43	6.8591474609375	6.36548462658186	63.507095	0.6001104
1184000	360.7	240	746	3253.2	6.4465625	6.153155630954738	45.70579	0.7761674
1216000	302.39	240	812	3338.74	5.4619384765625	4.997372942669478	42.7646	0.8855244
1248000	301.68	240	536	3425.31	5.8808623046875	5.689689482410266	33.421764	0.50103295
1280000	340.61	240	753	3510.8	6.22753125	5.980146515241078	43.178497	0.79479915
1312000	468.64	240	1392	3596.94	5.9810205078125	5.405619363507294	40.12355	0.8648965
1344000	407.74	364	559	3683.03	6.4401318359375	5.965311182159737	48.497135	0.74918556
