TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
16000	551.58	215	1344	60.56	0.3665427592263293	0.328864322933606	3.3127232	0.021156693
32000	665.04	215	1487	127.03	1.094536865234375	1.0892098290769379	7.110229	0.13837264
48000	710.63	215	2945	199.09	2.744824462890625	2.4089781612231356	14.52174	0.14404036
64000	673.98	215	2945	271.39	4.36122412109375	3.823608560231421	21.545376	0.4305367
80000	713.55	218	1815	340.0	5.8456611328125	5.709814740865066	38.01858	0.5587744
96000	587.05	215	1303	410.24	6.87193603515625	6.581388887423383	44.113064	0.7990077
112000	670.48	215	1633	480.26	7.7915859375	8.604545492064064	73.735916	0.70259374
128000	693.21	218	1659	550.8	9.933619140625	11.287794154528155	74.87137	0.742094
144000	679.7	215	1389	621.47	11.0282177734375	12.664771513927915	81.055084	1.0164012
160000	629.7	217	1316	694.55	12.6012744140625	14.243021317473339	84.26506	1.1160251
176000	646.42	217	1319	767.05	12.4543251953125	14.09989361661995	85.19216	0.9682671
192000	698.54	218	2196	841.89	12.3211455078125	13.901324127578638	86.95001	1.1566222
208000	743.84	218	1396	914.56	11.515509765625	12.823606162074691	77.71366	1.2321751
224000	711.04	215	1865	987.91	11.422619140625	11.516716111808956	80.94704	1.3843764
240000	623.71	215	1405	1061.62	10.296783203125	9.880554213327308	77.30697	1.0212871
256000	683.25	215	1308	1135.02	10.1900927734375	9.23991933812195	90.00993	1.3872522
272000	639.72	217	1524	1205.65	9.7945595703125	8.710165576784405	63.703835	1.2637577
288000	588.54	217	1326	1279.04	9.708876953125	8.574917091435928	65.99439	1.1409037
304000	685.02	223	1323	1350.86	9.96363671875	8.139207290178817	53.630093	1.1370428
320000	668.52	217	1544	1421.45	9.381966796875	8.56953406332573	59.651024	1.2838101
336000	613.05	223	1406	1491.65	9.43391796875	7.854461809220286	51.610085	1.1209688
352000	596.44	215	1308	1562.35	9.546029296875	7.974272596136904	55.478065	1.1082737
368000	419.32	215	1042	1633.93	8.8161689453125	7.922690909659419	58.445976	1.044157
384000	494.55	217	1207	1706.27	8.3113671875	7.004125179581673	46.243126	1.1959258
400000	406.51	223	1195	1776.98	8.304111328125	6.864648456949562	43.9741	1.0412433
416000	407.88	217	1230	1851.78	7.90878857421875	6.661316147166414	63.66445	1.0688765
432000	348.66	215	1042	1927.11	7.6556435546875	6.587075116753263	59.064945	1.173126
448000	312.73	215	800	2008.6	8.0640390625	6.346890848084596	52.93672	1.2759807
464000	409.38	218	1525	2088.62	7.64146533203125	5.813878196823529	39.820858	1.0365853
480000	281.31	215	1127	2177.29	8.11861865234375	5.692957374851405	35.960705	1.3736624
496000	394.01	222	1133	2260.17	8.3031640625	6.030271293648404	41.993946	1.4454486
512000	359.25	222	1278	2339.51	8.88884765625	6.4537540552960335	55.940586	1.7307086
528000	336.59	222	1303	2419.55	9.8358203125	7.318329674095722	47.20887	1.5478296
544000	297.03	218	1289	2503.52	9.668876953125	8.311300665359184	69.21059	1.3495014
560000	322.88	222	1037	2592.6	10.3528515625	8.4245548843841	68.99923	1.5045245
576000	314.22	222	1303	2672.7	9.9843046875	8.208616852125576	56.55832	1.3487151
592000	335.0	222	1123	2759.28	9.78020703125	8.499519287877403	68.45149	1.1998386
608000	325.65	223	1049	2842.06	9.8867509765625	9.405141545984304	62.528625	1.3193443
624000	312.7	223	1018	2924.77	10.4290185546875	9.996425923798967	82.094345	1.4371402
640000	286.76	223	1027	3011.72	10.656751953125	10.58127251917273	71.29488	1.2648076
656000	264.74	223	635	3093.16	10.5393125	9.992034327403005	62.539146	1.3510209
672000	462.78	222	1312	3174.28	10.665576171875	10.52066790298981	77.401	0.8720049
688000	252.68	215	605	3259.24	11.32427734375	11.115860009463955	84.42503	1.1539265
704000	408.64	223	1301	3342.79	10.828869140625	10.535347125866332	76.20319	1.1207242
720000	297.93	223	1276	3419.95	11.274056640625	11.827686005724027	109.660576	1.3810095
736000	369.9	223	1247	3496.38	11.4408203125	10.792869463215053	71.63085	1.2901709
