TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
32000	719.22	215	1305	69.97	0.3262353351856779	0.26593510418581284	1.9148402	0.0043980433
64000	635.34	215	1619	156.74	1.1984925537109374	1.1533278636765925	8.642009	0.14287396
96000	710.63	223	1505	245.29	2.611520263671875	2.2147252227985303	14.603782	0.37760067
128000	672.89	223	1799	332.79	3.7070390625	3.4770177370485182	22.447655	0.38272622
160000	665.85	222	1306	420.27	4.4766123046875	5.181120512555657	40.345695	0.3847282
192000	680.85	215	1402	508.08	5.9580654296875	6.550164597168532	44.072453	0.5060992
224000	655.77	218	1665	595.56	6.742876953125	7.903032942326636	68.224686	0.65088236
256000	715.28	218	2996	683.43	8.0060087890625	9.223159538628831	60.8696	0.6725136
288000	632.72	222	1640	771.16	7.94464990234375	9.460099183544537	52.723793	0.73871624
320000	610.14	217	1383	858.56	8.2156005859375	10.031716889446193	66.810486	0.7357049
352000	581.22	223	1811	945.9	8.6714189453125	9.927231329781733	56.442127	0.8020927
384000	596.96	215	1315	1033.44	9.2827138671875	9.898210854745416	67.273506	0.8711227
416000	509.2	226	1403	1120.22	9.02258984375	9.494160211677492	74.7489	0.9233668
448000	561.67	215	1309	1207.08	8.80661328125	9.273687575608745	82.02079	0.9111053
480000	478.68	218	1044	1293.67	9.2581962890625	9.127314774894092	65.77902	0.8744074
512000	437.71	231	1308	1380.43	9.0572763671875	8.132121398349879	54.134766	1.0649285
544000	374.22	215	1249	1467.29	8.4632578125	7.276956352074677	45.530746	1.0960989
576000	313.47	226	1041	1553.65	8.7916123046875	7.469498131986513	49.371822	1.2289412
608000	329.93	226	1038	1640.22	9.1546611328125	7.575608731729088	47.71142	1.5000119
640000	338.17	231	1236	1726.48	8.702427734375	6.551624321494632	40.652267	1.2782186
672000	312.1	231	952	1812.88	8.794404296875	7.053380727530593	58.482304	1.2910056
704000	416.34	223	1040	1899.37	8.823142578125	7.385287845608998	53.6252	1.5081253
736000	279.3	231	711	1985.22	8.30315625	7.2673450920883065	61.07029	0.94896424
768000	234.34	231	565	2073.18	8.3891328125	8.077487523202992	50.54603	1.2476574
800000	315.83	231	1023	2160.06	8.10433203125	9.270481547632787	67.61445	0.98637414
832000	392.63	231	1033	2247.24	7.68700927734375	8.69588399402269	77.02882	0.9574506
864000	476.77	231	1035	2335.17	7.60021044921875	9.08280139879762	77.37365	1.1282036
896000	312.68	231	1040	2423.11	7.4358046875	9.338236667728014	82.542404	0.8245898
928000	452.57	231	1025	2510.75	7.08239453125	8.079176551480973	68.46454	0.86304665
960000	407.5	231	1024	2598.26	7.07379443359375	7.796980334959811	72.08562	0.94911623
992000	354.45	226	1038	2687.27	6.93684375	6.629575660440116	49.813614	0.7739705
1024000	513.77	223	1315	2774.86	6.687494140625	6.125062499681126	51.167213	0.928269
1056000	288.07	231	1030	2863.86	7.09772412109375	7.326629245004145	62.094257	0.922595
1088000	276.34	231	1042	2955.6	7.01245458984375	6.693250448212737	56.059067	0.8824533
1120000	310.87	231	1006	3045.57	7.08514501953125	6.940081163970635	58.01113	0.8669851
1152000	302.58	231	1033	3136.62	6.999693359375	6.898280469617048	46.157974	0.8348508
1184000	398.37	231	1298	3224.93	6.64484130859375	7.088646291782374	61.90276	0.74056137
1216000	365.45	231	1279	3312.87	6.766740234375	7.284412939626638	59.470757	0.70915854
1248000	608.48	231	1301	3400.05	6.504021484375	6.586907290697964	47.364532	0.7415539
1280000	511.89	226	1296	3487.15	7.0140146484375	6.969144887914872	48.53302	0.6834662
1312000	300.79	223	1063	3573.77	6.7747978515625	6.646724404735012	47.289783	0.55576706
1344000	336.82	231	1026	3661.49	6.931375	7.1886768058349935	45.109493	0.6026065
1376000	567.71	231	1304	3749.57	7.18423876953125	7.338355465463635	51.142136	0.56926095
1408000	366.68	231	1026	3835.06	7.413880859375	7.154976415055469	47.397823	0.45836657
1440000	293.93	231	943	3921.23	6.921208984375	6.624768863892536	38.86185	0.59802336
1472000	358.92	231	1291	4007.76	7.17168212890625	7.3659650695784595	49.584805	0.5561822
1504000	378.12	231	1045	4094.23	7.10057568359375	7.148308912777902	39.248997	0.54531324
1536000	319.58	231	1295	4181.11	7.24046875	7.23544390051502	36.7174	0.396063
1568000	269.53	231	707	4269.56	7.293443359375	8.132584440846587	62.08451	0.4962973
1600000	251.1	231	1148	4357.58	6.830740234375	7.404939757519975	52.125244	0.47459915
1632000	258.64	231	629	4445.83	6.93660205078125	7.478476929662884	58.61725	0.45255765
1664000	388.67	231	1304	4533.59	6.9264765625	7.820474929631831	49.518982	0.4940821
1696000	273.02	231	1296	4620.79	7.1579189453125	8.120640657454311	52.94199	0.4710576
1728000	587.01	231	1297	4707.12	7.09563916015625	8.312688907627905	50.63894	0.43029585
1760000	279.19	231	1282	4793.82	7.1256845703125	8.475475650369129	52.88195	0.37177503
1792000	323.72	231	1280	4880.99	6.5546240234375	7.96879779397432	53.057167	0.38444915
1824000	312.98	231	803	4968.45	6.98217578125	8.44086414415017	60.02781	0.3283663
1856000	297.12	226	1294	5055.95	6.82679150390625	8.583868409697343	58.59886	0.40511
1888000	352.9	231	1303	5143.19	6.6185546875	7.9663045267237935	45.26262	0.33625618
1920000	452.82	231	1311	5230.17	6.602466796875	7.686202126212919	44.964848	0.34882972
1952000	500.82	231	1405	5316.12	6.90090625	7.940488856566074	57.646458	0.3314306
1984000	368.7	231	1302	5402.4	7.7069716796875	8.89473246506043	47.26473	0.42763108
2016000	601.63	231	1407	5487.34	7.635484375	8.969633667268692	59.475525	0.36207768
2048000	544.12	231	1282	5571.81	8.02145703125	8.930503380269222	53.37065	0.47358966
2080000	569.68	231	1336	5657.46	8.24204296875	9.458563414969527	66.85251	0.41621536
2112000	426.82	231	1302	5744.39	7.858359375	8.662783635327619	56.068054	0.45202017
2144000	630.47	231	1310	5829.28	8.0005068359375	8.76294310577217	61.982304	0.5319325
2176000	642.18	231	1804	5915.08	8.0617314453125	8.557375291232704	60.841026	0.56338614
2208000	654.39	231	1635	6000.31	7.5841767578125	8.250085700312452	44.371986	0.44199154
2240000	664.6	231	1304	6086.21	7.48941259765625	8.168207709620269	51.234795	0.450331
2272000	510.41	231	1300	6172.76	7.77745751953125	8.567487598473662	53.209404	0.61741865
2304000	613.33	231	1276	6258.23	9.2353251953125	9.678532543082138	70.33107	0.48254955
2336000	529.06	231	1295	6345.25	8.36855859375	8.94654830437415	49.673756	0.48083118
2368000	481.5	231	1299	6431.85	8.48082421875	9.465510171802679	76.38803	0.43964797
2400000	543.27	231	1300	6518.79	8.942529296875	9.092908466216956	67.19856	0.72636485
2432000	317.23	231	1288	6604.87	8.189896484375	8.908613282941403	66.04499	0.6038594
