TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time
3232000	464.97	105	1032	2980.77
3264000	460.97	111	865	3011.12
3296000	493.99	108	1229	3041.07
3328000	486.03	111	877	3071.59
3360000	484.0	111	1098	3102.1
3392000	397.03	108	1215	3133.1
3424000	527.92	108	1729	3163.06
3456000	438.62	111	1494	3193.99
3488000	490.14	111	1032	3224.54
3520000	487.35	108	1979	3255.46
3552000	451.21	105	1089	3285.94
3584000	456.86	111	1074	3316.31
3616000	385.42	108	865	3346.82
3648000	403.34	105	1003	3376.29
3680000	528.24	111	1469	3407.31
3712000	428.8	108	867	3437.7
3744000	487.79	120	1373	3467.91
3776000	465.64	111	1100	3497.9
3808000	451.82	105	1192	3528.28
3840000	401.76	111	864	3558.29
3872000	452.35	108	1207	3588.3
3904000	432.73	108	1038	3619.92
3936000	453.92	105	1433	3649.51
3968000	434.13	108	1204	3678.7
4000000	455.09	111	1406	3709.39
4032000	472.12	111	1078	3740.38
4064000	466.0	111	1190	3770.31
4096000	457.34	111	1182	3800.78
4128000	440.63	111	1216	3831.06
4160000	459.88	111	1435	3862.4
4192000	418.48	111	860	3892.76
4224000	446.5	105	982	3923.14
4256000	498.12	108	1414	3954.11
4288000	412.67	108	1017	3983.68
4320000	458.67	108	2002	4014.19
4352000	480.73	111	868	4044.86
4384000	402.71	108	1163	4074.55
4416000	517.26	111	1214	4104.85
4448000	435.64	105	1049	4134.87
4480000	463.39	105	1211	4166.09
4512000	420.74	108	1017	4197.44
4544000	435.59	108	1083	4227.79
4576000	440.92	111	1202	4259.43
4608000	435.65	108	1019	4289.45
4640000	456.89	108	864	4320.11
4672000	415.42	108	1440	4350.37
4704000	445.43	108	1207	4380.89
4736000	416.29	108	1023	4412.36
4768000	453.34	108	1171	4444.92
4800000	438.36	111	1194	4476.23
4832000	434.58	105	1053	4507.31
4864000	451.11	108	1073	4540.06
4896000	408.7	108	1012	4584.17
4928000	439.62	108	1090	4615.15
4960000	423.65	108	1077	4645.81
4992000	446.04	111	1036	4676.92
5024000	433.0	105	1030	4709.95
5056000	460.95	111	1099	4743.02
5088000	463.41	111	1209	4776.85
5120000	432.32	111	1027	4808.93
5152000	450.83	113	1070	4839.45
5184000	442.65	108	1036	4873.05
5216000	431.72	108	883	4904.8
5248000	440.07	105	1036	4936.01
5280000	479.48	111	1024	4968.49
5312000	401.1	111	1081	5002.51
5344000	440.31	111	1172	5033.15
5376000	449.58	108	1049	5066.6
5408000	433.66	108	1061	5099.17
5440000	437.99	111	1027	5131.11
5472000	433.36	105	1004	5163.7
5504000	453.79	105	1637	5196.52
5536000	439.94	111	1430	5228.21
5568000	420.77	108	1074	5262.05
5600000	433.31	111	1000	5293.9
5632000	436.12	113	1020	5327.28
5664000	457.38	105	1060	5360.65
5696000	440.09	108	1220	5394.05
5728000	417.44	111	955	5426.48
5760000	421.75	105	1219	5459.0
5792000	445.77	105	838	5493.09
5824000	462.63	111	1160	5525.3
5856000	445.81	111	1077	5556.64
5888000	441.54	111	1200	5589.9
5920000	408.9	105	851	5623.71
5952000	459.7	113	1195	5656.53
5984000	449.97	111	1223	5688.74
6016000	416.34	108	1001	5721.96
6048000	487.34	111	1519	5753.47
6080000	425.29	108	995	5784.39
6112000	449.53	108	1078	5815.37
6144000	464.2	111	1214	5845.27
6176000	428.56	108	1048	5875.3
6208000	464.27	111	1074	5907.07
6240000	518.5	105	1077	5938.12
6272000	418.28	111	1057	5968.17
6304000	454.7	120	1223	5999.32
6336000	454.92	105	1212	6029.75
6368000	447.84	105	853	6060.49
6400000	436.55	108	1471	6091.87
6432000	464.16	111	1055	6122.73
6464000	467.71	111	1212	6152.7
6496000	402.93	108	870	6183.05
6528000	408.24	113	1062	6213.98
6560000	446.2	105	1024	6245.11
6592000	404.6	105	1204	6275.1
6624000	471.59	108	1003	6305.59
6656000	467.86	108	1084	6337.29
6688000	432.89	105	1443	6367.71
6720000	474.73	111	1211	6398.46
6752000	467.78	108	1065	6430.45
6784000	458.32	108	1069	6460.81
6816000	408.89	108	851	6490.53
6848000	444.19	108	1032	6522.36
6880000	422.54	111	1057	6552.84
6912000	435.85	108	1782	6583.25
6944000	423.95	111	1215	6613.82
6976000	443.42	111	1018	6645.05
7008000	406.11	105	1059	6674.91
7040000	428.59	108	1014	6704.77
7072000	465.68	105	1196	6735.96
7104000	455.87	105	1083	6766.43
7136000	449.56	113	827	6796.91
7168000	449.83	108	1003	6827.57
7200000	420.85	111	872	6858.75
7232000	446.49	111	1219	6888.23
7264000	434.95	111	1207	6919.06
7296000	425.24	108	1038	6950.43
7328000	425.32	105	1022	6980.22
7360000	465.44	111	1182	7010.71
7392000	426.31	105	1206	7042.18
7424000	495.45	113	1187	7072.07
7456000	418.84	105	1007	7103.66
7488000	411.47	105	1197	7133.63
7520000	402.07	111	1760	7164.23
7552000	442.0	108	1195	7194.85
7584000	459.25	108	1031	7226.65
7616000	461.78	111	1024	7256.56
7648000	402.83	108	1206	7286.31
7680000	439.17	108	1067	7315.92
7712000	442.84	111	1083	7347.5
7744000	461.62	111	1025	7377.29
7776000	493.98	108	1207	7408.45
7808000	451.62	111	1440	7439.01
7840000	379.4	105	1212	7469.03
7872000	409.03	113	1016	7498.29
7904000	492.39	111	1195	7528.82
7936000	465.32	120	1207	7559.56
7968000	460.55	105	1379	7592.39
8000000	456.94	108	1081	7623.89
8032000	469.02	111	1213	7656.31
8064000	430.01	111	1158	7688.87
8096000	456.02	105	1023	7721.5
8128000	436.39	108	1183	7753.27
8160000	404.56	108	1199	7785.13
8192000	467.81	108	1037	7816.87
8224000	404.9	108	882	7850.49
8256000	478.08	105	1022	7882.14
8288000	407.31	105	1080	7913.91
8320000	482.98	111	1468	7947.61
8352000	482.39	111	1205	7978.97
8384000	384.94	108	834	8010.61
8416000	456.25	105	870	8043.37
8448000	428.58	111	1085	8075.73
8480000	490.85	108	1068	8108.15
8512000	453.16	108	1400	8141.37
8544000	434.02	108	1079	8172.92
8576000	420.41	111	1205	8205.2
8608000	475.43	108	1076	8236.6
8640000	450.13	105	997	8268.67
8672000	395.55	105	1025	8300.85
8704000	499.24	111	1436	8331.39
8736000	456.19	111	1779	8362.44
8768000	474.48	105	835	8393.52
8800000	413.72	111	1195	8423.89
8832000	440.6	111	869	8455.23
8864000	470.68	108	1024	8487.11
8896000	450.8	113	1077	8517.41
8928000	455.92	105	1175	8548.39
8960000	436.5	108	1084	8579.31
8992000	356.39	111	874	8610.52
9024000	422.01	111	1013	8642.67
9056000	471.25	111	1022	8672.85
9088000	434.99	105	1070	8703.57
9120000	418.96	111	1012	8734.48
9152000	373.2	111	1017	8764.61
9184000	467.5	108	1205	8794.41
9216000	466.32	108	1726	8824.36
9248000	407.15	111	1090	8854.74
9280000	425.26	105	1075	8884.81
9312000	462.65	111	845	8915.18
9344000	421.68	111	843	8945.54
9376000	402.33	111	1081	8975.56
9408000	399.42	111	1204	9005.29
9440000	414.91	108	1024	9034.64
9472000	420.29	105	1472	9064.2
9504000	437.81	111	1436	9094.21
9536000	441.58	108	1063	9123.96
9568000	381.86	105	1177	9153.2
9600000	451.9	111	1071	9182.91
9632000	468.04	108	1036	9212.31
9664000	454.14	111	1664	9243.29
9696000	433.22	108	1618	9274.06
9728000	444.3	111	1075	9303.92
9760000	473.59	111	1199	9333.21
9792000	455.28	111	1023	9362.21
9824000	477.05	108	1197	9391.6
9856000	411.93	111	1011	9420.81
9888000	485.23	108	1429	9450.41
9920000	492.73	111	1370	9480.68
9952000	392.3	111	1031	9510.35
9984000	429.57	111	1096	9539.34
10016000	423.71	108	1004	9568.98
10048000	445.06	105	1436	9599.15
10080000	474.06	105	1070	9628.89
10112000	443.16	111	820	9658.5
10144000	441.3	111	1801	9687.49
10176000	452.98	111	1052	9717.53
10208000	424.78	108	1222	9747.06
10240000	440.72	105	879	9777.48
10272000	451.6	111	1186	9806.82
10304000	483.02	111	1063	9836.35
10336000	479.52	108	1079	9866.08
10368000	475.13	113	1090	9895.58
10400000	392.85	108	860	9925.8
10432000	432.79	105	815	9955.75
10464000	413.58	108	1781	9984.98
10496000	443.67	120	1034	10014.67
10528000	463.06	108	1038	10044.02
10560000	434.52	111	1028	10073.19
10592000	516.64	111	1344	10103.44
10624000	416.22	113	1019	10132.47
10656000	440.5	108	1994	10161.7
10688000	508.46	111	1180	10190.58
10720000	502.49	108	1446	10219.99
10752000	450.61	105	2105	10249.41
10784000	421.99	105	857	10278.63
10816000	438.05	111	1203	10307.97
10848000	424.59	105	1023	10337.43
10880000	437.88	108	1178	10366.81
10912000	449.7	108	1021	10396.29
10944000	439.13	111	1080	10427.54
10976000	476.12	108	1213	10456.6
11008000	472.82	108	1797	10486.23
11040000	415.89	111	832	10514.96
11072000	355.93	111	1046	10545.05
11104000	431.67	105	1083	10574.89
11136000	452.19	105	1079	10604.92
11168000	456.15	108	1194	10635.01
11200000	447.93	111	1079	10664.89
11232000	444.45	105	831	10694.87
11264000	413.98	111	1207	10725.37
11296000	469.0	105	1212	10755.13
11328000	450.93	105	1036	10785.34
11360000	452.91	108	1419	10816.03
11392000	464.76	111	1020	10847.11
11424000	451.46	105	936	10878.36
11456000	449.57	111	1147	10908.99
11488000	424.99	111	1441	10939.31
11520000	420.33	105	978	10970.15
11552000	450.41	108	1219	11001.0
11584000	511.0	113	1081	11031.17
11616000	440.65	108	1087	11062.04
11648000	468.07	108	2149	11092.82
11680000	474.35	111	1072	11123.12
11712000	454.13	108	1013	11153.67
11744000	490.46	111	2079	11185.03
11776000	394.46	108	830	11215.17
11808000	498.49	108	1021	11245.45
11840000	442.5	111	1070	11275.93
11872000	456.91	111	884	11306.18
11904000	478.91	108	1003	11335.79
11936000	416.97	111	1004	11365.84
11968000	429.45	108	1222	11396.42
12000000	470.84	111	1170	11426.96
12032000	439.45	108	1058	11458.88
12064000	465.99	108	1192	11489.6
12096000	429.29	111	850	11520.29
12128000	450.35	108	1056	11551.86
12160000	421.35	108	1064	11581.53
12192000	445.7	111	1202	11613.1
12224000	459.31	108	1199	11643.23
12256000	451.79	108	1035	11673.8
12288000	475.73	111	1030	11703.68
12320000	432.45	120	1066	11735.05
12352000	412.96	113	1209	11766.38
12384000	444.48	111	826	11797.33
12416000	470.94	111	1407	11827.08
12448000	514.41	111	1801	11856.0
12480000	471.8	111	1027	11885.95
12512000	443.53	105	1433	11915.94
12544000	388.97	111	1009	11947.11
12576000	437.99	111	1012	11977.04
12608000	487.34	111	1024	12007.0
12640000	418.33	111	1498	12036.54
12672000	468.12	108	856	12066.49
12704000	445.77	108	1202	12096.06
12736000	453.16	111	1084	12126.16
12768000	478.17	111	1738	12155.9
12800000	451.97	111	1200	12185.48
12832000	440.23	108	1445	12214.6
12864000	478.6	111	1059	12245.27
12896000	428.39	111	1207	12275.58
12928000	493.09	105	1087	12307.09
12960000	426.14	111	1067	12337.28
12992000	457.73	105	856	12366.6
13024000	449.06	105	1210	12395.71
13056000	471.19	105	1859	12425.08
13088000	426.86	111	1131	12454.63
13120000	424.65	111	1030	12483.9
13152000	444.54	111	1807	12513.63
13184000	395.8	108	1081	12543.5
13216000	475.69	108	1023	12572.8
13248000	456.84	111	1031	12602.19
13280000	429.68	113	859	12631.9
13312000	412.39	113	1182	12661.38
13344000	406.21	105	1171	12690.69
13376000	473.52	108	1169	12720.76
13408000	499.64	108	1207	12750.71
13440000	472.25	105	1079	12779.75
13472000	460.91	108	1017	12809.15
13504000	451.19	111	1084	12838.3
13536000	479.67	111	1221	12867.74
13568000	479.31	108	1204	12897.19
13600000	437.7	111	1452	12926.74
13632000	388.77	111	830	12956.6
13664000	460.56	105	1021	12987.08
13696000	430.64	105	1791	13016.49
13728000	444.11	111	1125	13046.64
13760000	468.52	108	832	13076.4
13792000	409.68	105	1087	13106.75
13824000	410.58	105	1413	13136.92
13856000	508.31	108	1083	13167.53
13888000	504.03	113	1219	13197.99
13920000	422.05	111	1066	13228.32
13952000	412.68	108	1087	13258.23
13984000	418.27	111	1209	13287.99
14016000	390.7	111	1171	13318.2
14048000	439.06	105	1697	13347.81
14080000	462.98	108	1019	13378.29
14112000	454.93	105	1214	13407.95
14144000	415.08	111	877	13437.4
14176000	396.01	108	1185	13466.67
14208000	455.43	105	1202	13495.94
14240000	392.87	108	862	13525.49
14272000	447.94	111	1024	13555.55
14304000	429.62	108	1033	13585.09
14336000	453.35	113	1079	13614.42
14368000	420.58	108	1191	13645.16
14400000	451.04	111	1150	13675.5
14432000	446.88	105	1207	13704.97
14464000	417.34	108	1023	13734.97
14496000	465.69	111	1080	13765.18
14528000	485.73	111	1205	13795.6
14560000	451.38	108	1669	13826.66
14592000	424.47	105	1003	13858.49
14624000	438.99	108	1198	13889.21
14656000	469.71	111	1083	13920.97
14688000	438.66	105	1077	13951.37
14720000	451.29	108	1756	13981.03
14752000	450.88	108	1033	14010.71
14784000	404.18	113	983	14040.83
14816000	481.24	108	1028	14070.98
14848000	416.3	108	1017	14102.03
14880000	462.96	108	1069	14132.86
14912000	423.03	105	998	14163.4
14944000	416.25	111	1230	14193.72
14976000	473.71	111	1031	14224.76
15008000	498.52	111	1796	14256.31
15040000	455.18	108	1008	14286.27
15072000	432.53	111	879	14317.75
15104000	407.42	111	1080	14347.87
15136000	430.96	111	1188	14377.62
15168000	492.52	108	1094	14407.74
15200000	462.75	111	1028	14438.09
15232000	477.57	111	1019	14468.26
15264000	402.79	108	1106	14498.23
15296000	398.02	113	1004	14528.31
15328000	487.89	105	1014	14558.9
15360000	463.48	111	1152	14589.47
15392000	472.62	111	1017	14619.98
15424000	381.23	105	860	14650.57
15456000	512.36	111	974	14680.16
15488000	463.73	105	1077	14711.77
15520000	439.72	111	1050	14742.25
15552000	445.15	113	1202	14772.52
15584000	398.53	108	994	14803.18
15616000	455.26	113	1228	14833.7
15648000	401.72	108	1006	14864.5
15680000	430.35	108	1068	14894.44
15712000	401.44	108	1031	14924.04
15744000	399.12	105	985	14953.73
15776000	437.89	108	1216	14983.1
15808000	443.34	108	1075	15012.71
15840000	459.46	105	1093	15042.22
15872000	419.34	105	1079	15071.43
15904000	457.06	105	1020	15100.74
15936000	417.65	108	1090	15130.79
15968000	458.41	111	978	15159.45
16000000	447.18	108	1470	15189.17
16032000	487.9	105	1028	15218.3
16064000	448.89	111	1073	15248.32
16096000	478.54	105	1468	15277.5
16128000	476.93	111	1213	15306.71
16160000	433.66	113	1771	15337.05
16192000	475.36	108	1077	15366.61
16224000	448.65	108	1517	15396.61
16256000	434.41	105	1033	15426.14
16288000	447.2	111	1652	15456.41
16320000	451.19	108	1182	15485.92
16352000	430.02	111	1015	15515.56
16384000	503.5	111	1066	15545.48
16416000	432.74	108	1079	15575.23
16448000	460.05	111	1211	15605.09
16480000	458.67	108	1019	15635.25
16512000	408.96	113	1031	15664.05
16544000	478.24	105	1020	15693.11
16576000	478.25	111	1178	15723.88
16608000	472.48	111	1175	15753.46
16640000	451.77	105	1220	15784.02
16672000	459.55	111	1201	15813.67
16704000	458.32	108	1202	15843.45
16736000	456.99	108	1081	15872.46
16768000	422.85	113	1053	15902.08
16800000	428.22	105	852	15931.54
16832000	458.4	108	1449	15961.18
16864000	435.03	105	1020	15990.65
16896000	488.76	111	1209	16020.49
16928000	438.32	111	1081	16051.06
16960000	437.91	111	1071	16081.08
16992000	446.74	111	1193	16110.78
17024000	510.32	111	1077	16140.03
17056000	456.34	105	1538	16170.02
17088000	404.16	111	1203	16200.06
17120000	408.51	105	801	16229.85
17152000	447.29	105	1220	16259.28
17184000	472.34	108	1048	16289.01
17216000	424.65	111	1210	16319.6
17248000	477.83	108	1810	16349.71
17280000	433.29	108	1209	16379.23
17312000	477.64	111	1195	16409.72
17344000	413.12	108	1200	16439.34
17376000	455.3	105	1076	16469.02
17408000	469.5	111	1068	16498.88
17440000	424.96	111	1680	16528.57
17472000	442.42	105	1023	16558.22
17504000	436.14	105	923	16587.58
17536000	430.79	105	839	16616.78
17568000	430.67	111	1078	16645.94
17600000	443.94	105	1033	16675.39
17632000	438.63	108	1011	16705.05
17664000	440.07	111	1027	16735.2
17696000	422.62	105	1078	16765.24
17728000	436.97	108	1436	16795.56
17760000	420.93	111	1009	16825.22
17792000	425.15	113	1096	16855.45
17824000	464.69	105	1029	16884.79
17856000	485.92	111	1026	16914.73
17888000	448.03	111	1188	16944.68
17920000	421.62	111	984	16974.46
17952000	462.52	111	1006	17003.45
17984000	487.01	111	2034	17033.6
18016000	395.66	111	848	17063.3
18048000	413.79	105	1035	17092.64
18080000	433.6	108	1075	17123.71
18112000	436.03	108	1028	17153.68
18144000	496.52	105	844	17182.48
18176000	489.85	108	1008	17211.66
18208000	501.26	111	1084	17243.23
18240000	429.71	111	1008	17274.13
18272000	424.57	105	867	17304.1
18304000	448.76	105	964	17333.59
18336000	469.64	111	1201	17363.36
18368000	386.57	105	1065	17394.03
18400000	425.53	108	1178	17425.19
18432000	502.33	108	1338	17455.88
18464000	427.45	108	1180	17487.02
18496000	409.56	108	1219	17517.23
18528000	433.08	108	1193	17548.4
18560000	437.12	105	1005	17579.28
18592000	461.7	113	1664	17610.04
18624000	475.56	113	1203	17640.0
18656000	411.34	108	1019	17670.62
18688000	465.82	108	1186	17701.32
18720000	494.41	111	1755	17731.89
18752000	391.4	108	1160	17763.08
18784000	453.78	111	1023	17794.21
18816000	432.68	111	1005	17824.47
18848000	445.28	111	1200	17855.32
18880000	445.76	108	1019	17885.47
18912000	449.13	111	1035	17915.35
18944000	432.66	105	850	17945.43
18976000	471.1	105	1081	17974.45
19008000	457.14	111	1097	18003.65
19040000	405.46	111	1206	18033.73
19072000	477.78	108	1082	18063.78
19104000	407.96	105	1082	18093.74
19136000	446.78	105	1079	18123.13
19168000	502.41	105	1080	18152.17
19200000	440.13	111	1139	18181.14
19232000	461.97	105	1183	18210.57
19264000	426.37	105	924	18239.87
19296000	429.81	108	1013	18269.52
19328000	499.17	113	1774	18299.5
19360000	452.12	105	1211	18329.2
19392000	425.6	111	1217	18359.49
19424000	468.06	108	1032	18389.7
19456000	421.05	108	1197	18418.82
19488000	404.0	108	1070	18448.43
19520000	483.56	105	1024	18477.85
19552000	497.34	111	1411	18507.15
19584000	464.88	108	1208	18536.37
19616000	434.13	111	1527	18565.76
19648000	419.29	108	871	18594.79
19680000	491.01	120	1173	18624.17
19712000	412.24	108	1033	18653.58
19744000	424.77	111	1209	18682.94
19776000	478.52	108	1205	18712.16
19808000	438.95	105	882	18741.66
19840000	471.04	108	1087	18770.38
19872000	487.21	105	980	18799.8
19904000	448.96	105	1065	18829.61
19936000	453.31	111	1215	18858.64
19968000	491.95	113	1212	18888.22
20000000	450.62	108	1221	18917.63
