TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time
4000000	394.6	241	932	5398.64
4032000	401.05	253	1371	5444.01
4064000	374.0	250	1040	5493.02
4096000	354.17	241	926	5537.03
4128000	385.72	246	1359	5584.22
4160000	384.4	241	1381	5629.78
4192000	384.88	253	1358	5678.83
4224000	352.91	246	1036	5728.82
4256000	370.82	250	1354	5776.45
4288000	353.53	241	942	5825.0
4320000	356.98	241	909	5866.25
4352000	357.75	250	962	5897.0
4384000	392.73	253	1366	5941.36
4416000	354.27	240	913	5992.1
4448000	349.88	240	1327	6036.7
4480000	383.68	253	1198	6081.51
4512000	370.93	253	935	6122.53
4544000	353.94	241	923	6167.09
4576000	375.47	241	1210	6213.74
4608000	381.91	241	1203	6257.93
4640000	372.51	253	1391	6289.34
4672000	350.31	241	952	6334.3
4704000	376.64	246	1382	6382.18
4736000	354.68	246	783	6432.31
4768000	375.51	241	947	6479.04
4800000	396.15	250	1381	6523.24
4832000	381.94	242	1371	6570.6
4864000	363.81	242	904	6614.12
4896000	382.12	246	968	6661.01
4928000	342.01	250	1045	6708.99
4960000	381.14	241	1378	6750.24
4992000	369.26	241	951	6794.8
5024000	342.44	240	785	6829.13
5056000	347.76	250	1582	6858.82
5088000	373.85	246	1316	6903.52
5120000	402.38	241	1301	6954.75
5152000	376.47	241	1377	7000.11
5184000	364.54	246	956	7048.68
5216000	391.26	246	1329	7092.4
5248000	368.22	250	1290	7133.95
5280000	369.83	246	1372	7179.5
5312000	385.93	241	1221	7212.45
5344000	370.52	241	1216	7266.24
5376000	350.66	241	1348	7313.13
5408000	358.46	250	893	7359.5
5440000	375.55	250	1362	7406.06
5472000	392.8	253	1304	7450.3
5504000	393.14	246	1339	7495.59
5536000	433.56	240	1372	7543.19
5568000	357.4	241	917	7587.96
5600000	346.37	246	969	7631.89
5632000	365.67	250	933	7677.01
5664000	392.4	241	1363	7719.61
5696000	396.45	246	1357	7767.55
5728000	363.87	246	1328	7807.61
5760000	387.07	250	1225	7838.64
5792000	357.41	253	1328	7885.62
5824000	350.55	240	1260	7934.31
5856000	363.0	241	1239	7980.65
5888000	360.38	250	1206	8024.91
5920000	346.7	253	793	8068.74
5952000	371.06	250	1232	8113.95
5984000	363.86	241	952	8157.8
6016000	369.3	246	1138	8201.32
6048000	353.4	241	1193	8232.75
6080000	352.55	241	959	8261.22
6112000	385.18	241	1419	8305.22
6144000	344.37	246	955	8351.8
6176000	371.44	241	1345	8397.41
6208000	359.7	253	935	8446.4
6240000	342.65	241	939	8489.74
6272000	358.62	242	1221	8529.3
6304000	369.3	246	1375	8575.13
6336000	384.54	253	1194	8616.52
6368000	381.68	250	1225	8657.25
6400000	358.12	250	957	8694.85
6432000	377.61	253	946	8724.91
6464000	368.26	246	1228	8769.76
6496000	366.83	246	1051	8813.38
6528000	363.84	253	1372	8853.89
6560000	369.41	250	1295	8895.96
6592000	383.24	241	1221	8943.89
6624000	354.61	253	1195	8988.41
6656000	359.58	241	1216	9028.41
6688000	367.96	246	1206	9069.54
6720000	371.35	253	1402	9107.85
6752000	356.62	241	1225	9137.63
6784000	387.49	242	1392	9172.45
6816000	366.62	241	1330	9215.42
6848000	352.0	250	953	9257.69
6880000	373.18	250	1218	9300.32
6912000	391.16	250	1238	9345.29
6944000	366.7	250	1185	9392.43
6976000	381.86	250	1390	9436.9
7008000	360.82	250	944	9484.83
7040000	371.37	241	950	9526.13
7072000	375.55	246	958	9566.92
7104000	376.03	246	1195	9613.26
7136000	364.55	250	1190	9658.43
7168000	355.75	250	951	9698.84
7200000	350.35	241	961	9748.95
7232000	340.53	250	998	9789.78
7264000	368.79	241	1187	9835.8
7296000	410.37	241	1307	9877.92
7328000	377.09	246	953	9926.16
7360000	352.61	241	935	9970.36
7392000	331.44	246	903	10012.32
7424000	377.67	241	1476	10044.32
7456000	347.61	246	1230	10074.27
7488000	348.66	250	906	10111.65
7520000	377.22	246	1318	10162.04
7552000	359.1	250	1048	10207.59
7584000	388.57	250	1380	10254.71
7616000	362.48	241	938	10303.01
7648000	362.06	246	957	10348.22
7680000	392.99	241	1379	10381.9
7712000	376.96	241	1065	10412.39
7744000	326.79	250	915	10455.4
7776000	391.3	246	1402	10496.19
7808000	388.89	246	1370	10536.4
7840000	384.3	246	1051	10580.15
7872000	365.25	250	1357	10626.01
7904000	392.19	241	1393	10665.23
7936000	378.43	242	1329	10709.94
7968000	357.41	253	1316	10757.73
8000000	343.89	250	942	10798.9
8032000	394.48	242	961	10844.55
8064000	362.1	250	969	10889.64
8096000	379.97	241	1170	10933.66
8128000	401.11	240	1235	10973.5
8160000	415.56	241	1330	11022.74
8192000	359.43	253	1028	11053.2
8224000	368.62	253	921	11084.6
8256000	370.48	241	1051	11119.13
8288000	357.37	246	934	11160.67
8320000	367.95	246	1383	11202.64
8352000	369.92	241	1029	11233.71
8384000	350.86	246	928	11278.0
8416000	363.73	246	1386	11321.14
8448000	384.48	241	1360	11361.45
8480000	412.84	242	1550	11403.46
8512000	348.0	250	1410	11448.61
8544000	357.3	253	908	11495.3
8576000	396.22	246	1350	11537.67
8608000	376.26	241	893	11580.75
8640000	357.78	256	819	11629.92
8672000	379.48	253	1382	11677.26
8704000	380.15	253	1391	11721.21
8736000	386.12	242	1400	11763.23
8768000	346.79	250	892	11811.09
8800000	358.71	242	1224	11853.74
8832000	353.67	241	795	11900.74
8864000	390.42	253	881	11943.31
8896000	353.42	241	917	11984.73
8928000	402.64	253	1386	12022.61
8960000	363.88	240	1036	12052.01
8992000	378.43	241	1368	12081.38
9024000	349.7	246	1383	12113.74
9056000	361.34	241	1352	12153.6
9088000	383.5	250	1215	12195.23
9120000	335.93	242	814	12237.36
9152000	366.66	240	1244	12279.02
9184000	376.25	246	883	12324.15
9216000	373.32	242	1356	12371.97
9248000	378.52	246	956	12419.11
9280000	368.97	241	1208	12465.77
9312000	381.63	241	1357	12510.22
9344000	390.7	253	988	12557.61
9376000	341.3	240	890	12602.01
9408000	357.25	257	950	12650.03
9440000	379.72	250	1236	12696.56
9472000	373.32	246	1396	12744.56
9504000	371.51	246	959	12788.51
9536000	369.71	246	1374	12827.41
9568000	382.12	240	1365	12870.21
9600000	402.78	250	1411	12920.87
9632000	379.4	241	1348	12967.76
9664000	368.03	241	915	13009.93
9696000	372.91	242	949	13035.45
9728000	373.29	250	904	13064.8
9760000	368.48	246	1327	13108.23
9792000	364.68	250	1372	13149.66
9824000	379.67	241	920	13195.03
9856000	387.29	246	1004	13236.91
9888000	391.0	253	1346	13282.83
9920000	410.68	241	977	13328.04
9952000	356.08	246	1149	13374.55
9984000	375.48	246	1318	13422.3
10016000	372.17	250	1483	13468.82
10048000	346.41	254	1021	13516.23
10080000	341.52	253	1207	13558.45
10112000	361.96	250	1366	13597.91
10144000	368.42	241	970	13641.04
10176000	357.07	241	1388	13687.44
10208000	359.24	241	1027	13732.63
10240000	372.53	241	1197	13776.45
10272000	356.79	246	1377	13823.07
10304000	372.06	250	1309	13860.81
10336000	397.33	250	1368	13898.17
10368000	364.06	250	954	13936.66
10400000	339.66	241	805	13965.93
10432000	353.59	256	928	13991.6
10464000	396.85	246	1399	14019.03
10496000	368.93	246	1043	14051.55
10528000	371.86	253	1326	14101.11
10560000	387.65	253	1223	14142.12
10592000	382.14	246	899	14184.14
10624000	366.22	242	944	14228.82
10656000	362.45	250	958	14272.86
10688000	398.81	253	1193	14311.47
10720000	349.52	242	1167	14353.81
10752000	335.68	253	791	14390.7
10784000	344.64	253	908	14430.64
10816000	416.5	241	1365	14472.4
10848000	357.63	241	1368	14515.71
10880000	391.37	241	1195	14557.75
10912000	387.59	253	914	14598.52
10944000	372.96	246	1425	14642.61
10976000	376.99	240	1247	14687.84
11008000	364.25	250	1362	14731.42
11040000	379.07	241	1380	14771.86
11072000	363.0	241	1065	14814.09
11104000	385.61	250	1361	14842.18
11136000	388.94	250	1373	14871.22
11168000	364.53	256	1273	14900.29
11200000	380.37	250	1380	14929.43
11232000	370.95	250	1320	14962.95
11264000	369.23	241	946	15008.5
11296000	363.92	241	1373	15048.5
11328000	414.03	250	1537	15091.82
11360000	364.95	250	1188	15140.52
11392000	372.27	253	1097	15189.81
11424000	365.8	250	927	15231.68
11456000	341.12	253	939	15280.3
11488000	376.97	250	1363	15323.12
11520000	387.44	241	1374	15364.23
11552000	354.81	253	860	15402.43
11584000	350.07	250	1280	15447.55
11616000	401.02	246	1354	15490.04
11648000	374.66	242	1051	15531.46
11680000	375.95	241	1213	15576.72
11712000	356.28	250	1288	15622.78
11744000	363.67	246	1329	15663.64
11776000	390.8	241	1322	15699.73
11808000	368.35	241	1373	15729.7
11840000	378.18	242	1340	15774.34
11872000	385.3	246	1404	15808.2
11904000	365.33	246	957	15837.85
11936000	379.08	241	951	15867.63
11968000	371.31	240	955	15907.28
12000000	385.49	241	1387	15945.65
12032000	374.99	246	934	15988.8
12064000	362.41	240	951	16029.25
12096000	371.09	240	1334	16071.5
12128000	370.65	242	1241	16113.4
12160000	408.14	253	1373	16163.1
12192000	373.73	246	1319	16212.31
12224000	369.79	242	1375	16261.31
12256000	389.09	250	1228	16308.33
12288000	363.24	242	1242	16350.43
12320000	337.56	241	939	16390.81
12352000	362.77	250	1206	16434.58
12384000	366.58	246	1307	16478.36
12416000	367.0	246	1378	16511.55
12448000	381.36	241	1369	16543.82
12480000	396.14	241	1241	16590.22
12512000	375.08	252	912	16633.89
12544000	360.03	242	1300	16672.13
12576000	367.33	246	864	16703.67
12608000	335.3	253	857	16733.4
12640000	392.97	253	1248	16775.81
12672000	380.35	250	1391	16816.7
12704000	337.38	256	877	16858.73
12736000	356.28	250	990	16898.17
12768000	360.66	246	1404	16943.94
12800000	367.3	246	864	16988.3
12832000	388.22	241	1375	17032.65
12864000	367.11	242	1040	17079.95
12896000	366.57	241	934	17121.74
12928000	378.74	250	1023	17164.8
12960000	356.88	250	1377	17212.02
12992000	361.88	242	1370	17256.51
13024000	397.61	241	1377	17296.41
13056000	404.98	250	1375	17340.4
13088000	397.89	250	1393	17386.5
13120000	368.41	240	961	17417.13
13152000	347.09	246	928	17457.02
13184000	402.68	256	1385	17495.25
13216000	359.3	242	1222	17540.01
13248000	383.65	250	1213	17579.93
13280000	352.96	250	1384	17626.56
13312000	361.11	242	942	17661.5
13344000	362.32	256	1391	17691.49
13376000	385.31	250	1030	17728.58
13408000	376.86	241	1312	17773.65
13440000	367.68	253	1126	17814.31
13472000	388.67	250	1398	17856.42
13504000	357.45	246	1295	17898.62
13536000	363.09	250	1012	17934.21
13568000	417.41	250	1399	17977.52
13600000	363.74	241	1343	18025.71
13632000	389.34	250	1362	18070.66
13664000	342.59	242	1567	18116.94
13696000	380.81	241	939	18154.8
13728000	379.65	241	1018	18199.8
13760000	375.38	241	962	18243.41
13792000	355.39	242	1217	18280.67
13824000	373.62	240	1369	18310.69
13856000	390.65	242	1360	18353.22
13888000	354.54	242	797	18392.97
13920000	349.25	242	1336	18436.54
13952000	357.99	246	1035	18486.6
13984000	379.28	241	1377	18529.67
14016000	367.36	242	1313	18577.62
14048000	371.2	241	949	18621.24
14080000	376.03	241	1402	18652.72
14112000	351.09	253	938	18681.93
14144000	381.48	246	1357	18723.39
14176000	372.25	246	949	18767.57
14208000	381.29	250	1258	18811.83
14240000	386.03	241	1410	18854.26
14272000	381.47	246	1199	18901.81
14304000	391.5	240	956	18945.85
14336000	339.83	246	946	18991.3
14368000	391.04	250	1381	19033.86
14400000	359.31	253	1404	19081.41
14432000	371.81	241	915	19129.34
14464000	380.79	241	960	19174.22
14496000	364.14	250	1250	19207.51
14528000	379.0	246	1341	19252.95
14560000	355.79	250	1055	19296.91
14592000	408.26	250	1366	19342.52
14624000	360.36	240	1249	19385.81
14656000	412.84	246	1369	19425.6
14688000	347.18	246	1042	19471.7
14720000	386.54	246	1381	19521.3
14752000	358.06	241	896	19567.24
14784000	364.05	250	1231	19601.94
14816000	385.43	241	1381	19632.65
14848000	381.52	241	1387	19669.81
14880000	352.71	250	882	19715.67
14912000	392.78	250	1470	19758.97
14944000	355.15	246	914	19805.22
14976000	363.15	242	960	19845.29
15008000	386.4	240	1363	19891.84
15040000	369.91	241	1388	19935.45
15072000	373.67	241	1352	19980.64
15104000	396.89	241	1404	20022.63
15136000	346.97	241	1185	20066.9
15168000	390.58	240	1377	20101.76
15200000	379.69	250	1343	20141.33
15232000	387.2	253	951	20185.01
15264000	374.37	246	894	20228.09
15296000	357.9	241	1331	20274.2
15328000	362.16	240	1150	20314.5
15360000	362.66	241	1197	20359.35
15392000	369.17	253	1379	20407.52
15424000	368.52	246	1386	20451.41
15456000	382.83	252	1393	20489.93
15488000	365.5	246	1372	20535.53
15520000	364.49	254	960	20569.34
15552000	415.72	250	1406	20599.44
15584000	386.41	246	1409	20628.87
15616000	345.96	241	804	20665.82
15648000	388.96	242	1379	20707.81
15680000	364.3	253	1221	20751.5
15712000	378.19	250	1372	20794.73
15744000	371.99	240	951	20839.96
15776000	361.53	240	1200	20883.4
15808000	384.38	241	1363	20928.96
15840000	386.91	246	950	20965.83
15872000	368.49	242	1146	21004.53
15904000	381.65	250	957	21046.88
15936000	379.78	250	1178	21087.75
15968000	376.75	240	966	21135.79
16000000	367.52	241	1255	21177.91
16032000	389.35	241	1586	21216.85
16064000	325.05	253	929	21259.12
16096000	365.47	254	928	21305.52
16128000	386.67	250	1341	21350.91
16160000	398.92	250	1328	21398.66
16192000	356.04	250	956	21441.9
16224000	354.46	240	934	21483.01
16256000	357.87	241	807	21525.25
16288000	379.22	250	940	21565.47
16320000	383.14	240	1223	21595.14
16352000	381.39	250	947	21625.18
16384000	387.37	241	1214	21658.44
16416000	365.22	250	1363	21701.3
16448000	353.46	241	880	21741.83
16480000	377.69	241	1369	21781.51
16512000	387.48	250	1398	21813.83
16544000	364.74	241	994	21849.51
16576000	375.96	253	1352	21889.6
16608000	365.35	250	1366	21928.05
16640000	365.86	250	1384	21970.91
16672000	384.14	246	1385	22017.05
16704000	360.83	250	948	22054.42
16736000	379.5	246	1377	22098.79
16768000	368.04	246	1381	22143.3
16800000	370.51	242	904	22181.6
16832000	376.09	250	1209	22220.36
16864000	372.03	241	1478	22262.19
16896000	405.15	246	1370	22300.88
16928000	363.35	246	950	22337.6
16960000	375.48	241	1337	22375.54
16992000	356.45	241	891	22417.09
17024000	348.13	241	1235	22462.96
17056000	355.82	250	1236	22502.2
17088000	390.59	250	1343	22536.19
17120000	378.13	250	1112	22564.94
17152000	376.18	242	1040	22592.75
17184000	353.68	252	1371	22617.82
17216000	360.05	241	1413	22659.11
17248000	365.36	253	1199	22700.7
17280000	382.07	241	1328	22743.6
17312000	378.32	240	1373	22781.55
17344000	360.65	241	1336	22821.49
17376000	368.02	253	949	22860.56
17408000	361.5	242	948	22899.56
17440000	354.29	241	934	22937.03
17472000	384.18	242	1198	22978.12
17504000	368.76	241	946	23020.71
17536000	351.22	250	928	23059.93
17568000	375.04	250	1360	23099.4
17600000	372.95	241	1250	23145.04
17632000	342.02	246	1330	23188.6
17664000	374.25	246	1219	23229.12
17696000	381.2	240	1265	23267.65
17728000	370.35	241	1012	23307.53
17760000	373.72	242	910	23347.62
17792000	381.24	241	1273	23390.61
17824000	349.76	241	1308	23437.93
17856000	359.87	253	1214	23468.67
17888000	414.61	246	1376	23500.49
17920000	342.6	250	857	23530.02
17952000	383.85	250	1368	23562.12
17984000	380.38	242	1397	23603.34
18016000	351.9	241	959	23643.5
18048000	359.82	250	899	23680.95
18080000	385.12	241	961	23723.33
18112000	368.45	246	880	23765.12
18144000	345.34	241	1389	23805.52
18176000	378.82	250	1227	23846.13
18208000	374.09	241	1193	23886.65
18240000	352.72	241	937	23929.71
18272000	363.71	241	951	23966.32
18304000	356.28	253	1358	24006.92
18336000	362.93	240	1364	24050.22
18368000	415.97	250	1398	24096.36
18400000	349.63	241	958	24133.2
18432000	346.5	241	1383	24174.72
18464000	348.38	240	1320	24213.09
18496000	415.67	246	1431	24250.81
18528000	392.9	250	1360	24278.7
18560000	366.69	246	1284	24323.81
18592000	381.04	241	1046	24364.81
18624000	362.55	241	930	24409.81
18656000	367.83	241	1402	24450.78
18688000	386.26	250	1041	24478.61
18720000	385.89	253	950	24508.19
18752000	389.35	242	1383	24541.59
18784000	384.02	246	948	24588.83
18816000	356.61	240	1401	24631.58
18848000	344.43	242	958	24680.52
18880000	358.82	250	957	24724.43
18912000	365.29	241	944	24764.92
18944000	383.74	241	1220	24807.7
18976000	365.22	253	932	24850.7
19008000	365.19	250	1365	24895.89
19040000	360.53	246	1313	24938.2
19072000	345.7	241	947	24978.33
19104000	357.53	246	1027	25020.31
19136000	406.66	254	977	25065.23
19168000	341.13	246	895	25107.7
19200000	389.43	250	1221	25148.2
19232000	367.32	253	1250	25179.51
19264000	361.56	241	1373	25223.39
19296000	380.11	241	1159	25265.89
19328000	432.97	250	1386	25314.4
19360000	343.09	241	984	25362.07
19392000	370.38	250	906	25405.66
19424000	377.46	250	925	25443.6
19456000	379.18	250	1456	25489.41
19488000	366.22	250	1240	25533.6
19520000	362.36	246	1322	25561.69
19552000	376.2	246	1190	25589.61
19584000	378.37	240	1209	25618.05
19616000	398.89	241	1224	25660.9
19648000	361.57	246	1475	25703.79
19680000	366.17	241	1576	25744.92
19712000	358.9	250	1330	25785.29
19744000	363.67	253	1406	25824.61
19776000	371.28	242	1375	25865.83
19808000	370.3	246	1236	25912.05
19840000	375.22	241	1351	25954.12
19872000	356.07	250	1301	26000.94
19904000	354.99	250	910	26042.13
19936000	346.47	241	940	26073.64
19968000	383.88	240	1338	26116.89
20000000	370.47	246	1379	26154.25
