TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averagemean_Q	Stdmean_Q	Maxmean_Q	Minmean_Q	Averageloss	Stdloss	Maxloss	Minloss
240000	654.86	215	1402	1056.47	52.1990703125	10.165894267107051	88.88165	32.905746	19.06782421875	29.564120991499138	186.88286	0.98146296
256000	710.13	217	1655	1130.88	51.8362578125	7.7421426903345045	81.33739	36.91626	17.97112109375	28.15154636072413	224.76953	0.8142843
272000	669.28	218	1854	1206.27	52.4577109375	18.24360333103085	171.84946	29.698706	19.25775390625	40.92261446926381	525.04224	0.88475406
288000	662.42	223	2589	1281.11	49.6211171875	21.01870818461496	223.1597	27.690063	16.954357421875	39.90211773828552	693.08984	0.7482994
304000	672.24	215	1810	1356.05	46.57328125	7.393044397861411	66.53233	28.653236	13.3904482421875	21.290118012824635	209.3485	0.6995642
320000	699.91	217	1873	1430.36	45.528875	7.756727171059325	78.59909	28.999384	13.7238388671875	21.747456747859047	152.59634	0.7906926
336000	692.29	217	1659	1505.17	46.298609375	7.384705478216447	67.6266	29.382696	13.55605078125	19.815108661069715	137.8871	0.51724094
352000	648.75	215	1371	1579.92	46.73122265625	6.611076760823459	71.057915	28.205004	13.699625	21.00107586529795	160.06734	0.7798863
368000	693.07	222	1312	1654.51	45.94878515625	16.497162634829056	155.7062	22.892235	14.9306181640625	33.3769362734209	387.7082	0.6905763
384000	674.54	215	1394	1729.1	42.01439453125	6.942561779523464	67.09327	27.085224	12.036001953125	16.614534299823152	142.16023	0.70113957
400000	613.76	215	1675	1803.64	43.34170703125	7.670051845489703	81.636314	30.364296	12.517	18.23331171921327	190.49426	0.59966266
416000	726.53	215	1675	1878.28	44.60490625	6.569186771872908	64.50358	28.275612	12.6209482421875	17.82354482138724	145.27649	0.86746496
432000	678.03	222	1321	1953.15	45.42223046875	9.462402988274173	81.77891	29.388071	12.5167333984375	17.6559745553736	147.40721	0.87422514
448000	743.96	218	1390	2027.66	43.236234375	7.264921874579932	66.30967	27.665535	11.358990234375	15.81038523407953	129.05252	0.7658982
464000	670.8	218	1523	2101.23	42.47082421875	6.214198082818088	63.407528	25.547657	11.56965625	15.56115656852022	98.48498	0.83066845
480000	700.15	215	1825	2176.36	44.23213671875	7.192435262134794	77.518555	31.37971	12.293279296875	17.825316441791433	205.73907	0.8981852
496000	734.53	215	1390	2250.92	44.43708203125	6.287495029819109	65.54932	27.802753	11.3816611328125	14.924117436217125	91.94308	0.77997446
512000	699.51	217	1773	2325.69	42.46340625	5.5184711141311595	69.02507	30.165176	10.6581455078125	14.913155895047835	156.99573	0.8449338
528000	687.56	217	1823	2401.48	43.9611328125	7.381967312732426	74.13381	30.068848	11.43043359375	15.942347302075689	149.26352	1.0314552
544000	669.64	215	1664	2476.08	45.00140625	6.53459902174571	75.7797	29.276863	12.1378515625	18.192039811412023	172.24593	0.9566051
560000	652.23	223	1667	2551.63	45.17044140625	7.32034141536445	69.78244	28.097878	10.9521552734375	15.511643811988463	187.70413	1.0793934
576000	740.78	215	1880	2627.36	42.07530078125	5.77121223184523	59.18353	28.615734	10.752263671875	13.609490025346284	113.292534	0.89505625
592000	688.96	223	1649	2703.92	46.9650546875	6.527235608395027	65.174995	33.110764	12.384294921875	15.993746824931298	153.41273	0.93245304
608000	691.59	217	1554	2779.63	48.28146875	7.426749057461144	81.3269	32.326164	12.256076171875	18.010509084975915	157.70618	1.007183
624000	723.31	226	1401	2854.7	42.84675	6.45428848470147	66.9548	30.63062	11.832220703125	15.651577396543775	114.64493	0.95057297
640000	698.75	217	1322	2929.96	43.40409375	5.800762342140901	59.786835	31.67956	10.855029296875	14.03423270079273	119.8923	1.0650711
656000	765.11	217	1536	3005.59	41.5380859375	4.899119420237682	57.821373	29.724714	9.627921875	11.712479989310546	67.01582	0.978171
672000	719.44	215	1543	3080.55	41.92228125	5.6607402756839145	65.301025	29.193146	9.3747861328125	12.868407899775326	114.68246	1.0975928
688000	625.37	215	1382	3155.59	40.52634375	3.954376284178707	56.173946	29.505447	8.9401806640625	11.156666308759082	98.253204	1.0334263
704000	666.76	223	1817	3230.73	41.31829296875	4.756905753086769	54.03404	27.881676	9.199673828125	12.130270117561274	111.76902	1.0805181
720000	716.48	217	1664	3306.66	42.66986328125	5.545048114646978	59.6267	28.056564	9.727296875	12.881602675909546	136.0157	1.1219542
736000	700.14	223	1672	3382.18	40.95896484375	4.75428219805577	54.81517	26.005836	9.0091728515625	10.597333096114323	84.11782	1.1006664
752000	670.52	222	1884	3457.49	40.9009296875	5.802224788820233	60.857426	27.518595	10.451857421875	12.787971643306063	102.97165	1.3044415
768000	707.71	215	1835	3533.4	39.67853125	5.204296602327735	56.59043	28.468767	9.7934951171875	11.40092101542678	102.44791	1.1720351
784000	679.69	222	1316	3608.51	41.90826171875	5.511484635796874	59.190914	30.569733	9.210892578125	10.658602746138914	98.16265	0.84124213
800000	621.24	217	2997	3684.32	40.990484375	4.590098250922849	53.88089	30.088947	10.1401533203125	10.849819266927906	74.52365	1.0718832
816000	647.63	217	1313	3759.41	43.0386796875	4.910470318615112	61.01465	31.539436	10.216291015625	11.71725757163339	79.576614	1.1557686
832000	669.95	222	1663	3834.3	41.14905078125	4.163825098767358	52.634617	30.08223	9.8326865234375	10.234158108388788	87.02414	1.03221
848000	676.88	222	1880	3910.32	39.55503515625	3.860339201417409	55.516693	30.26018	9.3972001953125	9.308964513440793	67.0624	1.2616436
864000	693.98	217	1883	3986.25	40.25557421875	3.8018444845068293	52.03505	28.220068	9.6080302734375	9.11449566624506	79.73762	1.3820157
880000	677.87	217	1371	4062.44	39.7170859375	4.822804714323398	53.98984	27.611671	9.4293671875	9.600415843858014	81.59224	1.2817502
896000	725.75	215	1887	4137.73	42.354109375	5.12281889563744	59.779854	30.253395	9.925755859375	10.199167398616419	81.16351	1.4221843
912000	594.84	218	1542	4213.68	40.847234375	4.4360160370821475	53.067314	28.429232	9.6732099609375	9.988968524702639	95.34839	1.4184686
928000	654.14	217	1881	4289.64	42.2328359375	5.125753374505059	61.178375	31.582241	10.5112265625	10.808413245014275	95.93878	1.7112894
944000	658.31	215	1647	4365.92	42.1531171875	4.723837695997291	59.004044	31.748875	10.4775859375	10.060996782128498	111.90927	1.671977
960000	644.49	215	1661	4440.26	39.773671875	5.138350560673629	58.876507	27.168854	10.2328984375	9.53020117180115	71.62494	1.4270031
976000	614.76	215	1308	4515.84	39.879875	3.863068197487264	58.57953	29.997295	10.088787109375	9.462061581653334	92.01994	1.7599862
992000	677.84	215	1538	4591.37	39.74387109375	4.294786083147797	58.782837	28.786045	10.381150390625	9.813414766277843	73.95215	1.6663446
1008000	644.73	223	1372	4666.81	39.42862890625	3.79732224732113	57.33747	30.49002	10.5599208984375	9.75793307071226	81.175186	0.95064926
1024000	679.32	218	1658	4742.31	39.31276171875	4.196179670620051	53.91304	27.965107	9.7395595703125	9.6951316713596	89.2801	1.2963777
1040000	591.72	218	1309	4817.74	38.556609375	3.948511388802114	50.05621	28.454597	9.386859375	8.345755845038843	61.295223	1.4709429
1056000	631.67	215	1322	4893.58	38.3252890625	3.865325372381347	53.929855	28.43684	9.54305859375	9.002208930312603	61.56908	1.3263896
1072000	617.3	215	1317	4968.63	37.825546875	3.7791724664600848	53.27861	27.312426	8.154638671875	6.955351469372342	50.730988	1.2459115
1088000	647.67	215	1685	5043.41	36.66425390625	4.20840862143875	49.66736	25.510944	8.306794921875	7.632518322120164	65.92647	1.4835526
1104000	607.99	215	1308	5118.98	38.8940234375	4.69050299641467	53.654854	27.568836	9.8774853515625	10.006615780322536	82.27048	1.1349845
1120000	685.94	215	1689	5194.26	36.5159609375	4.010177725565913	52.808987	25.904476	8.81238671875	8.542588161675594	68.62172	1.4380238
1136000	593.87	217	1308	5270.86	37.90953125	3.3657703659415033	48.126255	27.996239	9.142205078125	8.766777219280755	78.80907	1.2502258
1152000	683.31	218	1847	5347.69	36.97405078125	4.3300638707760415	49.09867	25.590279	8.72480859375	7.662832884286333	51.878197	1.4012232
1168000	646.95	222	1817	5424.81	40.1194140625	4.167565423901586	55.25637	29.61822	9.9017041015625	9.889704637273047	72.80762	1.4890242
1184000	664.61	222	1397	5499.66	36.1733046875	3.2813925564270727	44.899128	26.47583	8.6671015625	8.207945369427113	77.43507	1.041027
1200000	687.44	223	1655	5574.97	37.7372265625	3.853811019627195	50.19947	24.891396	9.2637666015625	9.122516785405221	67.055305	1.2084322
1216000	608.09	222	1323	5650.08	37.05615625	3.7486553578833437	49.38762	27.222166	9.274619140625	8.686582235695465	52.051773	0.9071356
1232000	650.11	223	1887	5724.93	38.1424453125	4.392537617226516	53.20266	26.244356	9.01604296875	8.022715552962724	64.897194	1.2743425
1248000	659.3	223	1395	5799.63	38.611578125	4.211581409488602	52.208366	27.48783	9.227169921875	8.78088299944829	65.825165	1.106255
1264000	681.23	218	1817	5874.54	36.87996875	4.491019250264911	50.481796	23.999704	8.394083984375	8.251769223172689	77.43957	1.22434
1280000	595.48	223	1374	5949.33	38.401765625	4.107374275312636	52.974174	27.703138	8.667666015625	7.792183834218108	63.736027	1.3322685
1296000	614.95	222	1791	6025.22	39.2065859375	3.916030006987306	57.302536	28.331617	8.985607421875	8.248159359063086	65.88121	1.2737725
1312000	688.69	223	1309	6100.81	37.00639453125	3.775376378174102	51.50763	27.888668	8.13426806640625	6.746310334175267	44.323303	1.3714995
1328000	693.33	222	1664	6175.13	38.61365625	4.055867663028468	52.143906	25.843388	8.22709375	7.14587621464296	69.47818	1.6088529
1344000	624.9	222	1830	6250.94	39.09401953125	4.071759159902511	56.15987	28.253382	8.8203515625	7.626814845497431	56.663452	1.5029104
1360000	670.18	215	1422	6326.87	38.174109375	4.530657288821347	51.75991	26.271637	8.536537109375	7.428062289386109	51.489525	1.3200232
1376000	662.35	223	1320	6403.1	36.70900390625	3.554508031183781	46.98256	25.403124	8.57834765625	7.624794823059175	53.833088	1.3703206
1392000	667.91	215	1399	6477.33	38.61045703125	4.079946192966275	50.366066	27.557316	7.80862255859375	6.5538016758405195	56.484554	1.4461452
1408000	673.85	223	1810	6551.94	39.1087421875	3.9482826072705333	50.2475	27.268658	9.0285546875	8.29755140839754	55.366234	1.3688116
1424000	727.08	218	1892	6626.7	38.80968359375	3.515294290000839	50.076096	27.663671	8.49940234375	7.806248498798895	49.49152	1.3545973
1440000	643.0	223	2991	6701.95	40.3273515625	3.1298802518027746	49.852886	31.045773	9.132634765625	8.39984281846988	67.14617	1.503536
1456000	675.85	218	1311	6776.98	39.84869140625	3.09802986791606	48.922085	31.422504	8.536162109375	7.239572242197739	48.456783	1.2040479
1472000	688.03	223	1324	6851.93	40.28350390625	3.04161180030424	49.407475	30.868582	8.9659306640625	8.372888726419335	70.79143	1.2558155
1488000	680.73	223	1385	6926.5	42.45023046875	4.6428086192519284	57.228775	29.785534	9.2197431640625	8.162364566257747	59.58894	1.465097
1504000	692.98	222	1314	7000.89	42.9918046875	5.067688506299001	55.288345	27.932274	10.25951953125	8.605202823001907	55.65987	1.4563196
1520000	758.54	222	1665	7075.03	42.3470234375	4.010039281486217	54.454056	28.925854	9.176431640625	8.283490263017153	56.078823	1.6492524
1536000	763.85	223	1318	7149.75	42.07248046875	4.665874281686124	58.619793	31.288483	8.8099052734375	8.506944314058956	66.657906	1.3095465
1552000	793.37	223	3011	7225.34	41.97676171875	4.469850388995139	57.675262	31.30898	9.125515625	8.390357188463433	55.760815	1.4694663
1568000	714.57	218	1643	7300.66	43.30553515625	4.450947493933174	60.596474	32.468132	9.491310546875	8.704344730506714	62.096184	1.2039205
1584000	724.18	223	1548	7375.11	43.97115625	3.9567584586375752	57.909763	34.316383	9.786001953125	8.866248325814025	69.66475	1.5344524
1600000	677.18	223	1406	7450.11	45.9475078125	4.342178222822043	59.152653	32.68446	9.9674521484375	9.29711858924581	84.42619	1.0683362
1616000	712.14	223	1543	7525.76	45.04853125	5.602684903240588	66.50464	32.099228	9.82717578125	10.07109725898822	97.90416	1.6040242
1632000	767.46	223	2988	7599.44	43.64740625	3.338620920146146	54.11068	33.231834	9.62528125	8.981634038414168	82.31722	1.2739068
1648000	574.51	218	1318	7674.67	41.8677109375	5.171446734534254	59.24989	27.906998	8.8270947265625	7.746769992229019	63.182068	1.3203073
1664000	720.59	217	2991	7749.36	42.707046875	4.590318020709458	60.251915	31.447033	9.47484765625	8.90476829779978	64.24189	1.3952361
1680000	685.22	222	1407	7823.86	43.8208203125	3.489787836047487	54.700737	35.397358	9.758716796875	9.468162110462622	87.79315	0.8108277
1696000	742.31	223	1645	7898.44	42.859421875	3.8866435451266943	56.123962	31.217436	9.578033203125	9.076156520658952	76.44342	1.58369
1712000	740.92	223	3005	7972.34	43.5525078125	3.3220837187486714	53.136314	31.697876	9.129244140625	7.975788558192851	58.49178	1.370873
1728000	746.07	223	1673	8046.34	44.08696875	3.1488520973920004	54.60668	35.23548	9.3871904296875	9.129426580432092	75.693016	1.482022
1744000	818.59	223	2551	8122.02	44.192890625	3.7249365556677607	55.88688	32.85785	9.887212890625	9.213369616351013	75.40841	1.4669312
1760000	652.88	223	1402	8196.35	44.48590625	4.282524445347627	58.52823	32.660294	9.9719111328125	9.2165548233871	81.53726	1.6718676
1776000	728.57	218	1404	8270.3	45.32634375	4.475426175586522	60.815475	33.59654	10.375818359375	9.534912411107928	67.37276	1.5106943
1792000	728.56	223	1310	8344.21	45.61266796875	3.33169057827629	57.123634	36.568512	9.5442275390625	8.798086173282233	63.61908	1.359379
1808000	646.99	222	2325	8418.86	42.7571640625	3.5534080801921695	56.761524	31.152592	9.2939267578125	9.03466112051249	65.045395	1.3041718
1824000	699.15	218	1313	8492.89	44.46047265625	3.629584654698799	55.35543	33.90449	10.3489990234375	9.554880542816848	69.15213	1.1876543
1840000	711.1	223	1812	8567.17	42.75637109375	3.7425548488799736	54.812992	32.103695	9.107345703125	8.681909172238557	62.391636	1.2600518
1856000	743.32	223	1528	8641.34	42.7996640625	3.275267462837959	54.030014	34.36098	9.3589326171875	8.945783311845867	79.04737	1.4485191
1872000	693.9	223	1660	8715.57	44.1371640625	4.022152525389856	56.35672	32.59892	9.247234375	8.685589718032967	67.28686	1.5864272
1888000	705.07	223	1392	8788.82	44.0737734375	3.510171325501791	56.736897	34.88978	9.6300625	9.538207706377547	71.98809	1.2939982
1904000	649.81	223	1394	8862.54	43.2886953125	3.674067962167412	55.86803	33.748413	9.0009130859375	8.308604350310587	57.445843	1.5117841
1920000	675.21	223	1664	8936.67	41.6354296875	3.595250230338634	52.25341	30.388584	8.8236142578125	8.301754332669692	62.233456	1.3000636
1936000	731.65	218	2991	9009.9	44.4588125	4.35355727394277	57.053936	32.07941	9.9614951171875	9.097799356163005	77.65387	1.1980971
1952000	743.01	226	1399	9083.46	42.03083203125	3.039912879097031	52.200714	32.5092	8.9774892578125	8.320134182361484	54.72586	1.2124012
1968000	688.68	223	1667	9156.1	44.78682421875	5.393274530028116	68.101715	30.142618	9.653447265625	9.748498281786791	72.07933	0.9156834
1984000	727.87	223	1318	9230.65	42.35328515625	3.528141607578273	54.020336	34.111526	9.063205078125	8.440968731431246	59.779358	1.1673825
2000000	679.35	223	1651	9305.6	44.8818125	3.9938436510928916	57.886135	33.21888	10.122302734375	10.149919565567995	86.25104	1.4918022
2016000	656.93	223	1318	9379.88	44.03397265625	3.3488734113131238	56.470573	34.74972	9.507298828125	8.997197046163878	60.90502	1.3072729
2032000	723.04	223	1399	9455.17	43.57251953125	3.7228653699133414	57.066826	33.668816	8.9987666015625	8.192664401768205	57.495815	1.4034532
2048000	698.08	223	2320	9529.67	44.259828125	3.7249980337662594	56.06095	33.55362	9.34934765625	9.597161852599966	91.37891	1.1745359
2064000	719.62	223	1792	9603.5	43.413390625	4.938319354484378	70.5354	33.09193	8.9183359375	8.310741825342669	61.661583	1.494436
2080000	721.58	223	1815	9677.06	46.29753125	4.388347719031048	64.53982	34.595905	9.608609375	8.868532414526092	74.09643	1.7004133
2096000	682.63	218	1407	9751.28	45.605703125	3.3945659700468336	56.77942	36.178364	9.2479228515625	8.906551310692596	88.543045	1.1448162
2112000	706.14	223	1868	9825.33	44.82781640625	3.2573999289118616	57.72516	34.80387	10.0992392578125	9.715298824534427	78.49601	1.3776546
2128000	721.0	226	2959	9899.35	44.73386328125	4.66343405523226	62.31141	33.266438	9.75815625	8.63550537750976	60.514217	1.1697795
2144000	702.2	223	1815	9973.9	43.0041875	3.941187013848112	55.8191	34.01789	9.29261328125	8.782040000051241	76.80978	1.2650589
2160000	765.8	223	2316	10048.73	44.41372265625	4.207836346479032	58.414917	31.86296	10.2060771484375	9.980187012902112	89.45678	1.326505
2176000	709.25	217	1820	10123.4	43.8485625	4.3209202217236085	60.293785	33.5121	8.5283828125	7.7374752624806495	61.091347	1.2057954
2192000	700.95	223	1523	10197.46	43.572734375	3.8400950610792175	53.528896	30.960526	9.115865234375	8.437515740726058	58.423836	1.4010657
2208000	675.69	217	1549	10271.95	43.38271875	4.19960354341633	61.334267	30.839113	8.9639921875	7.969673475902259	64.22146	1.3499212
2224000	764.83	223	3002	10346.64	45.34875	3.507541400994078	57.21572	35.160416	9.22295703125	8.364406079483468	73.93334	1.3056557
2240000	694.48	226	1315	10421.12	45.63421875	3.400392325710373	54.58413	36.406033	9.7242890625	9.413310888045714	84.718	1.0890367
2256000	780.79	223	1669	10495.92	44.82259375	3.9713538456284025	59.781647	34.700516	9.902611328125	9.026501346728974	71.35928	1.5103381
2272000	664.57	223	1410	10570.81	48.2830546875	4.044385576017697	63.58025	38.29123	11.2286376953125	11.365934230739681	79.94124	1.2946472
2288000	669.53	226	1307	10645.6	48.7844296875	3.341154512524451	59.860447	39.42894	10.862462890625	11.045192676001628	88.95449	1.304692
2304000	702.17	226	1312	10719.59	47.80763671875	4.760677144587732	62.26845	33.65461	10.716134765625	10.78834440495853	82.548935	1.4382122
2320000	692.07	231	1392	10793.61	46.2530546875	3.581171737801051	58.997623	36.728928	9.9124072265625	9.79114874516775	79.26786	1.4312067
2336000	735.73	223	1658	10868.3	47.210109375	3.3755487111820055	59.112373	36.795254	10.015048828125	9.38071492478052	71.52725	1.4972978
2352000	692.3	222	1398	10942.89	46.609484375	3.7688038967953745	57.982483	36.538597	9.56742578125	9.78976665962984	87.571724	1.5914513
2368000	653.09	223	1388	11018.92	46.349328125	3.214149473179102	58.60589	38.011826	9.37005078125	8.861130006946066	69.02908	1.2633971
2384000	725.16	223	1312	11092.98	46.52903125	3.709646946644653	58.549664	36.604343	9.512611328125	9.279070451155116	80.90322	1.1058481
2400000	696.56	218	2270	11167.09	46.822921875	4.059251104729787	59.460438	35.736156	9.558232421875	8.61079899747985	60.433083	1.5619246
2416000	709.13	223	1820	11241.84	48.1838359375	4.067905058196418	65.25997	38.05297	9.870259765625	9.022966356747652	68.09501	1.3126917
2432000	712.35	223	1406	11316.11	45.896265625	3.269077122732806	55.349236	35.70279	8.98583203125	8.454743953101122	67.12932	1.1178601
2448000	713.84	218	1403	11390.45	45.1870234375	3.505162487317813	55.094414	34.2955	9.03462109375	8.759986711605217	73.17495	1.2868595
2464000	731.41	218	1315	11466.03	44.5966640625	3.5452881913005325	58.33313	35.185017	9.382232421875	9.194046987045477	74.950676	1.3374109
2480000	687.17	223	1540	11540.33	46.7501328125	3.6319959431764235	57.782898	37.684788	9.3581591796875	9.074052550404367	65.85585	1.415087
2496000	671.95	223	1653	11614.89	46.1989375	3.8684975685012395	59.213852	35.224518	9.5609873046875	9.118117695692462	59.746437	1.106574
2512000	691.36	222	1824	11688.7	44.67186328125	3.7145343752615885	57.91977	32.79678	8.4443037109375	7.263855564109876	71.09529	1.3488283
2528000	702.54	222	1328	11762.71	47.56909375	3.656904054746993	58.767292	35.39775	9.331720703125	9.50475374483737	66.19315	1.164613
2544000	755.37	222	1877	11837.24	46.4448046875	3.3521375526483097	58.439346	35.91754	9.5112265625	8.746286265467191	80.52177	1.3230318
2560000	773.27	217	2538	11911.94	47.19891796875	4.361756965733534	65.03272	38.218014	9.5949951171875	9.477872668088551	106.52337	1.1756274
2576000	683.49	218	1824	11987.02	45.959375	3.4075728509270347	57.43978	35.200657	9.534484375	9.356798998589207	70.5264	1.3512625
2592000	784.1	222	1831	12062.05	48.24197265625	3.8559921915442206	58.42421	36.238438	9.268111328125	8.863049171983647	75.20701	1.1338544
2608000	715.46	226	1830	12135.88	49.69114453125	4.503010277858579	64.225174	37.006073	10.5699189453125	10.334173058958322	79.1057	1.6611966
2624000	787.85	223	1669	12210.34	49.4634375	4.132272708132294	63.626476	37.79898	10.14825390625	10.39287616591288	77.721085	1.2796677
2640000	757.95	223	1407	12284.86	49.4899765625	4.4142077962812305	64.4297	38.605892	10.266923828125	10.819012489594417	109.580505	1.228263
2656000	763.22	223	1868	12358.87	48.19971484375	4.600295082247442	66.568954	37.645275	9.06708984375	8.216309048167552	65.69172	1.1027219
2672000	708.49	226	1888	12432.56	47.002109375	4.015193070155531	59.965153	36.982735	9.2898681640625	8.239522229019107	65.52838	1.1151692
2688000	699.39	222	1872	12506.29	47.384625	3.770915370884767	58.58271	35.830845	9.403740234375	8.488799605951362	66.0193	1.4050183
2704000	745.25	222	1310	12580.75	45.8167109375	4.0290965663067695	59.807068	35.404716	7.8703759765625	7.19829352607269	63.22939	1.2643628
2720000	688.49	222	1877	12654.7	45.3927265625	4.172660038497625	61.687557	36.998856	8.2154111328125	7.445572300031745	76.66288	1.2482463
2736000	715.54	223	1307	12728.62	46.3970078125	4.500975588691856	61.571335	34.088608	8.408013671875	7.9206593002098	63.313236	1.0314971
2752000	762.56	222	1820	12802.61	45.94559375	3.8276610688268233	63.022766	36.31669	7.79298486328125	7.266118397225577	56.673027	1.1548395
2768000	768.59	223	1318	12876.61	44.4921328125	4.065926199450133	57.564823	33.029934	7.671083984375	7.222721310212655	76.14516	1.1227798
2784000	708.98	217	1321	12950.71	44.87433203125	4.17108419471185	58.27408	33.83615	7.83001220703125	7.520014960091502	55.932434	1.0705483
2800000	699.4	223	1688	13025.07	45.4111953125	3.817028304600976	60.444138	37.18164	7.43481787109375	6.422995796355467	42.613247	1.2611675
2816000	747.72	217	2320	13100.96	43.75620703125	3.462919931665328	55.025013	33.96114	6.9933193359375	6.420636894031619	49.511787	0.817937
2832000	804.34	223	1830	13175.18	44.49565625	3.588853593724255	55.005505	33.765366	6.906048828125	6.483256680673688	54.714043	0.99404895
2848000	769.84	223	1818	13250.32	44.834265625	3.90752154304682	56.439842	31.358013	7.39947216796875	6.761957002229458	65.772934	1.2296036
2864000	756.79	217	1802	13324.36	42.803625	3.6016245249539827	52.721165	30.049633	6.878857421875	6.305932536607888	66.41618	0.854527
2880000	726.1	223	1412	13399.05	46.12787109375	3.739150189631997	57.891495	35.216736	8.20266015625	8.098844439177727	101.09486	1.1343857
2896000	729.3	222	1324	13473.68	45.170453125	3.955051037715885	58.1967	35.27869	7.5722900390625	7.036718984192846	56.872906	0.9571663
2912000	741.02	223	2598	13548.03	45.78159375	3.9294115832558187	63.36383	34.783062	7.81348046875	6.776699221874171	75.610306	1.2753305
2928000	745.64	217	1402	13622.76	46.428	3.666383393413733	56.19983	34.82439	7.7777080078125	7.417690530919984	72.33051	1.0210861
2944000	724.01	218	1390	13697.62	46.1138203125	3.1460411941537734	54.51223	35.958366	8.27421875	7.75674756663513	80.10967	1.0492805
2960000	727.07	218	1326	13772.1	45.86319921875	3.4037321542866734	58.288147	35.542183	7.28906005859375	6.893787397904	59.037613	1.0590068
2976000	741.02	222	1875	13846.72	46.272640625	3.8737042944625366	58.512737	35.755264	7.91928271484375	7.688710270585048	77.87167	1.2300684
2992000	723.72	231	1312	13920.67	46.72455859375	3.762007598593469	60.159363	35.534622	7.955626953125	8.199928543895977	71.9049	0.8080456
3008000	728.87	222	2227	13995.11	45.6246171875	3.4627309828190524	55.658936	36.65409	7.86259912109375	7.693897744316596	57.96834	1.0889883
3024000	703.1	222	1308	14069.82	46.31599609375	3.3754134584706805	57.08442	36.509163	8.013537109375	8.145695278028757	66.45268	1.1362782
3040000	768.66	222	1316	14144.57	46.9561484375	4.068562303658382	64.58508	36.770035	7.706619140625	7.099639900639327	65.99956	1.2536771
3056000	761.53	217	1826	14218.56	47.960890625	3.4729389121463106	58.900784	38.757645	7.5933046875	7.56377468596203	56.205437	1.1322784
3072000	770.45	223	1874	14292.79	46.72972265625	4.364248619822775	61.40174	36.36855	7.5692685546875	7.0960340485900995	72.337685	0.8373852
3088000	651.96	223	1394	14367.27	47.99971875	3.3781091003326105	58.975506	38.398422	7.99537744140625	8.221318514995025	65.53809	1.0658269
3104000	706.95	226	1826	14441.7	47.087328125	3.365021417558141	59.15807	37.782043	8.487177734375	8.909519136855815	111.6373	1.3713996
3120000	661.02	215	1307	14515.69	46.354140625	3.8439211089963203	59.748375	36.992485	8.2323759765625	7.95797433199869	84.03008	1.5276961
3136000	749.12	222	1533	14589.85	46.313078125	3.363028826909606	58.811584	37.25602	7.273283203125	7.073089406334406	54.575535	1.1810038
3152000	744.39	223	1801	14663.78	44.65690625	3.8614264537619385	56.61572	34.845238	8.00235546875	7.945354381649694	78.175964	1.0512221
3168000	756.35	222	1411	14737.64	43.22009375	3.6762759530280777	56.37858	31.532219	7.062845703125	6.589959811144526	47.838806	0.5267507
3184000	731.45	222	2329	14811.44	42.62853125	3.168352107661805	53.183952	30.629684	6.8371982421875	6.615976165691651	58.59772	1.0432928
3200000	720.39	218	1871	14885.23	41.78569921875	3.6723692486509987	55.76272	29.828968	7.1266875	6.849416033502418	52.0637	1.1079593
3216000	755.71	226	1318	14958.65	43.159609375	3.5830078582805256	52.987926	31.311127	6.7606025390625	6.329813509298674	52.176567	0.9066845
