TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time
10560000	351.69	250	1308	9025.63
10592000	395.54	246	1396	9052.18
10624000	365.37	256	1385	9078.93
10656000	389.35	241	1353	9102.34
10688000	370.63	250	1355	9130.03
10720000	374.88	246	952	9156.71
10752000	368.32	250	1362	9185.63
10784000	357.68	241	903	9213.61
10816000	366.03	242	936	9239.53
10848000	347.83	241	1034	9265.62
10880000	371.37	240	1351	9291.17
10912000	364.79	241	1182	9319.42
10944000	388.42	246	1363	9346.82
10976000	359.85	242	1262	9374.5
11008000	353.56	241	1158	9402.1
11040000	358.19	242	1352	9428.69
11072000	362.81	241	1372	9456.75
11104000	402.63	241	1397	9484.62
11136000	340.87	246	1052	9510.8
11168000	393.22	250	1373	9535.59
11200000	355.02	241	921	9561.85
11232000	352.56	241	1156	9589.61
11264000	347.99	250	883	9617.41
11296000	403.67	250	1387	9642.42
11328000	386.54	253	1418	9665.49
11360000	365.69	250	959	9692.28
11392000	368.25	250	942	9720.92
11424000	362.79	250	941	9747.3
11456000	385.44	246	1368	9774.39
11488000	410.57	250	1349	9802.09
11520000	353.08	246	957	9829.9
11552000	382.05	241	1395	9856.91
11584000	366.54	246	806	9883.61
11616000	363.34	250	1373	9911.91
11648000	377.2	240	819	9939.52
11680000	365.29	246	1330	9966.72
11712000	351.42	242	916	9993.63
11744000	353.78	253	913	10022.61
11776000	359.19	241	860	10050.67
11808000	351.39	241	899	10078.51
11840000	386.75	246	1065	10106.89
11872000	361.39	250	1371	10133.43
11904000	372.98	246	1365	10160.63
11936000	410.84	250	1403	10188.38
11968000	353.79	253	982	10214.92
12000000	376.7	246	957	10237.56
12032000	391.89	241	1359	10266.51
12064000	366.67	253	1100	10295.53
12096000	339.68	246	937	10323.65
12128000	381.53	246	951	10350.01
12160000	360.37	250	928	10378.9
12192000	408.11	250	1371	10406.11
12224000	381.45	250	955	10433.35
12256000	366.3	246	1346	10461.57
12288000	376.62	242	1003	10489.84
12320000	357.03	241	1224	10517.62
12352000	360.07	241	946	10543.9
12384000	404.72	246	1392	10570.21
12416000	368.61	253	1315	10597.29
12448000	370.13	246	915	10624.74
12480000	354.2	241	1383	10651.31
12512000	370.77	250	1478	10676.82
12544000	389.92	241	1204	10704.92
12576000	371.54	253	903	10731.42
12608000	378.46	250	942	10756.08
12640000	354.92	241	1379	10778.73
12672000	381.7	250	1574	10804.53
12704000	375.44	253	1373	10832.04
12736000	351.09	240	1373	10861.12
12768000	361.84	242	1166	10889.19
12800000	365.45	241	916	10916.38
12832000	364.67	240	1373	10943.24
12864000	402.55	250	1238	10971.22
12896000	395.63	241	1321	10998.56
12928000	353.72	250	1220	11026.33
12960000	380.95	242	1248	11054.88
12992000	358.55	250	813	11081.95
13024000	371.25	242	907	11108.86
13056000	363.55	241	954	11135.61
13088000	386.44	242	1378	11161.58
13120000	389.22	250	1363	11188.51
13152000	357.07	241	936	11214.39
13184000	342.61	253	892	11241.66
13216000	386.74	246	1327	11269.76
13248000	337.67	241	951	11296.89
13280000	375.52	242	1245	11319.45
13312000	356.82	241	1339	11342.01
13344000	384.35	246	1376	11367.84
13376000	375.79	250	944	11395.56
13408000	367.25	250	1112	11423.73
13440000	354.58	241	1060	11451.32
13472000	335.22	241	951	11479.23
13504000	344.75	240	1059	11506.75
13536000	366.75	250	950	11533.2
13568000	363.04	253	904	11560.25
13600000	389.69	246	1356	11585.76
13632000	379.2	242	1197	11611.7
13664000	379.91	246	1403	11637.93
13696000	400.18	241	1330	11664.42
13728000	358.84	246	1384	11691.49
13760000	397.59	253	1337	11718.95
13792000	383.78	241	1201	11746.01
13824000	378.04	242	1401	11772.88
13856000	390.85	250	1375	11800.49
13888000	346.74	250	924	11827.08
13920000	402.03	241	1197	11855.68
13952000	373.0	241	1265	11881.74
13984000	359.06	241	1379	11906.8
14016000	387.14	241	1408	11929.74
14048000	370.0	250	948	11953.12
14080000	361.42	246	1230	11978.3
14112000	361.45	242	943	12005.48
14144000	379.01	241	1052	12032.92
14176000	364.28	241	906	12059.4
14208000	381.55	242	954	12086.59
14240000	377.94	241	1340	12113.26
14272000	359.2	246	933	12139.63
14304000	375.99	250	1365	12167.83
14336000	358.88	241	1040	12195.19
14368000	357.56	246	891	12222.5
14400000	363.29	241	1004	12251.31
14432000	344.22	250	914	12278.21
14464000	393.91	253	1303	12305.54
14496000	357.87	253	1043	12334.2
14528000	353.69	241	852	12362.81
14560000	358.27	241	1225	12391.0
14592000	386.69	241	1242	12418.61
14624000	355.57	253	1395	12447.24
14656000	377.11	241	1349	12472.22
14688000	375.93	246	1324	12495.2
14720000	390.43	246	1381	12522.77
14752000	379.22	250	1042	12551.33
14784000	360.35	250	959	12579.75
14816000	364.6	240	982	12608.14
14848000	364.46	240	901	12636.17
14880000	389.89	240	1356	12664.4
14912000	361.85	241	1169	12691.09
14944000	363.66	242	926	12718.09
14976000	394.24	250	1392	12744.85
15008000	349.66	246	1190	12773.04
15040000	355.27	241	879	12799.87
15072000	408.29	240	1339	12828.1
15104000	362.95	246	960	12855.78
15136000	362.87	241	953	12884.73
15168000	380.25	241	1351	12912.03
15200000	373.27	246	1379	12940.83
15232000	372.44	246	948	12967.66
15264000	352.09	246	938	12995.04
15296000	365.66	250	1126	13019.09
15328000	367.13	241	952	13044.98
15360000	360.54	242	1367	13072.53
15392000	337.96	241	930	13100.15
15424000	392.23	241	1357	13128.43
15456000	362.27	250	1279	13155.99
15488000	338.96	250	1202	13184.21
15520000	344.15	246	1365	13212.06
15552000	400.3	241	1208	13238.47
15584000	336.1	240	882	13265.99
15616000	377.84	246	1368	13294.0
15648000	342.12	253	820	13320.98
15680000	383.32	250	1282	13348.66
15712000	354.72	253	1030	13375.85
15744000	347.14	240	969	13403.28
15776000	347.16	250	1236	13430.83
15808000	381.15	246	1297	13457.8
15840000	372.13	241	1386	13485.81
15872000	368.6	241	1170	13512.85
15904000	402.91	242	1380	13541.39
15936000	357.16	253	1358	13565.49
15968000	377.02	250	1334	13588.22
16000000	437.08	242	1302	13613.33
16032000	387.8	256	1378	13642.07
16064000	352.62	241	962	13669.39
16096000	401.57	250	968	13695.74
16128000	348.98	246	947	13723.53
16160000	345.72	253	1256	13750.7
16192000	369.14	252	1222	13778.8
16224000	358.31	241	1336	13804.85
16256000	381.18	246	917	13831.29
16288000	411.37	241	1379	13858.08
16320000	391.08	241	1362	13884.12
16352000	358.79	246	1048	13911.62
16384000	384.12	253	1027	13939.46
16416000	344.34	250	929	13966.29
16448000	396.09	250	1343	13993.52
16480000	357.34	241	882	14020.21
16512000	356.77	250	1248	14047.62
16544000	392.45	242	1606	14075.81
16576000	398.07	242	1345	14103.19
16608000	389.16	250	1459	14131.27
16640000	371.61	250	912	14153.95
16672000	351.03	250	987	14181.93
16704000	345.18	250	890	14209.56
16736000	366.78	241	1241	14237.8
16768000	356.3	241	931	14264.94
16800000	393.29	253	1370	14290.16
16832000	393.29	241	1333	14317.49
16864000	379.91	246	956	14344.53
16896000	355.4	246	957	14371.84
16928000	360.25	240	954	14399.73
16960000	380.36	241	913	14426.51
16992000	368.45	241	949	14454.32
17024000	359.87	250	916	14482.18
17056000	369.08	246	960	14511.04
17088000	370.67	241	1199	14540.11
17120000	397.2	241	1376	14567.0
17152000	376.65	242	1230	14593.06
17184000	343.9	246	898	14619.26
17216000	390.04	242	1196	14646.97
17248000	356.61	242	1047	14674.28
17280000	358.48	250	1398	14698.55
17312000	353.76	253	923	14723.88
17344000	407.84	246	1398	14748.93
17376000	368.38	241	1252	14777.75
17408000	350.59	241	1351	14804.81
17440000	380.67	250	1377	14831.99
17472000	358.23	241	954	14857.53
17504000	381.9	241	1185	14885.11
17536000	392.0	246	1352	14913.03
17568000	321.09	242	946	14940.5
17600000	387.17	252	1224	14968.5
17632000	373.29	240	1369	14996.9
17664000	369.95	246	1039	15024.76
17696000	365.51	246	1214	15050.37
17728000	378.09	241	1359	15075.06
17760000	365.23	250	1225	15103.31
17792000	348.25	241	1028	15131.21
17824000	383.0	253	1376	15159.37
17856000	371.63	254	1407	15188.65
17888000	339.33	242	957	15216.46
17920000	378.47	250	949	15243.23
17952000	357.56	241	941	15267.48
17984000	381.77	250	1365	15293.81
18016000	369.11	250	1337	15322.58
18048000	373.29	252	1374	15350.52
18080000	393.71	246	1297	15378.54
18112000	365.14	241	1388	15405.42
18144000	381.08	246	1379	15431.66
18176000	373.51	246	1200	15457.44
18208000	358.97	246	951	15483.34
18240000	361.31	240	1245	15509.47
18272000	369.01	241	934	15536.79
18304000	371.86	240	948	15563.05
18336000	379.3	242	1387	15589.38
18368000	370.8	257	1325	15615.47
18400000	392.52	240	1418	15643.17
18432000	357.57	246	1336	15671.49
18464000	397.04	242	1355	15698.74
18496000	374.05	246	1215	15726.35
18528000	361.41	246	956	15753.55
18560000	363.06	256	954	15779.47
18592000	339.65	240	933	15805.59
18624000	354.24	250	1050	15833.15
18656000	381.34	240	1422	15858.62
18688000	368.08	253	1396	15882.51
18720000	350.18	250	928	15908.91
18752000	392.98	253	1338	15936.34
18784000	400.54	246	1053	15964.44
18816000	361.55	252	903	15991.01
18848000	376.6	242	1042	16019.37
18880000	362.64	246	1244	16047.48
18912000	360.73	242	1391	16075.43
18944000	377.84	241	1354	16105.14
18976000	345.96	250	910	16131.49
19008000	337.02	250	764	16158.61
19040000	397.0	250	1358	16184.59
19072000	383.98	253	1232	16210.7
19104000	355.25	250	1334	16238.63
19136000	351.8	241	880	16267.11
19168000	348.1	246	913	16293.88
19200000	365.04	241	947	16321.68
19232000	369.36	241	1375	16350.84
19264000	342.94	241	818	16379.77
19296000	375.81	250	956	16405.78
19328000	354.04	241	950	16430.93
19360000	371.05	241	1383	16457.14
19392000	335.46	241	885	16485.94
19424000	396.03	241	1349	16512.51
19456000	369.0	242	906	16539.79
19488000	423.31	241	1014	16566.79
19520000	382.46	241	1231	16593.89
19552000	375.62	241	1301	16620.9
19584000	374.29	241	952	16648.77
19616000	357.2	250	744	16675.9
19648000	364.54	254	1568	16703.88
19680000	379.97	253	1213	16730.04
19712000	400.28	253	1337	16756.18
19744000	357.54	250	1200	16781.78
19776000	365.22	240	1409	16809.13
19808000	357.85	241	1336	16836.6
19840000	372.89	250	950	16864.81
19872000	374.73	241	1250	16891.67
19904000	382.54	246	1391	16918.42
19936000	362.39	253	1063	16946.63
19968000	377.37	250	1361	16973.62
20000000	375.76	241	1371	16997.28
