TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time
2368000	373.58	242	962	1847.73
2400000	376.89	241	1356	1872.79
2432000	377.23	250	1223	1898.1
2464000	368.68	241	930	1923.18
2496000	377.54	256	1395	1948.08
2528000	383.31	242	1385	1972.96
2560000	367.79	241	937	1998.04
2592000	371.75	241	1296	2023.17
2624000	362.88	246	946	2048.92
2656000	400.91	240	1408	2073.54
2688000	378.17	241	1318	2098.72
2720000	356.31	241	1326	2123.54
2752000	352.76	250	1379	2148.42
2784000	376.5	241	956	2174.37
2816000	344.5	240	1325	2200.13
2848000	419.04	250	1332	2224.58
2880000	345.81	250	909	2250.36
2912000	396.0	250	1407	2275.52
2944000	349.49	250	901	2300.46
2976000	359.01	253	1163	2325.37
3008000	344.15	250	1307	2350.28
3040000	379.13	241	1395	2374.9
3072000	353.36	246	1366	2399.99
3104000	395.31	250	1390	2424.85
3136000	402.27	256	1322	2449.66
3168000	353.04	240	1208	2474.75
3200000	389.53	241	1366	2499.64
3232000	352.95	246	938	2524.32
3264000	373.54	250	1178	2549.61
3296000	353.58	253	931	2574.61
3328000	350.33	241	1176	2599.5
3360000	354.63	241	1016	2624.67
3392000	387.47	241	1381	2649.53
3424000	360.53	241	1004	2674.51
3456000	392.6	250	948	2699.86
3488000	343.28	242	834	2725.0
3520000	374.22	253	1175	2749.6
3552000	381.81	250	1348	2775.22
3584000	371.64	253	916	2800.34
3616000	436.43	250	1384	2825.32
3648000	337.27	241	901	2850.46
3680000	368.82	241	1370	2875.42
3712000	402.38	250	1158	2900.64
3744000	371.24	253	901	2925.71
3776000	373.75	241	1376	2951.09
3808000	343.9	241	955	2976.45
3840000	391.16	250	1319	3001.42
3872000	343.8	241	1232	3026.17
3904000	387.57	250	1381	3051.12
3936000	344.98	241	949	3076.02
3968000	356.81	250	946	3101.25
4000000	354.87	241	1358	3126.54
4032000	359.96	250	1368	3151.74
4064000	386.32	250	1324	3176.11
4096000	343.55	240	1394	3201.94
4128000	412.88	241	1396	3228.35
4160000	385.38	253	1393	3254.22
4192000	341.62	242	949	3280.64
4224000	359.0	241	1389	3306.93
4256000	353.53	246	1068	3332.67
4288000	393.3	241	1302	3358.21
4320000	352.16	242	965	3383.85
4352000	368.25	246	892	3410.47
4384000	381.93	241	958	3438.21
4416000	334.31	241	827	3465.1
4448000	409.38	253	1376	3491.12
4480000	365.42	250	1371	3516.55
4512000	369.26	242	1409	3542.25
4544000	352.72	253	1339	3567.92
4576000	341.78	241	1270	3594.11
4608000	398.9	250	1214	3619.92
4640000	344.67	250	1042	3645.66
4672000	392.59	246	1391	3671.25
4704000	379.55	250	1251	3698.65
4736000	388.54	253	1192	3724.61
4768000	360.21	242	943	3750.53
4800000	390.26	246	1579	3776.85
4832000	360.29	242	862	3803.07
4864000	386.47	246	1381	3828.8
4896000	372.78	246	1033	3854.38
4928000	349.74	250	1407	3879.76
4960000	339.17	250	962	3905.88
4992000	355.65	241	935	3930.91
5024000	372.21	250	1304	3957.39
5056000	360.4	253	1046	3983.18
5088000	381.22	246	1393	4011.12
5120000	370.08	253	960	4036.99
5152000	414.65	242	1374	4063.24
5184000	343.53	241	953	4089.43
5216000	362.71	241	907	4115.26
5248000	359.02	240	1383	4141.02
5280000	356.08	241	1380	4166.37
5312000	380.5	253	925	4192.81
5344000	377.38	253	1012	4218.7
5376000	359.85	240	934	4245.48
5408000	350.76	253	818	4272.42
5440000	375.2	257	913	4298.11
5472000	384.82	246	1400	4323.94
5504000	370.98	250	1320	4350.18
5536000	388.48	241	1367	4377.17
5568000	389.09	241	1390	4403.44
5600000	375.76	241	1228	4428.65
5632000	388.37	246	1236	4453.7
5664000	341.15	250	936	4478.97
5696000	379.44	241	1044	4503.81
5728000	383.57	246	1340	4528.32
5760000	379.81	250	951	4553.74
5792000	372.74	241	1390	4578.9
5824000	361.39	241	1366	4604.38
5856000	380.14	241	952	4629.63
5888000	360.95	240	952	4654.29
5920000	358.74	246	1356	4680.29
5952000	365.64	253	1055	4705.07
5984000	380.16	241	944	4730.05
6016000	356.65	256	906	4754.89
6048000	330.92	241	808	4779.93
6080000	380.19	253	1351	4804.57
6112000	388.13	250	1335	4829.1
6144000	378.87	241	1041	4854.12
6176000	352.19	246	919	4879.15
6208000	360.5	240	1333	4904.5
6240000	340.63	242	1229	4929.86
6272000	386.39	250	1171	4955.2
6304000	364.24	253	1378	4981.06
6336000	403.58	246	1383	5006.35
6368000	384.65	242	1386	5031.29
6400000	397.45	246	1376	5055.98
6432000	407.16	240	1373	5080.83
6464000	402.15	250	1234	5105.49
6496000	375.4	250	1352	5130.55
6528000	384.09	254	1229	5155.33
6560000	371.15	250	940	5180.23
6592000	370.19	246	1234	5205.9
6624000	376.45	250	979	5232.52
6656000	346.3	250	864	5260.1
6688000	387.72	246	1381	5286.49
6720000	369.23	256	1307	5313.59
6752000	372.07	246	1332	5339.94
6784000	364.82	250	1375	5365.9
6816000	388.16	246	1305	5393.16
6848000	371.6	241	1369	5421.85
6880000	366.94	242	1381	5449.84
6912000	363.94	242	1045	5476.45
6944000	375.44	253	1416	5510.77
6976000	364.25	246	1394	5538.35
7008000	379.72	242	1380	5564.73
7040000	353.4	241	1378	5590.74
7072000	335.51	241	789	5617.1
7104000	360.89	253	939	5643.98
7136000	373.8	241	1338	5670.93
7168000	377.19	246	995	5698.23
7200000	376.38	250	1386	5728.03
7232000	393.18	250	1390	5754.56
7264000	401.02	242	1581	5781.21
7296000	349.52	250	1231	5811.69
7328000	378.19	250	1377	5841.29
7360000	373.69	246	928	5868.25
7392000	389.64	246	1393	5893.99
7424000	376.04	240	1359	5920.1
7456000	359.44	241	1123	5947.79
7488000	351.17	241	933	5975.22
7520000	349.26	246	934	6004.22
7552000	362.38	241	1302	6031.5
7584000	395.12	241	1322	6058.04
7616000	411.71	241	1319	6083.79
7648000	372.51	250	1038	6112.89
7680000	402.55	250	1346	6139.94
7712000	360.78	253	946	6167.82
7744000	398.21	241	1380	6195.59
7776000	384.8	253	1368	6221.8
7808000	364.57	250	940	6254.87
7840000	379.11	241	911	6285.67
7872000	370.77	250	1044	6314.54
7904000	376.07	250	1190	6343.98
7936000	382.51	242	953	6372.71
7968000	403.14	240	1395	6401.95
8000000	391.72	256	1353	6437.4
8032000	363.25	241	1235	6466.19
8064000	354.26	241	1364	6502.03
8096000	357.97	241	955	6531.11
8128000	392.89	241	1184	6559.64
8160000	365.91	241	1249	6589.97
8192000	370.54	242	1288	6618.08
8224000	364.42	241	1380	6648.7
8256000	344.09	241	791	6680.23
8288000	366.89	253	884	6710.98
8320000	382.5	253	1191	6746.45
8352000	345.09	241	934	6775.54
8384000	379.04	250	1371	6809.89
8416000	349.9	250	897	6841.92
8448000	400.94	246	1359	6872.26
8480000	370.11	253	1360	6901.33
8512000	342.47	250	927	6930.52
8544000	399.72	253	1366	6965.85
8576000	378.88	241	1316	6995.83
8608000	377.08	253	951	7030.88
8640000	377.36	246	1322	7059.56
8672000	391.45	246	950	7092.41
8704000	358.41	246	933	7123.25
8736000	363.02	240	1183	7155.46
8768000	362.2	241	1368	7184.37
8800000	345.53	241	1229	7212.34
8832000	360.7	241	1353	7244.18
8864000	377.76	256	1317	7274.04
8896000	392.74	241	946	7305.49
8928000	356.04	241	1179	7337.58
8960000	357.19	246	909	7370.57
8992000	371.17	246	956	7401.24
9024000	359.88	250	1188	7433.04
9056000	408.34	242	1222	7460.22
9088000	362.18	246	922	7487.93
9120000	343.52	241	1199	7514.82
9152000	373.25	250	1228	7542.13
9184000	355.61	242	1046	7570.71
9216000	379.52	241	1376	7597.14
9248000	365.24	241	1065	7626.63
9280000	355.33	250	939	7656.42
9312000	371.06	246	1362	7683.42
9344000	362.06	253	891	7709.15
9376000	377.09	246	939	7740.52
9408000	390.05	240	1369	7766.91
9440000	356.64	246	931	7793.65
9472000	367.78	254	1351	7820.35
9504000	399.89	253	1221	7848.28
9536000	374.28	241	1402	7874.78
9568000	388.13	246	1220	7901.81
9600000	404.24	242	1326	7931.24
9632000	367.44	241	954	7959.19
9664000	370.6	242	951	7986.18
9696000	386.2	250	1222	8012.49
9728000	357.3	250	1231	8041.34
9760000	352.85	241	1022	8070.69
9792000	375.4	250	1370	8096.36
9824000	386.64	250	1388	8122.45
9856000	322.95	241	978	8151.39
9888000	386.3	253	1379	8178.89
9920000	379.7	246	1365	8206.2
9952000	378.08	246	1420	8233.24
9984000	376.86	250	910	8260.08
10016000	360.55	241	1392	8286.06
10048000	352.53	241	956	8313.69
10080000	374.52	256	1348	8342.97
10112000	356.68	241	1357	8370.26
10144000	384.72	246	1387	8396.6
10176000	379.2	250	942	8422.94
10208000	361.6	241	1048	8453.01
10240000	378.09	241	1398	8481.99
10272000	405.47	253	1398	8507.51
10304000	382.44	241	944	8535.33
10336000	345.73	240	1303	8561.72
10368000	376.93	250	1357	8587.37
10400000	392.44	250	1218	8615.01
10432000	353.62	250	1208	8640.44
10464000	361.84	252	929	8668.52
10496000	386.51	242	1049	8694.07
10528000	393.13	246	1371	8718.97
10560000	378.56	240	1407	8745.14
10592000	368.3	242	894	8769.85
10624000	363.8	241	1338	8796.35
10656000	384.13	241	1198	8820.08
10688000	366.11	240	1324	8845.76
10720000	365.04	241	1366	8869.63
10752000	348.24	253	939	8893.25
10784000	376.87	253	958	8918.04
10816000	379.58	246	1237	8941.22
10848000	365.52	241	885	8964.89
10880000	359.48	246	878	8988.77
10912000	394.51	241	1383	9012.27
10944000	418.46	241	1416	9035.14
10976000	359.11	240	940	9058.61
11008000	347.28	242	930	9081.99
11040000	393.39	242	1208	9105.41
11072000	374.58	253	1302	9128.77
11104000	362.31	250	1349	9152.29
11136000	357.58	241	1354	9175.85
11168000	359.56	250	1320	9199.06
11200000	361.87	246	1395	9222.52
11232000	343.16	246	855	9245.68
11264000	396.36	250	1393	9269.18
11296000	371.95	240	1185	9292.65
11328000	347.96	253	960	9316.47
11360000	373.92	242	1047	9340.37
11392000	372.26	242	894	9364.03
11424000	382.32	242	1280	9387.61
11456000	399.95	246	1178	9411.0
11488000	370.6	241	1360	9434.49
11520000	357.0	241	1232	9457.67
11552000	351.0	250	950	9480.97
11584000	357.28	250	949	9504.39
11616000	368.37	253	1328	9527.85
11648000	356.1	246	900	9551.31
11680000	365.94	240	1228	9574.74
11712000	389.7	253	1413	9598.5
11744000	353.12	253	925	9622.44
11776000	343.8	241	984	9645.93
11808000	372.64	246	913	9669.86
11840000	394.64	242	1385	9693.54
11872000	359.92	253	1228	9716.8
11904000	372.56	240	951	9740.11
11936000	378.72	241	947	9763.53
11968000	384.81	242	1401	9786.72
12000000	390.94	241	1364	9810.12
12032000	366.2	250	1344	9833.9
12064000	355.54	242	893	9858.03
12096000	368.67	246	1051	9881.34
12128000	370.26	250	1330	9904.67
12160000	389.78	241	1336	9928.22
12192000	356.41	241	1008	9951.55
12224000	359.25	241	946	9975.3
12256000	372.2	241	1387	9998.72
12288000	348.36	241	931	10022.46
12320000	351.87	246	926	10045.99
12352000	379.58	250	1215	10069.55
12384000	384.99	241	1329	10092.88
12416000	364.65	246	890	10116.25
12448000	366.76	241	961	10139.79
12480000	404.45	250	1389	10163.04
12512000	367.43	241	1557	10186.57
12544000	372.4	253	883	10210.16
12576000	381.11	240	1377	10234.27
12608000	358.65	246	1167	10257.82
12640000	358.21	246	958	10281.1
12672000	361.32	246	1236	10305.48
12704000	360.48	250	859	10328.92
12736000	350.81	241	952	10352.14
12768000	357.29	250	1330	10375.58
12800000	373.49	250	1366	10399.17
12832000	390.92	246	1387	10422.75
12864000	393.56	241	1443	10446.11
12896000	376.67	246	1208	10469.49
12928000	353.96	246	951	10492.94
12960000	360.78	240	1365	10516.33
12992000	397.51	241	1360	10539.51
13024000	372.04	250	1433	10562.74
13056000	374.91	242	950	10586.33
13088000	357.86	253	968	10609.59
13120000	373.84	246	1318	10632.95
13152000	379.55	241	1328	10656.44
13184000	348.17	250	1376	10679.84
13216000	380.45	242	1319	10703.31
13248000	395.86	250	1582	10726.59
13280000	336.26	242	910	10749.91
13312000	366.53	241	1003	10773.23
13344000	371.02	246	1384	10796.58
13376000	358.75	242	939	10820.18
13408000	395.04	241	1322	10843.56
13440000	363.04	240	915	10866.95
13472000	381.32	246	1363	10890.35
13504000	348.31	250	810	10913.75
13536000	405.02	246	1380	10937.25
13568000	363.63	250	1323	10960.8
13600000	358.36	241	1367	10984.07
13632000	375.44	240	1393	11007.42
13664000	369.47	250	1358	11030.75
13696000	354.18	241	1039	11054.18
13728000	346.31	242	1400	11077.43
13760000	378.22	241	1334	11100.76
13792000	399.73	240	1274	11124.24
13824000	353.95	246	933	11147.57
13856000	406.72	250	1202	11170.98
13888000	380.06	241	1344	11194.39
13920000	387.79	241	1169	11218.1
13952000	366.71	250	1366	11241.4
13984000	354.37	240	887	11264.87
14016000	397.97	241	1415	11288.44
14048000	382.21	253	1327	11311.77
14080000	401.38	256	1376	11335.43
14112000	402.21	241	1362	11358.53
14144000	377.87	240	1232	11381.93
14176000	348.39	241	924	11405.34
14208000	394.48	241	1221	11428.9
14240000	363.4	241	927	11452.15
14272000	381.45	246	961	11475.4
14304000	409.25	253	1346	11499.17
14336000	350.87	253	1311	11522.77
14368000	357.16	241	1360	11546.15
14400000	362.11	240	1348	11569.51
14432000	377.72	241	1349	11592.88
14464000	359.11	250	952	11616.38
14496000	370.36	253	1389	11639.67
14528000	362.46	241	1389	11662.89
14560000	400.5	250	1382	11686.12
14592000	368.66	241	1390	11709.49
14624000	358.86	241	1275	11732.88
14656000	333.35	253	815	11756.34
14688000	352.62	246	952	11779.88
14720000	375.62	241	931	11803.41
14752000	382.09	241	1582	11826.81
14784000	399.95	241	1357	11850.29
14816000	348.08	241	775	11873.71
14848000	350.55	246	1172	11897.21
14880000	384.01	241	1345	11920.52
14912000	366.92	253	911	11943.96
14944000	377.66	240	1401	11967.65
14976000	420.34	241	1348	11991.08
15008000	379.63	241	1165	12014.53
15040000	393.49	253	1456	12038.04
15072000	377.13	242	1336	12061.56
15104000	395.91	241	1353	12084.94
15136000	374.13	250	1054	12108.11
15168000	366.12	253	940	12131.7
15200000	378.87	241	957	12155.06
15232000	360.79	240	910	12178.47
15264000	397.27	250	1361	12201.72
15296000	354.27	254	1347	12225.0
15328000	362.84	241	1336	12248.29
15360000	375.76	241	1211	12271.8
15392000	365.58	242	800	12295.27
15424000	369.14	241	1018	12318.58
15456000	350.14	250	905	12342.11
15488000	353.64	253	1153	12365.54
15520000	330.6	253	932	12389.08
15552000	383.76	253	1422	12412.49
15584000	361.35	241	1347	12435.85
15616000	376.62	241	1343	12459.39
15648000	379.05	241	1356	12482.87
15680000	372.47	241	946	12506.51
15712000	395.8	253	1208	12530.11
15744000	356.61	242	1362	12553.18
15776000	404.56	242	1406	12576.69
15808000	362.82	246	1395	12599.8
15840000	354.65	253	938	12623.09
15872000	388.55	256	1378	12646.51
15904000	361.35	256	945	12669.85
15936000	340.68	242	890	12693.1
15968000	343.4	242	859	12716.72
16000000	387.08	246	1356	12740.13
16032000	398.16	250	1383	12763.67
16064000	374.29	246	1406	12786.77
16096000	380.53	240	1368	12810.45
16128000	347.05	241	1391	12833.8
16160000	374.56	241	1329	12857.14
16192000	366.85	253	910	12880.64
16224000	388.59	241	1313	12903.97
16256000	371.76	246	1399	12927.35
16288000	340.02	241	926	12950.73
16320000	394.36	240	1207	12973.95
16352000	366.48	241	996	12997.41
16384000	380.37	246	960	13020.78
16416000	356.89	250	1408	13044.26
16448000	368.59	241	1177	13067.73
16480000	361.88	241	1408	13091.27
16512000	386.11	241	1374	13114.84
16544000	336.46	250	1364	13138.15
16576000	384.34	246	1392	13161.36
16608000	373.63	256	1368	13185.02
16640000	374.18	241	1361	13208.18
16672000	387.86	253	1340	13231.8
16704000	391.29	253	1432	13255.12
16736000	385.16	246	1290	13278.67
16768000	375.09	250	1381	13302.24
16800000	359.35	242	942	13325.9
16832000	410.05	253	1389	13349.46
16864000	354.74	246	935	13372.73
16896000	396.88	241	941	13396.25
16928000	360.86	246	1379	13419.67
16960000	397.62	246	1322	13442.84
16992000	360.75	246	1407	13466.31
17024000	360.21	246	1232	13489.81
17056000	366.93	241	1366	13513.0
17088000	368.16	250	1303	13536.36
17120000	397.37	241	1377	13559.81
17152000	367.69	253	1019	13583.34
17184000	355.25	241	910	13606.82
17216000	365.11	241	1493	13630.11
17248000	360.81	250	949	13653.42
17280000	377.58	250	1380	13676.79
17312000	422.25	242	1388	13700.08
17344000	379.47	246	1229	13723.52
17376000	369.34	241	1087	13746.82
17408000	373.18	246	1371	13770.18
17440000	416.92	240	1396	13793.63
17472000	382.85	241	891	13816.71
17504000	369.85	241	1048	13840.19
17536000	355.74	246	1042	13863.66
17568000	359.8	242	1232	13886.79
17600000	348.34	241	856	13910.22
17632000	347.46	250	882	13933.7
17664000	394.98	246	1408	13957.1
17696000	357.84	241	1033	13980.64
17728000	357.82	250	1200	14003.97
17760000	401.11	250	1356	14027.42
17792000	364.45	241	1341	14050.94
17824000	374.41	253	1362	14074.63
17856000	375.97	250	1186	14097.97
17888000	362.86	246	950	14121.37
17920000	362.53	250	1355	14144.93
17952000	367.87	250	951	14168.46
17984000	397.62	242	1371	14192.01
18016000	377.86	246	1383	14215.24
18048000	394.31	250	1341	14238.78
18080000	371.65	250	954	14262.12
18112000	370.23	257	1391	14285.48
18144000	370.82	241	1353	14308.8
18176000	345.54	246	948	14332.07
18208000	350.22	253	1415	14355.37
18240000	380.98	241	1183	14378.79
18272000	369.28	254	952	14402.2
18304000	356.36	241	1224	14425.61
18336000	354.89	241	884	14449.24
18368000	364.36	240	939	14472.38
18400000	373.15	241	1327	14495.67
18432000	382.55	250	1241	14519.2
18464000	356.41	242	1294	14542.6
18496000	394.99	253	1372	14566.06
18528000	425.38	246	1433	14589.51
18560000	365.25	241	946	14612.93
18592000	361.63	241	1207	14636.48
18624000	362.25	246	1370	14659.61
18656000	423.12	256	1419	14683.05
18688000	380.35	241	947	14706.75
18720000	380.02	241	1275	14730.13
18752000	364.54	241	950	14753.39
18784000	373.49	250	1419	14776.97
18816000	360.39	250	937	14800.61
18848000	359.76	241	967	14824.12
18880000	394.4	241	1201	14847.57
18912000	364.36	250	1185	14870.8
18944000	381.74	246	1549	14894.43
18976000	341.4	241	975	14917.93
19008000	373.69	240	1357	14941.59
19040000	361.84	250	1228	14965.13
19072000	378.23	250	978	14988.54
19104000	386.31	242	892	15012.06
19136000	366.83	240	953	15035.41
19168000	323.54	241	786	15058.68
19200000	376.66	242	1332	15082.13
19232000	393.81	254	1383	15105.55
19264000	346.83	246	950	15129.06
19296000	368.86	250	1399	15152.55
19328000	381.09	253	1376	15176.07
19360000	386.21	246	1354	15199.45
19392000	347.74	246	1380	15223.15
19424000	342.58	241	879	15246.37
19456000	358.38	240	1331	15269.69
19488000	335.42	246	932	15293.13
19520000	356.3	241	1376	15316.54
19552000	388.36	241	1348	15339.77
19584000	353.01	253	877	15363.08
19616000	430.68	253	1350	15386.38
19648000	350.96	241	1394	15409.98
19680000	381.86	240	1355	15433.26
19712000	365.03	246	1193	15456.61
19744000	354.7	242	857	15480.2
19776000	344.47	241	912	15503.3
19808000	390.97	250	1384	15526.67
19840000	367.65	250	940	15550.19
19872000	380.63	240	1312	15573.28
19904000	355.09	241	1380	15596.75
19936000	409.81	252	1393	15620.17
19968000	364.35	241	1243	15643.55
20000000	375.0	250	1364	15666.93
