TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averagemean_Q	Stdmean_Q	Maxmean_Q	Minmean_Q	Averageloss	Stdloss	Maxloss	Minloss
7232000	596.64	105	1443	11180.21	42.888885	3.4916615	53.832474	29.191866	6.8995204	7.5814757	53.286648	0.61712617
7264000	663.85	108	1816	11229.77	43.12234	3.5664473	52.841408	30.607872	7.2358203	7.1644073	52.918472	0.56357217
7296000	648.59	105	1823	11279.39	44.21391	3.3759267	54.197723	33.02746	7.1995225	7.6589394	73.35126	0.8262332
7328000	561.27	105	1213	11329.1	46.560093	3.3032598	56.78155	34.01918	7.5166717	7.7833295	56.65315	0.7001358
7360000	525.49	108	1214	11378.62	48.074142	3.0838995	58.06398	39.02174	7.532171	7.947174	61.617664	0.78896546
7392000	590.31	111	1214	11428.05	47.92358	3.1623247	57.037575	36.998272	7.322163	7.6092305	62.192173	0.65980464
7424000	664.94	111	1824	11477.52	48.146225	3.004925	56.7824	38.550232	7.5207815	7.838728	59.6481	0.5831997
7456000	582.86	111	1222	11527.01	48.38428	3.1194246	57.567226	38.591316	7.426826	7.7899327	59.188896	0.7625979
7488000	679.02	113	1375	11576.74	49.75238	2.9488223	57.928734	40.66968	7.1869273	7.903303	73.68109	0.68526363
7520000	640.73	108	1221	11626.43	51.551525	2.55814	58.68477	42.713306	7.123625	7.23808	55.540337	0.6324649
7552000	672.93	105	1218	11675.88	52.582127	2.373637	58.58413	43.950695	6.7849874	6.696445	45.30774	0.642092
7584000	635.1	105	1219	11725.39	52.83347	2.298698	59.544937	44.98523	7.311379	8.010319	69.33833	0.7527464
7616000	662.35	111	1215	11775.12	51.966187	2.5368214	59.9264	43.762394	7.5826025	8.130796	57.927692	0.9069065
7648000	633.79	105	1782	11824.63	49.7014	2.8202534	58.88763	39.272667	7.489995	7.947721	64.35108	0.75453925
7680000	595.59	111	1822	11874.16	47.793304	3.0245535	57.68007	39.528217	7.4213104	8.293343	60.338314	0.595785
7712000	657.65	111	2127	11923.81	47.770985	3.1939764	57.627583	37.778336	6.8183446	6.9647613	64.87435	0.50014424
7744000	618.41	105	1217	11973.79	48.231255	3.0584617	57.685596	37.285786	6.926207	7.6020827	70.57658	0.5759092
7776000	618.69	105	1218	12023.41	48.719025	3.004078	57.808105	38.37809	6.28353	6.3847003	42.76965	0.59744275
7808000	636.81	111	1806	12072.65	48.997753	2.9791732	57.467514	38.766212	7.061959	7.7283454	64.41235	0.7418604
7840000	629.53	120	1224	12122.17	50.01242	2.8330252	58.38108	39.323574	7.706923	8.736826	67.01755	0.591962
7872000	589.39	111	1229	12171.56	50.710598	2.6000936	57.95622	42.370193	7.7612195	7.6243105	65.3099	0.43736136
7904000	616.38	113	1441	12220.95	51.130634	2.5387886	58.75341	42.835987	7.91384	8.553436	111.213104	0.676478
7936000	643.46	105	1824	12270.33	50.37092	2.6706471	57.89162	40.715385	7.0297184	7.225044	54.05314	0.6344476
7968000	612.75	111	2001	12319.75	50.060772	2.7998562	58.645264	38.517616	7.124912	7.460329	65.131226	0.881646
8000000	631.08	111	1219	12369.53	49.470467	3.0327787	58.332344	38.54638	6.7746425	6.6792507	53.654415	0.8049293
8032000	621.73	111	1216	12419.13	48.262047	3.0283391	57.33284	38.015476	7.4152794	7.6425967	91.53063	0.7554731
8064000	603.02	111	1215	12468.82	47.779232	3.0398064	56.515484	36.8026	8.047601	8.06349	61.979675	0.7135927
8096000	638.91	111	1205	12518.23	47.68989	3.240931	57.272934	35.22685	7.7224197	7.797502	59.32208	0.78972036
8128000	640.21	111	1211	12567.68	47.138283	3.389906	56.866352	35.77032	7.3012943	7.50265	70.906624	0.82174057
8160000	637.2	108	1993	12617.04	46.588657	3.1940343	58.228706	36.569027	7.7054315	8.949656	71.94389	0.73175025
8192000	617.09	113	1216	12666.54	46.544086	3.2436507	55.694965	36.13388	6.7540393	7.3378887	62.69757	0.6460357
8224000	581.47	108	1224	12715.99	47.62504	3.1100335	57.880497	38.148273	7.1733217	7.7741127	104.916245	0.6395799
8256000	646.29	105	1993	12765.35	48.02281	3.0577147	59.025154	38.58838	7.582042	7.6225967	67.05892	0.6202208
8288000	607.85	111	1687	12814.93	47.67127	3.1535814	57.30635	34.62996	7.5289083	7.897721	71.45533	0.6757506
8320000	709.74	111	1536	12864.25	48.248196	3.280287	59.99704	37.1313	7.6995354	7.548473	76.46597	0.9889773
8352000	586.85	111	1217	12913.64	50.72451	2.997391	59.830082	39.504417	8.690646	8.926414	76.98691	0.9074801
8384000	607.98	111	1795	12963.22	53.464546	2.358471	62.505516	44.10582	9.310945	9.023344	67.85978	0.9085717
8416000	621.71	108	1216	13012.71	54.257545	2.280957	60.086502	46.149307	9.207267	9.2754345	71.35133	0.8286555
8448000	597.09	105	1218	13062.2	52.51071	2.778417	60.751244	43.5516	8.266587	8.400738	91.81707	0.689313
8480000	541.97	105	1226	13111.85	50.4869	3.0293648	59.57453	40.67721	8.06382	8.282392	57.490475	0.61666894
8512000	563.4	105	2010	13161.43	49.64968	2.976759	58.034798	39.794624	8.640121	8.510014	71.05655	0.7072023
8544000	638.03	108	1831	13210.77	50.7255	2.9043136	59.473007	40.059875	8.94225	9.2045145	72.96086	0.84382176
8576000	600.46	108	1215	13260.05	52.053593	2.7162576	60.92333	43.041134	9.012813	9.191982	68.36467	1.0077767
8608000	614.95	108	2147	13309.74	51.65614	2.7344973	59.649307	41.170082	9.207996	9.035567	68.76195	0.6462728
8640000	581.04	105	1214	13359.45	50.98	2.9188285	59.558784	37.88504	9.264143	9.093144	73.93259	0.6053176
8672000	598.74	105	1221	13409.05	50.614616	2.9983685	59.698708	40.06459	8.529339	7.8762293	63.947166	0.9264899
8704000	604.27	105	1235	13458.45	49.678673	2.99508	59.084393	39.932083	9.229889	9.077275	78.002815	1.0385095
8736000	614.84	111	1216	13508.04	49.284233	3.1733663	58.995495	37.508858	8.582351	8.453861	64.82193	0.9755908
8768000	619.47	105	1223	13557.69	49.883533	3.1628313	58.941788	40.460426	8.573033	8.216321	81.48495	0.9810687
8800000	611.49	108	1221	13607.31	51.910694	2.927724	59.668762	42.090805	9.290594	9.967703	88.28802	1.0363419
8832000	598.88	105	1430	13656.84	52.992447	2.738969	62.675507	43.584732	9.686004	9.568814	78.173225	0.9112232
8864000	566.22	105	1816	13706.22	52.18967	2.8160937	61.194935	43.16024	9.569586	9.551165	86.56078	1.0331411
8896000	609.39	105	1810	13755.89	52.135372	2.9371076	60.513035	42.172714	9.799549	9.961237	78.862366	0.78473234
8928000	621.87	105	1790	13805.66	52.67783	2.830349	62.26953	43.11062	9.844467	10.337038	80.782684	0.84688854
8960000	606.44	105	1818	13855.28	53.630306	2.7653	61.948616	44.738083	10.430047	10.2000065	118.74715	1.0004243
8992000	570.82	105	1551	13905.01	54.472595	2.6955254	61.35417	44.80741	9.977295	10.062295	69.661514	1.035669
9024000	565.61	105	1478	13954.74	54.68224	2.6070635	63.50687	46.08646	9.518811	9.294735	88.89522	0.91777515
9056000	591.65	105	1822	14004.3	54.792698	2.7613876	62.691765	46.194027	10.116438	9.886871	77.65585	1.1924009
9088000	613.68	111	1215	14053.69	55.07819	2.8963525	63.620895	44.345924	9.769404	9.811813	72.54951	1.178443
9120000	577.24	111	1429	14103.26	55.434513	2.9174411	63.56642	46.036186	9.43051	10.051744	85.797905	0.8743286
9152000	642.03	105	1229	14152.96	56.258064	2.8881485	64.61371	47.54592	9.7330475	10.102274	67.863884	0.88654035
9184000	584.93	111	1775	14202.92	57.280754	2.6681175	65.05707	46.265835	9.106097	9.539129	65.94332	0.8041134
9216000	627.44	120	1830	14252.65	57.80447	2.5417705	65.234604	48.22538	9.030682	8.778484	61.3434	0.99043596
9248000	608.24	105	2085	14302.17	57.88528	2.617595	66.24591	48.551693	8.914494	8.822577	65.459076	0.94797885
9280000	614.57	108	1220	14351.61	57.38892	2.6666834	67.4835	49.064087	9.209776	9.225191	74.60126	0.758742
9312000	623.07	111	1806	14401.04	56.78432	2.7503667	63.921375	48.966568	8.956211	8.891986	61.13904	0.91572964
9344000	592.19	120	1221	14450.8	55.993546	2.8846412	63.931282	46.693565	8.291802	8.10422	59.043472	0.8680483
9376000	604.35	111	1217	14500.4	55.180058	2.872463	64.19344	43.636135	8.976361	9.194832	87.61564	0.87001157
9408000	602.02	105	1458	14550.12	54.825657	3.0163722	62.371	41.838173	8.09965	8.674137	79.20352	0.87262356
9440000	565.28	108	1225	14599.76	54.74261	3.126278	63.26957	43.534073	8.323525	9.190589	74.10884	1.052383
9472000	646.31	105	1219	14649.45	53.533375	3.081185	62.832245	44.975388	8.921622	9.253275	74.25392	0.9370496
9504000	575.84	105	1216	14698.98	51.457993	3.4266179	60.59163	39.127056	8.763521	9.158595	59.294823	0.9014298
9536000	644.78	111	1717	14748.73	50.24384	3.5109534	59.909836	38.649498	8.526712	9.028467	72.702126	0.80015665
9568000	601.29	120	1510	14798.26	50.507195	3.4293597	60.646862	38.2379	9.068566	9.278369	67.963005	0.93020755
9600000	546.13	113	1869	14847.85	52.85276	3.152729	61.648624	42.79872	8.964467	9.145938	59.741035	1.0290045
9632000	611.38	111	1459	14897.56	53.91332	3.0454905	62.93344	43.162407	9.391565	10.134922	76.7715	0.74111056
9664000	607.8	111	1695	14947.45	54.41904	2.9075277	64.01658	45.854393	8.490984	9.225087	79.07593	0.6909301
9696000	607.84	111	1221	14996.91	55.554447	2.7588308	62.66548	47.471855	8.614328	8.971235	92.73391	0.780848
9728000	601.16	105	1816	15046.42	56.757763	2.3499706	63.12221	48.110313	8.954995	9.190427	78.24336	0.81505716
9760000	668.88	105	2015	15096.05	55.319717	2.8617322	63.774506	45.812515	9.070896	9.188358	72.178276	0.9652087
9792000	618.02	105	1215	15145.58	52.604874	3.2542696	62.94813	39.05154	9.230834	9.807953	95.59874	0.884138
9824000	678.97	105	1830	15195.02	51.522385	3.4217904	61.408142	38.72837	8.9670315	9.052318	59.626633	1.0572152
9856000	639.02	120	1666	15244.28	53.12369	3.1053405	62.748203	41.510628	9.297884	9.899593	77.30249	0.9172436
9888000	638.98	108	1207	15293.64	53.984657	3.0353034	61.970016	42.894333	9.153303	9.973085	96.02699	0.7895515
9920000	594.84	108	1217	15342.79	49.35125	3.8936288	60.26983	35.29959	9.336071	9.711415	77.73035	0.8375852
9952000	651.61	108	1827	15392.44	46.477703	3.8320532	58.087383	34.816956	8.355451	9.026924	92.8577	0.5779326
9984000	567.9	105	1813	15442.17	47.645836	4.0485168	59.56222	32.247917	8.789417	9.610552	90.33821	0.8408135
10016000	654.23	108	1429	15491.81	53.046436	3.546962	62.394295	39.82215	9.904576	10.88669	94.23183	1.0527165
10048000	567.67	105	1083	15541.36	56.162304	2.6139278	62.779243	47.071712	10.06898	9.948629	77.76963	0.87574106
10080000	611.65	105	1438	15590.98	56.484398	2.812818	64.83284	46.90313	11.672227	11.773567	87.3549	1.2372416
10112000	623.56	105	1233	15640.84	57.34461	2.5943365	63.325066	48.9169	11.027871	11.217666	101.62246	0.64506924
10144000	615.24	105	1218	15690.39	59.014053	2.3575835	65.99784	50.112946	10.340631	10.802928	71.244286	0.9222152
10176000	647.9	108	1440	15739.85	58.686367	2.5520058	66.302704	48.30693	9.744412	8.8768	63.164818	1.097299
10208000	635.58	111	1528	15789.67	57.001747	2.806577	65.02559	47.845562	10.1365385	11.169781	155.42732	0.77908283
10240000	686.69	111	1720	15839.26	56.727306	3.0644555	67.04409	47.252815	11.502361	11.992068	85.918755	1.077671
10272000	609.66	105	1426	15888.75	57.81713	2.7722757	66.801865	48.940346	10.625623	10.955872	92.46208	1.1391058
10304000	620.8	105	1735	15938.19	58.593353	2.760298	66.787155	49.15699	10.423787	12.07157	156.80649	0.82401943
10336000	515.4	108	1823	15987.79	57.49069	2.9440556	66.91806	47.454063	10.040924	11.336707	93.157364	0.8750173
10368000	667.54	105	1975	16037.1	55.890087	3.1076589	64.56863	44.93811	8.898268	9.6017885	78.40282	0.8769636
10400000	634.29	108	1217	16086.41	56.06205	2.8893359	64.57942	46.62335	9.141006	9.276964	76.83882	0.87796426
10432000	576.34	111	1102	16135.84	57.636337	2.514341	64.82502	49.168148	10.59255	10.993344	102.961044	0.96989954
10464000	598.22	111	1459	16185.18	59.21088	2.152753	65.85593	51.54458	11.158947	9.604239	61.13084	1.3813401
10496000	593.46	108	1428	16234.69	58.538437	2.3368187	66.31348	49.498775	11.472442	11.152624	81.54309	1.015634
10528000	617.5	105	1660	16284.15	56.54764	2.8944702	63.930008	46.5151	10.937668	10.64961	66.63051	0.88007545
10560000	602.02	108	1220	16333.59	54.753326	3.0809112	62.503323	45.77389	10.47862	10.632217	77.88838	1.0583166
10592000	608.57	111	1685	16383.32	55.159916	3.1598108	63.89914	45.086884	10.456297	10.663249	86.639755	1.208039
10624000	578.26	111	1214	16432.99	57.388187	2.8872995	65.23577	46.67647	10.556871	10.358707	92.01747	1.1918268
10656000	597.37	105	1440	16482.7	58.898914	2.6815639	65.88596	49.42215	10.979666	11.120119	91.934845	1.0281277
10688000	581.19	111	1221	16532.55	59.96768	2.6852927	67.99565	49.424397	10.362711	10.231462	82.01625	0.970525
10720000	580.3	108	1097	16581.99	60.4317	2.5749574	67.186935	50.158607	10.309783	10.184893	87.51832	0.9224969
10752000	622.02	120	1665	16631.44	59.44061	2.9771936	68.49802	49.042854	10.492135	10.505952	94.23003	0.91954947
10784000	545.95	108	1226	16681.15	57.336704	3.2123961	66.341866	46.87404	10.928527	10.735427	92.9572	1.0583043
10816000	570.71	108	1824	16730.72	56.02428	3.3467371	67.68913	44.820786	10.578766	10.914288	73.519325	0.998584
10848000	619.0	105	1736	16779.96	56.378162	3.3282118	67.846466	45.802383	10.211464	10.518077	78.61786	1.1605973
10880000	587.98	120	1230	16829.53	57.756866	3.0179293	66.404854	46.293297	10.262598	10.331294	120.857895	0.9531418
10912000	654.96	108	1800	16878.98	57.6826	2.8721719	65.18677	46.1342	10.629385	11.162613	101.75238	0.671996
10944000	691.6	120	1694	16928.58	56.637405	2.9519935	64.93011	47.076294	9.744524	10.729584	88.6555	0.9267985
10976000	700.77	108	1826	16978.08	54.82492	3.015263	63.0819	44.157482	9.300388	9.7927885	68.80257	1.0033672
11008000	598.66	105	1676	17027.54	53.595585	3.4807463	62.631462	40.863335	10.502625	10.925086	89.23709	1.0075066
11040000	708.02	108	2016	17077.35	53.112297	3.4898915	64.8979	41.127113	10.531674	10.570421	82.77762	0.979624
11072000	575.01	105	1232	17126.75	53.753235	3.5743935	64.47121	43.187355	9.88389	9.70572	85.30943	0.9278488
11104000	675.94	105	1766	17176.43	54.510517	3.5025485	64.152504	43.415325	10.907694	10.872232	94.13138	1.1639757
11136000	602.98	108	1214	17225.93	56.203907	3.3312883	65.47353	41.149128	11.055627	10.833572	84.748886	0.89290035
11168000	580.02	105	1685	17275.35	58.671215	3.1832454	68.726295	48.66314	11.316595	11.589698	99.830284	0.8693203
11200000	626.87	108	1820	17324.77	60.674572	2.8155437	69.54898	52.99266	11.671303	12.596941	159.07716	1.0464542
11232000	564.57	111	1216	17374.22	60.812687	2.6487226	69.269226	52.367264	11.90325	12.387571	102.77204	1.0002884
11264000	626.45	108	1620	17423.61	59.41849	3.19669	68.14591	46.866814	11.83084	12.762436	99.381134	0.88306797
11296000	568.06	108	1821	17472.96	56.887714	3.496306	66.51431	42.463223	11.148363	11.838699	99.63812	1.1261458
11328000	616.05	113	1215	17522.32	55.509087	3.6336586	66.82764	43.33481	11.769904	12.083002	126.68767	0.7731435
11360000	616.89	105	1820	17571.99	56.16827	3.366745	66.95596	40.986816	11.921291	12.100786	96.93227	0.97584796
11392000	660.55	111	2171	17621.59	57.628876	3.3123274	66.878235	44.7105	12.95323	13.092919	93.96997	1.3666781
11424000	634.64	105	1624	17671.06	58.463577	3.1278212	66.8158	47.067673	12.709712	14.692401	149.36565	1.0660111
11456000	620.11	105	1537	17720.67	57.895657	3.3806927	67.76131	45.477257	12.691374	13.031325	109.861336	1.2471201
11488000	558.62	108	1209	17770.35	58.202377	3.5363028	67.357346	44.669918	12.050052	12.754922	98.33628	1.0377022
11520000	629.28	105	1216	17819.92	59.161343	3.4416366	68.1894	46.772095	12.893266	13.720597	96.47239	1.1895674
11552000	601.18	108	1441	17869.42	61.44471	3.0360918	69.72734	51.878326	13.065246	13.867446	96.46412	0.89820576
11584000	722.71	113	1932	17918.96	62.11024	2.8946512	70.04591	50.810463	12.960843	13.045858	108.905106	1.1111186
11616000	672.29	108	1689	17968.5	63.09091	2.5604491	70.72345	53.913002	12.581433	13.22267	135.41594	0.9988654
11648000	549.86	105	1431	18018.22	62.576946	2.4810855	69.02169	53.52306	12.598861	12.124023	87.88874	1.1727095
11680000	549.24	105	1442	18067.69	62.298985	2.7646635	70.03879	53.18516	12.5717535	12.605299	98.983215	1.113963
11712000	614.07	111	1667	18117.06	62.917446	2.5979784	70.20067	55.308693	13.470232	13.964906	146.03757	1.1840746
11744000	656.5	108	1782	18166.79	63.149284	2.5176277	69.68599	55.497177	13.618561	13.554755	149.77562	1.2059083
11776000	624.58	111	1439	18216.29	62.590508	2.570481	71.02617	53.68811	13.993115	14.674243	131.1044	1.8745165
11808000	595.52	111	2166	18265.98	61.50319	2.7612028	68.65979	51.715233	14.04358	13.9429245	142.93939	1.37763
11840000	597.67	120	1216	18315.68	60.674778	2.9696937	68.482956	50.086014	12.944789	12.752951	103.04518	1.5915146
11872000	669.42	113	1831	18365.03	59.236694	3.2206066	68.40071	46.7371	12.87052	13.592468	116.98047	0.70333695
11904000	639.87	105	1828	18414.5	57.579945	3.4604068	67.67864	44.855972	13.31985	13.100227	104.87016	1.1688942
11936000	634.04	111	1789	18464.1	57.62034	3.528943	69.7804	41.566013	12.760932	12.083699	124.446014	1.3544707
11968000	618.76	108	1802	18513.43	60.720764	3.2259502	70.4566	49.532066	12.934508	12.58947	139.56497	1.14857
12000000	548.98	111	1812	18562.8	64.21332	2.6345081	71.668335	54.759983	14.780228	13.659429	108.02685	1.5662317
12032000	611.7	111	1803	18612.1	63.92028	2.502518	71.73467	55.009094	15.003008	15.764153	117.91542	1.3199106
12064000	527.17	111	1221	18661.55	62.74781	2.7790015	70.89271	52.370285	13.215088	13.784527	117.903534	1.514787
12096000	602.36	111	1216	18711.07	61.59012	3.0260394	69.647385	51.004272	13.865674	13.681405	105.70346	1.5665779
12128000	539.54	111	1832	18760.57	61.087326	3.308702	70.05864	50.428104	12.896598	11.932426	81.26657	0.93941283
12160000	691.98	108	1824	18810.05	60.060234	3.64557	72.09986	46.97056	13.496526	13.467969	104.640854	1.5916792
12192000	571.22	108	1809	18859.43	57.33379	4.051557	68.555275	41.565094	13.640174	14.064006	130.99289	0.86209273
12224000	578.5	111	1218	18908.93	56.97312	3.9915469	68.06798	43.89633	12.064288	12.532072	112.46938	1.2063577
12256000	642.8	105	1208	18958.24	58.45889	3.8718488	68.36414	44.1132	11.322566	12.762159	112.47919	0.85739434
12288000	597.07	105	1434	19007.93	62.043453	3.0620136	71.16619	50.26101	12.072678	13.6339855	127.373474	0.7148187
12320000	591.74	111	1833	19057.62	62.720463	2.5106184	70.22212	52.445866	11.61899	12.798422	94.68196	1.0072298
12352000	606.84	105	1817	19107.06	61.482624	2.6251214	69.20704	52.49739	11.985868	12.788137	116.80716	1.1689813
12384000	639.78	111	1220	19156.52	59.584805	2.9081519	70.733894	48.322178	13.359066	12.426779	86.55542	1.3628482
12416000	653.7	111	1799	19206.15	58.5645	3.1684377	67.35415	45.542313	12.584553	13.183682	152.37338	1.110564
12448000	642.71	111	1801	19255.73	59.612194	3.2434216	68.72498	47.357216	13.095709	12.546035	108.414764	1.3113538
12480000	593.32	111	1811	19305.29	60.53427	3.05672	69.20549	50.524826	13.949455	13.64777	116.23782	1.7066503
12512000	592.93	111	1827	19354.91	60.766476	3.137532	70.23999	49.252647	14.452514	14.926576	115.99217	1.3583943
12544000	625.18	105	1818	19404.37	59.309967	3.3490758	70.00397	48.667587	14.142809	13.86243	139.62288	1.3778914
12576000	562.55	108	1213	19454.03	57.156506	3.5456564	65.98417	46.944656	14.152988	14.286394	127.50235	1.4088686
12608000	593.81	111	1529	19503.31	56.166897	3.8474522	67.05853	45.108955	14.229921	14.252721	109.84436	1.2326444
12640000	591.57	111	1818	19552.85	58.180332	3.7429204	68.96132	44.96002	13.561846	13.383645	116.50533	1.3582053
12672000	637.47	111	1994	19602.22	60.633865	3.35247	71.319046	49.86032	13.841583	12.603894	94.90298	0.90884316
12704000	613.6	111	1981	19651.58	61.521046	2.939514	69.325	52.21756	14.153449	13.760696	132.11003	1.3554899
12736000	660.18	111	1652	19701.1	59.03676	3.6020052	70.03561	47.25923	13.159603	13.699984	108.703514	1.5468214
12768000	572.46	111	1734	19750.73	56.6785	3.7578297	66.905396	45.681484	12.55477	13.170887	95.97713	1.3906977
12800000	662.95	111	1806	19800.32	56.008522	3.735734	65.144875	42.75803	12.020797	12.535486	116.55188	0.92438936
12832000	558.56	108	1440	19849.71	58.737156	3.619733	70.08748	45.86659	13.353905	14.228851	144.01404	0.92264175
12864000	620.82	111	1399	19899.04	61.21363	2.9946997	69.81459	50.37962	13.062979	12.50309	99.03899	1.5804625
12896000	580.11	111	1783	19948.58	61.81121	3.080378	71.27223	50.39335	14.597861	14.686724	100.764145	1.1901428
12928000	599.93	111	1777	19998.11	61.573708	3.194569	71.21931	46.06989	13.621472	12.980874	91.76141	1.0435843
12960000	620.43	111	1719	20047.74	59.78089	3.6120038	70.29516	46.057358	13.903134	13.983007	162.4768	1.5819206
12992000	640.41	105	2008	20097.29	58.47232	3.7918072	71.220474	47.022415	13.319263	13.594345	128.19402	1.0923424
13024000	619.97	113	1819	20147.04	58.784	3.7900743	67.913025	46.107216	13.701418	13.984796	152.91528	1.6560522
13056000	684.68	105	1438	20196.41	59.79117	3.8727872	73.0697	48.414066	13.080484	13.873598	182.53015	1.3968443
13088000	580.72	108	2121	20246.07	62.86333	3.4539704	71.92813	48.88951	13.866351	13.717146	93.38663	1.3747984
13120000	748.12	111	1812	20295.66	65.979034	2.7609951	73.914536	57.31818	13.381086	12.668877	99.385376	1.3560007
13152000	696.81	111	1789	20345.36	67.320694	2.4529617	76.24263	57.720844	15.394744	15.5377	107.36358	1.553363
13184000	632.28	111	1542	20395.0	67.4573	2.3873758	74.592125	59.62495	14.625341	14.109756	107.111275	1.61331
13216000	642.76	120	1223	20444.66	67.10949	2.395827	74.18359	59.112175	14.484998	14.787712	129.30467	1.5628399
13248000	734.77	108	1457	20494.42	66.54888	2.6786263	74.997986	55.7834	14.250037	14.9161825	155.46504	1.2797588
13280000	715.12	111	1822	20543.9	65.85508	2.818302	74.15742	54.33081	14.351816	15.392466	114.83623	0.9603027
13312000	712.75	113	1982	20593.55	64.59693	3.1764488	72.43854	53.504456	14.241699	15.49571	124.92135	1.2243602
13344000	675.74	111	1805	20643.13	63.554203	3.282373	72.3794	52.619736	13.385288	13.782839	103.32755	1.1438202
13376000	726.44	120	2110	20692.61	63.72976	3.4523938	72.89876	52.336403	12.80115	13.882909	118.43184	1.0566783
13408000	520.24	111	1211	20742.01	64.49904	3.3880575	73.82336	52.754635	12.299754	13.1131115	113.68909	1.0112128
13440000	587.92	111	1217	20791.41	65.84925	3.051898	74.55019	52.92581	13.295047	13.29793	110.45646	1.0073404
13472000	633.75	105	1540	20841.07	67.48875	2.7326744	74.42015	58.062195	13.919675	14.324901	143.1936	1.2915676
13504000	628.12	108	1442	20890.54	68.12873	2.564331	74.7496	57.145462	15.517822	16.7086	114.75251	1.0101949
13536000	619.18	111	1216	20940.29	67.98788	2.6166449	74.53179	57.913326	15.072043	15.881351	127.1633	1.1954975
13568000	676.22	111	1760	20989.94	67.010376	2.8910537	74.40812	55.766834	14.277797	15.259713	120.643326	1.4586464
13600000	594.96	108	1540	21039.54	66.03022	2.7442496	73.42501	58.235626	14.205125	14.989833	102.60536	1.4531242
13632000	659.71	108	2065	21089.25	65.44879	2.7555392	73.60719	55.186188	13.550045	13.694293	98.260826	1.2433549
13664000	619.46	108	1813	21139.03	65.51459	2.744266	73.710754	53.936462	14.219145	14.434459	144.46582	1.0925503
13696000	588.98	111	1216	21188.61	64.28569	3.097721	72.32569	50.797287	14.964307	14.782556	133.78249	1.545657
13728000	642.15	111	1927	21238.23	61.506226	3.626632	71.46057	49.82562	15.358652	15.657671	119.317474	1.1459197
13760000	620.14	108	1807	21288.22	59.229618	3.8961842	70.65205	45.998146	14.14293	13.655079	110.79976	1.1456113
13792000	607.52	108	1832	21338.2	60.710022	3.87283	71.54045	44.96801	13.735682	14.966394	164.79764	1.4152751
13824000	638.51	108	1829	21387.89	63.934994	3.6236248	75.55743	48.99152	14.135574	15.512339	128.40367	1.4100323
13856000	663.5	105	1540	21437.8	67.602104	2.848149	75.38593	56.401405	14.856166	14.828973	138.44916	0.832028
13888000	598.59	108	1995	21487.49	69.742584	2.2613993	75.910225	61.72193	16.538109	17.088196	132.32338	1.4200466
13920000	625.18	111	1216	21537.19	70.40045	2.1632094	76.83377	61.97297	16.16311	16.208956	121.35452	1.398374
13952000	582.91	111	1544	21586.62	69.05132	2.541544	75.92766	59.269333	14.314967	15.072377	118.31734	1.2197366
13984000	558.32	108	1814	21636.27	66.78483	2.667242	74.10342	58.117126	12.551978	13.099097	102.03028	1.262274
14016000	687.69	105	1536	21685.88	65.93022	2.8771584	75.35617	56.931168	13.964022	14.074962	104.45524	0.75354457
14048000	672.11	111	1215	21735.87	66.916794	2.786247	74.64719	57.62225	17.088896	16.586336	160.08794	1.607679
14080000	600.21	108	1540	21785.67	68.69751	2.4807756	75.12817	59.720013	17.144712	17.554043	191.14421	1.6034527
14112000	673.74	108	1533	21835.19	68.82717	2.6069992	75.62581	58.34095	16.192163	15.755164	195.60818	1.6200647
14144000	699.57	113	1834	21884.89	68.504234	2.7638476	75.08389	58.760395	16.180897	17.055544	164.35997	1.5290143
14176000	545.02	105	1213	21934.75	68.04367	2.7789135	76.8128	59.346764	15.937124	15.286655	121.20269	1.5137682
14208000	612.54	111	1695	21984.37	65.96046	3.3433754	74.39533	52.322746	15.67062	16.78277	163.5467	1.367594
14240000	617.74	108	1211	22034.73	63.008175	3.6454937	72.79964	51.7486	13.945346	14.572495	117.1574	1.187207
14272000	647.52	113	1456	22085.13	61.721172	3.709251	72.36081	51.18258	14.186059	15.631643	125.589134	1.102274
14304000	699.11	105	1804	22137.17	63.373512	3.4154997	73.68385	52.19695	13.785746	15.6522	112.55711	1.2769291
14336000	609.82	105	1835	22187.21	64.680115	2.8318563	72.7722	55.66959	13.993621	14.188678	105.91661	1.6076436
14368000	570.2	105	1815	22237.85	63.20542	3.1660235	71.59867	52.271843	15.993272	16.811024	106.84939	1.7234406
14400000	560.7	111	1209	22311.64	62.422485	3.6536677	73.41745	47.02797	15.221732	15.431544	113.58449	1.0154514
14432000	641.48	120	1769	22366.37	61.324257	3.6341667	73.72072	48.93587	16.721746	18.401012	156.18013	1.7001793
14464000	651.44	111	1834	22433.0	61.358555	3.5660617	70.070465	47.75016	15.1692705	15.811225	130.64322	1.4641011
14496000	617.99	108	1818	22510.38	62.01144	3.2702777	74.10512	49.772163	15.420566	15.351879	95.10967	1.2856774
14528000	572.81	111	1432	22587.42	64.15475	3.1622975	72.70373	52.54799	14.464269	13.88863	102.55818	1.2877321
14560000	608.0	111	1222	22665.44	66.84202	2.7807796	73.682465	57.34126	14.0560665	12.998126	85.27732	1.3937287
14592000	613.94	108	1826	22743.79	65.92187	3.18367	74.978485	54.365295	16.238014	15.648887	139.05833	1.299536
14624000	677.77	113	1819	22822.44	62.62352	3.731218	73.74116	48.71912	15.515143	15.413494	112.05279	1.3906162
