TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time
7744000	334.82	241	1234	11138.0
7776000	355.62	241	1322	11185.53
7808000	341.51	246	949	11227.4
7840000	355.53	241	882	11276.21
7872000	363.41	241	1373	11323.59
7904000	385.58	252	1351	11370.14
7936000	367.74	240	960	11415.67
7968000	363.28	250	935	11464.2
8000000	392.33	250	1240	11511.14
8032000	385.54	241	1379	11560.7
8064000	366.76	241	1356	11606.88
8096000	400.38	250	1388	11656.91
8128000	347.8	240	1051	11706.85
8160000	365.44	241	1343	11757.1
8192000	385.5	240	1303	11808.0
8224000	363.01	240	1367	11855.93
8256000	350.87	241	1390	11901.85
8288000	375.1	253	1358	11950.42
8320000	378.83	241	942	11999.17
8352000	388.41	250	951	12049.58
8384000	373.9	241	1384	12093.23
8416000	381.3	241	1371	12131.28
8448000	369.64	252	919	12157.08
8480000	400.1	246	1377	12195.65
8512000	381.69	246	1366	12245.24
8544000	387.05	250	1379	12295.54
8576000	364.56	241	946	12345.25
8608000	378.26	241	1261	12398.65
8640000	389.87	241	1479	12446.42
8672000	375.34	253	941	12497.46
8704000	401.36	250	1207	12544.38
8736000	373.38	242	957	12592.54
8768000	367.81	240	1176	12641.37
8800000	341.4	250	1296	12689.01
8832000	381.93	250	948	12734.72
8864000	374.63	250	1397	12783.09
8896000	354.58	250	923	12834.1
8928000	375.13	246	1376	12883.41
8960000	359.05	241	1224	12930.24
8992000	361.75	242	1196	12980.19
9024000	402.69	246	1395	13024.32
9056000	391.81	254	1182	13077.8
9088000	361.61	253	1220	13119.62
9120000	359.01	246	933	13150.42
9152000	381.71	242	1372	13196.07
9184000	388.01	241	1201	13242.17
9216000	363.1	241	1339	13284.47
9248000	361.78	241	912	13325.29
9280000	358.92	246	932	13355.41
9312000	352.63	246	962	13406.53
9344000	372.3	240	948	13455.83
9376000	372.11	250	1367	13505.52
9408000	369.69	241	956	13552.71
9440000	388.04	240	1391	13598.81
9472000	374.63	250	888	13643.77
9504000	366.42	250	1334	13691.61
9536000	428.97	253	1387	13742.08
9568000	381.52	241	1407	13788.72
9600000	376.86	250	1394	13836.6
9632000	368.55	241	1121	13885.98
9664000	353.86	240	1382	13939.98
9696000	392.81	241	1340	13988.59
9728000	350.4	250	1342	14041.42
9760000	374.7	253	1208	14091.83
9792000	379.22	246	1548	14132.38
9824000	363.29	241	1390	14180.97
9856000	363.69	241	939	14225.67
9888000	363.22	250	1406	14279.04
9920000	387.17	250	1291	14319.86
9952000	385.09	250	926	14370.38
9984000	386.92	253	954	14422.97
10016000	359.53	246	1300	14470.11
10048000	362.51	241	1073	14521.45
10080000	363.37	250	1161	14552.21
10112000	367.13	246	1159	14594.02
10144000	361.71	240	1345	14640.69
10176000	373.58	241	1211	14697.53
10208000	369.36	246	1193	14745.08
10240000	383.62	246	1312	14789.98
10272000	379.21	250	1338	14838.3
10304000	348.27	250	958	14887.88
10336000	367.48	253	1308	14933.07
10368000	425.07	246	1348	14975.16
10400000	380.48	250	1053	15022.08
10432000	378.12	250	1395	15064.83
10464000	389.93	241	1330	15099.81
10496000	393.28	257	1375	15141.4
10528000	365.08	250	963	15191.31
10560000	342.75	241	912	15242.53
10592000	339.95	253	1233	15289.28
10624000	349.9	250	924	15338.27
10656000	353.3	241	881	15386.39
10688000	365.38	253	1092	15441.38
10720000	374.48	250	1293	15484.2
10752000	359.18	250	1374	15533.3
10784000	358.72	250	1367	15580.24
10816000	361.15	250	939	15631.18
10848000	365.2	242	1185	15678.14
10880000	379.53	242	1053	15727.83
10912000	380.48	250	1420	15758.13
10944000	389.17	253	1406	15791.47
10976000	370.97	240	1201	15838.41
11008000	393.72	242	1409	15891.69
11040000	369.01	241	1361	15940.53
11072000	349.65	250	886	15993.17
11104000	390.08	242	1333	16028.88
11136000	359.41	241	959	16079.19
11168000	385.46	241	1384	16124.65
11200000	383.45	250	1354	16174.61
11232000	388.64	241	1143	16225.37
11264000	366.42	253	1394	16270.37
11296000	394.27	241	1367	16315.94
11328000	361.1	241	1387	16363.47
11360000	390.72	241	940	16401.68
11392000	364.17	241	950	16450.43
11424000	387.53	250	1220	16499.84
11456000	363.82	241	1360	16549.64
11488000	380.57	242	1335	16601.83
11520000	376.01	241	1382	16648.92
11552000	365.43	240	1213	16696.47
11584000	370.55	241	1297	16749.17
11616000	349.49	253	948	16798.1
11648000	368.38	256	934	16850.31
11680000	419.62	241	1360	16903.5
11712000	356.34	241	1064	16945.23
11744000	348.67	241	946	16973.38
11776000	351.9	246	929	17004.88
11808000	340.49	253	885	17046.78
11840000	376.57	241	951	17090.46
11872000	369.85	242	937	17138.87
11904000	367.61	253	1370	17182.7
11936000	375.74	250	1359	17222.36
11968000	376.09	241	1289	17270.47
12000000	414.05	240	1235	17317.98
12032000	370.54	242	945	17365.27
12064000	356.98	246	1383	17409.48
12096000	396.2	246	955	17458.39
12128000	357.76	250	966	17499.11
12160000	328.52	241	990	17549.71
12192000	364.29	242	1239	17600.07
12224000	362.07	253	931	17646.25
12256000	380.97	241	1350	17687.7
12288000	367.88	241	831	17732.11
12320000	341.79	242	930	17779.93
12352000	398.49	253	1164	17824.77
12384000	399.52	253	1380	17868.16
12416000	365.79	241	1376	17906.38
12448000	356.96	240	1035	17955.7
12480000	362.38	246	1344	17999.07
12512000	390.94	253	1193	18045.39
12544000	351.82	246	945	18092.92
12576000	377.76	242	1363	18142.75
12608000	392.81	242	1215	18190.39
12640000	352.51	246	1364	18236.13
12672000	357.63	246	882	18265.77
12704000	349.09	241	911	18293.69
12736000	395.56	241	1354	18321.63
12768000	379.59	250	957	18367.58
12800000	351.84	241	902	18407.81
12832000	393.66	253	1364	18450.88
12864000	345.46	240	1351	18497.99
12896000	386.33	250	1390	18551.69
12928000	359.11	250	958	18596.84
12960000	354.22	254	1338	18640.29
12992000	392.28	246	1349	18688.81
13024000	373.78	241	1345	18735.89
13056000	375.66	241	1242	18784.17
13088000	426.29	253	1388	18818.28
13120000	373.34	246	1419	18864.49
13152000	379.23	241	947	18912.81
13184000	377.69	250	939	18959.7
13216000	373.69	246	1375	18996.65
13248000	361.71	240	815	19036.69
13280000	362.43	241	950	19078.32
13312000	356.05	250	1342	19125.16
13344000	353.15	241	1205	19174.2
13376000	363.9	241	1393	19223.4
13408000	316.42	246	865	19269.61
13440000	386.72	242	1371	19316.37
13472000	374.37	241	1405	19366.31
13504000	369.37	246	1177	19415.22
13536000	383.75	242	1216	19460.82
13568000	367.82	241	918	19506.01
13600000	381.02	250	1128	19535.23
13632000	376.41	241	958	19563.88
13664000	356.16	241	957	19608.18
13696000	370.13	250	1305	19647.1
13728000	347.28	242	1402	19692.59
13760000	364.14	241	1328	19732.15
13792000	368.23	240	927	19782.99
13824000	399.34	253	1215	19835.49
13856000	371.8	250	1343	19878.34
13888000	376.27	253	927	19928.14
13920000	391.76	250	1348	19974.07
13952000	381.92	246	1584	20021.64
13984000	369.67	240	1394	20066.11
14016000	392.76	240	1392	20114.98
14048000	394.5	254	1344	20162.52
14080000	372.46	241	1378	20209.87
14112000	378.81	246	1363	20252.77
14144000	368.83	242	940	20297.24
14176000	375.3	250	957	20339.69
14208000	335.88	246	1218	20388.98
14240000	387.17	250	991	20434.12
14272000	360.85	246	1131	20477.52
14304000	403.15	250	1383	20527.65
14336000	357.2	241	1318	20568.91
14368000	386.72	241	1240	20614.22
14400000	393.43	241	1039	20657.13
14432000	389.89	241	1388	20693.11
14464000	372.67	252	1221	20720.79
14496000	343.86	253	953	20761.8
14528000	363.99	253	905	20807.61
14560000	361.27	240	932	20855.59
14592000	373.8	250	1445	20892.87
14624000	372.43	241	1319	20932.28
14656000	405.86	246	1408	20979.64
14688000	393.44	241	1327	21027.21
14720000	390.27	250	1381	21078.17
14752000	392.27	241	1309	21120.98
14784000	382.13	241	2026	21159.59
14816000	394.81	250	1390	21210.1
14848000	355.43	256	881	21261.19
14880000	386.39	240	1350	21307.58
14912000	376.17	246	1212	21358.21
14944000	362.83	246	949	21411.24
14976000	383.11	240	902	21457.33
15008000	353.3	241	1349	21503.37
15040000	370.87	246	1346	21550.7
15072000	351.97	240	930	21594.32
15104000	353.25	246	1042	21637.57
15136000	362.51	241	1328	21673.19
15168000	390.18	250	1311	21711.17
15200000	370.04	241	918	21759.41
15232000	378.42	241	1367	21801.65
15264000	384.31	246	1259	21848.87
15296000	344.96	241	1384	21891.63
15328000	382.19	242	1417	21920.22
15360000	363.53	246	1043	21962.07
15392000	367.75	241	941	22007.73
15424000	366.39	241	1657	22060.8
15456000	365.34	241	1380	22108.71
15488000	356.47	250	933	22158.8
15520000	359.97	246	954	22202.51
15552000	353.67	241	1162	22249.41
15584000	404.95	246	1377	22299.09
15616000	387.54	240	1365	22344.58
15648000	357.57	246	811	22386.68
15680000	350.08	250	904	22435.93
15712000	355.9	246	1380	22481.88
15744000	394.27	250	1365	22529.08
15776000	411.83	246	1234	22571.42
15808000	359.95	250	931	22608.45
15840000	376.68	250	1362	22648.08
15872000	396.81	242	1416	22691.69
15904000	397.76	253	1224	22732.29
15936000	374.58	256	1167	22779.62
15968000	398.59	241	1390	22825.32
16000000	347.55	241	929	22872.4
16032000	352.62	240	1226	22920.5
16064000	381.02	241	1386	22961.32
16096000	366.15	246	1213	23000.69
16128000	372.02	242	1370	23036.96
16160000	355.2	253	1036	23067.4
16192000	366.9	250	1379	23096.4
16224000	369.82	250	1309	23123.73
16256000	365.66	253	1308	23158.82
16288000	365.73	246	1361	23204.19
16320000	364.2	250	1374	23254.62
16352000	370.83	253	1055	23301.12
16384000	384.17	246	951	23339.9
16416000	374.78	246	1344	23382.4
16448000	372.52	241	1321	23424.87
16480000	357.22	242	1052	23466.62
16512000	370.97	250	943	23495.85
16544000	378.64	246	1392	23542.99
16576000	349.03	241	925	23585.48
16608000	363.99	246	961	23628.37
16640000	347.2	242	914	23675.43
16672000	375.76	241	1212	23710.64
16704000	352.98	241	1044	23749.67
16736000	366.47	241	1209	23793.18
16768000	378.77	250	1238	23833.0
16800000	354.32	241	1122	23886.9
16832000	378.3	241	1400	23930.58
16864000	340.56	246	947	23976.61
16896000	355.96	250	950	24023.38
16928000	386.09	242	1397	24076.91
16960000	371.82	250	953	24122.99
16992000	405.67	246	1366	24169.23
17024000	375.54	250	1331	24219.8
17056000	348.0	250	950	24261.12
17088000	354.53	246	948	24289.72
17120000	370.94	246	1223	24332.0
17152000	359.58	241	1406	24372.05
17184000	375.14	250	1285	24407.56
17216000	388.7	242	1341	24450.01
17248000	382.48	241	939	24498.07
17280000	374.45	240	943	24541.53
17312000	373.61	240	1362	24581.31
17344000	347.53	246	929	24627.77
17376000	361.95	250	1248	24673.18
17408000	363.91	250	1194	24719.18
17440000	346.29	250	1318	24760.48
17472000	375.76	246	1240	24804.7
17504000	402.77	250	1370	24856.11
17536000	367.36	240	1569	24905.14
17568000	379.96	241	1234	24947.82
17600000	376.72	241	1366	24992.18
17632000	346.43	241	958	25037.02
17664000	391.75	241	972	25082.97
17696000	383.26	240	1223	25120.16
17728000	391.27	242	1386	25161.48
17760000	342.21	250	941	25198.88
17792000	390.38	250	1033	25239.8
17824000	344.62	241	958	25274.8
17856000	355.77	253	1029	25322.34
17888000	381.32	241	1348	25363.1
17920000	354.37	246	1358	25415.92
17952000	372.66	246	1361	25454.62
17984000	380.65	241	1321	25485.08
18016000	347.72	250	1045	25518.8
18048000	352.46	241	952	25562.91
18080000	400.21	250	1564	25607.32
18112000	356.08	241	898	25659.37
18144000	348.53	241	950	25705.01
18176000	371.73	241	1417	25742.7
18208000	381.63	253	1410	25782.21
18240000	372.58	240	1198	25830.39
18272000	396.82	246	1383	25881.61
18304000	377.82	242	1357	25924.23
18336000	373.35	241	1361	25968.09
18368000	358.35	253	1358	26011.8
18400000	394.02	240	1366	26060.01
18432000	366.32	241	1316	26104.43
18464000	376.41	246	1377	26150.63
18496000	386.3	250	1352	26188.01
18528000	353.47	250	1375	26228.4
18560000	376.95	253	1375	26277.63
18592000	395.83	241	1349	26326.33
18624000	338.34	250	894	26365.54
18656000	399.61	241	1306	26410.6
18688000	376.09	241	1249	26448.88
18720000	388.93	250	1396	26495.68
18752000	386.61	253	955	26540.98
18784000	372.74	241	1185	26585.53
18816000	358.56	241	959	26631.57
18848000	387.93	241	1054	26685.37
18880000	368.15	250	1335	26736.28
18912000	358.8	246	1364	26763.61
18944000	360.89	250	941	26792.88
18976000	356.54	242	1347	26822.76
19008000	345.69	241	1393	26862.48
19040000	371.25	253	960	26905.11
19072000	348.75	246	1314	26947.51
19104000	390.67	241	1238	26994.01
19136000	369.87	241	925	27033.7
19168000	389.82	253	1511	27073.5
19200000	358.37	250	908	27103.08
19232000	332.07	242	870	27146.1
19264000	368.79	250	1282	27190.38
19296000	346.23	242	1333	27228.57
19328000	355.02	246	1370	27276.81
19360000	369.61	242	1325	27325.46
19392000	356.09	246	917	27371.81
19424000	364.86	250	928	27413.58
19456000	375.25	241	1039	27458.99
19488000	411.2	252	1212	27501.53
19520000	383.76	242	1397	27548.07
19552000	391.38	242	1384	27595.92
19584000	332.05	241	882	27641.0
19616000	380.76	241	1139	27682.71
19648000	384.82	241	1365	27723.43
19680000	350.89	246	918	27769.63
19712000	378.38	241	949	27813.22
19744000	357.91	250	1416	27858.22
19776000	375.73	250	918	27903.62
19808000	336.57	253	915	27946.6
19840000	397.68	250	947	27988.19
19872000	377.35	242	1199	28024.71
19904000	357.49	241	1333	28054.51
19936000	392.81	246	1246	28088.32
19968000	383.16	256	1368	28129.2
20000000	340.37	242	781	28171.27
