TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
16000	635.78	222	1299	53.35	0.34240911357692566	0.27861924318202663	2.5835273	0.01884081
32000	635.92	215	1299	111.56	1.1300362548828125	1.0695225186824024	7.352496	0.1419613
48000	676.14	215	2258	172.05	2.9085908203125	2.3254901197113265	17.679182	0.413831
64000	717.45	215	2258	232.21	4.06182568359375	3.5490438027816027	23.89339	0.52962697
80000	691.14	218	1523	292.46	4.9510302734375	4.912110353503879	32.719666	0.35238215
96000	598.98	215	1308	354.68	7.32578564453125	7.701320655819364	48.291653	0.6895611
112000	720.75	218	1388	416.21	7.991986328125	9.108265477026896	77.8519	0.5339467
128000	708.15	215	1872	475.97	10.3806279296875	12.304333586180114	87.15101	1.0948167
144000	716.75	217	1401	537.36	11.8186103515625	13.963513839646524	90.90594	1.2750587
160000	696.43	223	1320	596.77	11.3966689453125	14.21135219639567	86.180725	1.3596892
176000	703.26	215	1533	657.09	12.8458818359375	15.022442586011104	123.59573	1.4689074
192000	736.28	217	1319	717.45	12.52811328125	14.484636257082881	123.61194	1.4792693
208000	623.34	222	1314	777.72	12.0567265625	12.67552082263289	97.71671	1.3710605
224000	667.63	222	1308	838.18	10.7377216796875	11.285743218769422	71.23433	1.1225045
240000	615.67	217	1313	898.6	10.7318388671875	10.840695895559472	72.973854	1.1946044
256000	641.73	215	1322	958.8	10.05535546875	10.326933081752781	80.27469	1.1257907
272000	688.36	215	1324	1018.69	10.2165576171875	10.864871720365594	79.79401	1.0047526
288000	685.71	217	1777	1078.38	9.85973828125	9.556735190429837	57.82562	1.1624914
304000	641.12	217	1552	1137.78	9.8110126953125	9.844561077696659	61.209015	0.9755615
320000	554.8	222	1268	1197.77	9.581857421875	9.303695502325944	58.6497	1.1455419
336000	454.29	217	1307	1257.27	9.235099609375	9.073675867585308	58.759415	0.79202497
352000	482.29	217	1262	1317.4	9.4705947265625	8.404678291731338	61.02349	0.97935075
368000	467.59	226	1306	1377.29	9.149873046875	6.793999822913598	47.376404	1.2903512
384000	440.31	215	1307	1436.94	8.955037109375	6.596637993137111	66.34168	1.5962468
400000	543.22	218	1318	1497.58	8.14179345703125	5.238269446761497	60.48633	1.25828
416000	364.52	223	1022	1558.51	7.92844970703125	5.098074851108014	45.334507	1.4363849
432000	397.93	223	1034	1618.64	8.113080078125	5.648546549777208	50.882023	1.8408496
448000	459.74	223	1041	1678.74	8.3324736328125	6.309737019084076	56.730724	1.1647007
464000	466.23	223	1044	1738.9	8.46362890625	6.38542040511038	50.99078	1.177829
480000	367.76	222	1043	1798.51	8.789935546875	7.054684835270814	60.71927	1.2434703
496000	431.24	217	1389	1859.2	10.103435546875	8.608541815400562	69.09039	1.2477472
512000	504.55	223	1039	1918.38	11.0018193359375	9.890749308065592	86.21341	1.4107611
528000	362.51	223	1042	1977.98	11.092783203125	9.562652368067136	66.617195	1.5936542
544000	373.68	223	1042	2037.72	9.90211328125	9.046816601711345	59.691322	1.2611823
560000	409.54	223	1042	2097.11	9.162861328125	8.84189689065644	59.91855	0.76635575
576000	524.26	223	1045	2155.92	8.154650390625	8.22384395371167	78.54187	1.0610877
592000	381.43	223	1037	2215.62	7.328224609375	6.781851931810366	53.175907	1.1076188
608000	421.78	223	1398	2276.07	6.6520263671875	6.309439852316527	57.314713	0.73104554
624000	447.05	223	1306	2339.61	6.06171533203125	5.980346718627608	44.480633	1.0771828
640000	423.46	215	1305	2402.43	6.447025390625	5.942172503596643	46.582706	0.7890903
656000	391.77	223	1294	2463.45	6.2485146484375	5.997837500924812	52.95169	0.96859497
672000	426.79	139	1511	2524.06	5.00867578125	4.534025873878534	35.270622	0.7932204
688000	470.57	139	1511	2584.42	5.0829150390625	5.043608269384132	41.281456	0.8079005
704000	514.05	223	1300	2644.18	4.893515625	5.10856320003482	45.348934	0.5358372
720000	517.07	139	1300	2704.84	4.36781005859375	4.689483955151675	39.593185	0.5721938
736000	503.66	139	1043	2764.33	3.907455078125	4.2653649188111675	34.26159	0.59158826
752000	508.86	139	1771	2824.28	4.65551953125	4.803720075368672	35.232918	0.54372
768000	487.29	226	1771	2884.77	4.11381591796875	4.297971451016165	35.211407	0.48633915
784000	468.7	231	1289	2946.19	3.956672119140625	3.848795976503561	34.570778	0.54819685
800000	448.94	139	1535	3007.47	4.6166533203125	4.779970825617035	34.58923	0.51670605
816000	482.68	139	1535	3068.14	5.5167734375	5.6837659445564785	50.051224	0.5184287
832000	399.04	139	1305	3128.4	6.172388671875	6.60471895692769	51.13088	0.57165813
848000	421.16	139	1316	3188.93	6.3891591796875	7.132129656526163	63.31726	0.42408872
864000	399.55	139	1617	3250.8	5.42265625	6.7552629945102804	66.43033	0.35598552
880000	334.95	139	1617	3312.37	4.9436123046875	7.225095425407889	60.59115	0.39245757
896000	322.94	139	1293	3376.78	4.3241826171875	6.175225514606733	55.65074	0.36535817
912000	421.21	139	1881	3441.65	4.8294765625	7.427162984612631	62.861046	0.3701379
928000	327.69	223	1396	3508.09	4.937591796875	6.62354877973281	58.836704	0.49174467
944000	396.6	139	1312	3572.24	5.212306640625	6.41255908842172	54.184715	0.5211483
960000	444.91	139	1550	3642.96	5.6209091796875	6.626167349984454	44.488197	0.58465964
976000	472.92	139	1313	3711.44	6.01092041015625	7.28644664342641	77.203224	0.5478461
992000	405.39	139	1889	3780.6	6.57846044921875	7.394552999505785	75.79962	0.7396221
1008000	458.39	226	1692	3852.21	7.42809375	8.55211413920558	72.34481	0.58806497
1024000	562.54	226	1888	3921.02	9.5081591796875	11.421263749034079	85.944954	0.93710935
1040000	495.14	226	1824	3990.13	9.6797509765625	11.18095828294695	97.453964	0.943694
1056000	666.17	226	1887	4056.47	10.8274453125	11.76954557852596	83.12349	0.78761286
1072000	770.07	226	1889	4119.27	12.1526416015625	13.037172215438439	136.27583	1.1222974
1088000	504.28	226	1675	4183.6	14.20904296875	13.099874164471963	98.65132	1.1066556
