TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
1344000	506.92	223	2447	3611.08	8.503548828125	6.818388510124661	43.976326	1.0802461
1376000	777.3	231	1892	3699.54	8.610671875	7.208023957715457	57.967793	0.9525671
1408000	491.87	226	1855	3786.37	9.1902685546875	7.13784149796001	43.24431	1.042797
1440000	516.74	226	1870	3872.61	9.4484033203125	7.168265567764632	57.859676	1.2906135
1472000	616.71	226	2162	3957.74	10.1026748046875	8.260018065204216	52.463333	1.3097022
1504000	473.47	226	1314	4042.99	10.030578125	8.478972151741035	62.254227	1.4179518
1536000	407.44	231	1305	4128.14	10.708685546875	8.336254592141485	47.070972	1.3749083
1568000	484.6	226	1834	4213.67	10.1559912109375	8.471204902491735	61.188965	1.2615803
1600000	523.77	231	1313	4298.84	11.0353720703125	9.094350066112476	58.81008	1.2911785
1632000	617.28	231	1679	4384.44	10.24392578125	9.234582590729264	61.26458	1.2189596
1664000	617.18	231	1304	4470.93	10.23675390625	9.349572600525653	81.52696	1.1323832
1696000	638.59	226	1882	4556.03	11.42109765625	9.920157823845344	65.72605	1.2598231
1728000	582.81	231	2228	4641.98	11.51025390625	10.61615440613973	91.00276	1.7422154
1760000	521.22	231	1075	4727.65	12.165154296875	11.603282132655398	68.64128	1.479548
1792000	481.81	231	1397	4813.43	12.27770703125	11.13961820485783	73.901344	1.71371
1824000	668.59	231	1770	4898.88	11.73659375	11.73182970064772	72.61089	1.3590155
1856000	618.72	231	1326	4984.67	11.14564453125	11.057025481566008	80.01295	0.7593913
1888000	797.41	231	1412	5069.28	10.645001953125	10.598050380848358	92.214035	1.4074373
1920000	896.43	231	1653	5154.55	10.28831640625	9.66192309079823	58.920864	0.65707207
1952000	754.69	231	1397	5239.8	10.447513671875	10.425739632035706	63.27626	1.0601608
1984000	903.27	231	1408	5325.11	11.31417578125	11.136745204502077	78.18318	1.224783
2016000	832.54	223	1888	5410.31	11.0523076171875	11.032192948367065	82.85893	1.2120482
2048000	748.13	231	1400	5495.46	11.5303359375	11.69646714824609	92.02127	1.2419975
2080000	902.73	231	1399	5581.22	11.7503203125	12.095242478966679	84.86655	1.0742593
2112000	710.21	223	1410	5667.45	12.10578515625	12.72069917496676	90.04056	1.4550254
2144000	951.07	231	1408	5753.8	12.68517578125	13.48124333564972	92.152435	1.5135942
2176000	818.77	231	1670	5840.83	11.7204716796875	12.594384289237803	109.809425	1.3823986
2208000	805.55	231	1407	5927.6	12.478177734375	13.17089179307916	72.80574	1.4415852
2240000	831.61	525	1891	6013.86	12.717380859375	13.438730176248052	90.49054	1.2793503
2272000	903.42	484	1327	6099.83	11.9682431640625	12.489878402130262	84.29108	1.3210179
2304000	790.67	231	1893	6185.44	12.3401142578125	12.916187155077926	96.34468	1.6224277
2336000	885.69	558	1888	6271.78	11.9674541015625	11.550971955857221	93.20586	1.4669713
2368000	853.63	231	1892	6358.48	12.2762080078125	11.725244533697369	89.918365	1.5299072
2400000	853.77	231	1670	6444.73	12.744029296875	12.570830571207297	90.17355	1.3237538
2432000	896.86	549	1407	6530.76	12.542703125	12.523403715643763	121.56689	1.6168292
2464000	908.3	231	1814	6616.97	11.6805947265625	11.481564707172973	96.73033	1.3881543
2496000	873.09	223	1331	6702.15	13.1810546875	13.597001048025259	121.03093	1.4710667
2528000	987.86	231	2271	6787.03	12.478466796875	11.89503835639045	78.22345	1.4831307
2560000	966.42	566	1894	6872.22	12.9035498046875	13.382947405186947	92.99098	1.5600487
2592000	868.2	231	1889	6958.27	12.100451171875	12.43468309809301	83.51175	1.3650851
2624000	745.47	223	1736	7042.54	11.408017578125	11.71487635978289	103.86936	1.7770938
2656000	866.68	231	1895	7127.4	12.38871875	13.199779827709248	121.94913	1.3362994
2688000	747.72	223	2242	7212.86	12.73094140625	12.838611806772569	102.38147	1.1643958
2720000	870.87	231	1896	7298.01	11.17683203125	11.41392994875122	105.920616	1.5516243
2752000	902.31	506	1896	7382.94	11.16276171875	11.597257218842739	131.25713	1.4950476
2784000	964.77	490	2194	7467.25	11.1614375	10.928122408492687	68.42266	1.3454586
2816000	1106.81	231	2811	7552.04	11.1030615234375	11.32891557586162	94.17159	1.0981733
2848000	940.16	231	2847	7637.05	11.337685546875	12.336679937284586	88.78381	1.3158095
2880000	1079.94	311	1888	7721.99	11.211828125	12.145635790274628	79.15782	1.3885771
2912000	890.44	231	2395	7807.1	11.79324609375	12.807122652063578	119.19223	0.87544954
2944000	1015.97	231	2659	7892.21	11.71069140625	12.73299356003921	111.158585	1.2589507
2976000	968.65	231	1892	7977.49	11.288576171875	11.996159541703337	77.82099	1.3106564
3008000	851.54	231	1888	8062.64	11.419701171875	12.121111489875837	77.952515	0.8181018
3040000	1134.84	590	1893	8147.32	10.62412890625	11.192638833738002	76.69902	1.0639195
3072000	997.31	231	2840	8232.12	10.9227763671875	10.861490171702961	80.98645	1.3872986
3104000	1013.9	231	2145	8317.88	12.2866953125	13.886660078110936	107.37752	1.3121848
3136000	1129.53	226	1893	8403.19	11.5620703125	12.825531178083814	113.280525	1.0699549
3168000	802.5	223	2824	8488.38	12.2199296875	13.073784599342304	104.06119	1.2123728
3200000	791.99	223	1323	8574.02	12.535515625	13.890912047090357	99.8675	1.1153945
3232000	674.8	223	2514	8658.72	11.6425576171875	11.585405689918675	84.21986	1.0974008
3264000	1015.63	223	1891	8743.49	11.7672001953125	11.329822717611252	100.21928	1.0892059
3296000	775.16	223	1895	8829.54	11.455029296875	10.789212639252227	100.45941	1.5171418
3328000	999.15	223	1895	8915.89	12.38237109375	11.400240197579171	89.87265	1.6008453
3360000	790.84	223	1317	9001.06	12.5655263671875	11.744372987733318	90.92583	1.3555036
3392000	915.72	223	1317	9086.25	12.638029296875	11.05336981987846	91.03914	1.4727736
3424000	570.46	223	1884	9172.29	13.0394072265625	11.415167062399918	83.34611	1.2479727
3456000	901.17	223	2539	9257.88	12.7078935546875	11.275964828452597	76.430405	1.3375916
3488000	866.53	223	1891	9343.59	14.438650390625	12.760744859725078	95.36034	1.4770857
3520000	989.85	223	1892	9428.79	13.4861748046875	12.464668191532416	109.59618	1.5608255
3552000	1281.59	623	1896	9513.7	12.159962890625	10.415469639555386	104.93093	1.3390846
3584000	1066.21	223	2333	9599.18	12.2188564453125	10.576427947327018	90.636925	1.3832793
3616000	1132.55	581	2237	9684.6	12.2984072265625	10.838389525201611	104.89882	1.3496072
3648000	1063.37	223	1893	9769.89	13.337162109375	12.07943370982266	91.20801	1.4150598
3680000	1077.11	223	1894	9855.17	13.2772626953125	11.688552760072566	89.70846	1.4533361
3712000	1219.71	223	2901	9940.1	12.67501953125	11.090563274694391	88.7382	1.2587255
3744000	1107.42	223	1892	10025.1	12.4703818359375	11.251383248294408	137.23152	1.279758
3776000	1198.45	231	1890	10109.12	12.7902041015625	10.532590790019329	83.38777	1.4110472
3808000	1118.71	223	1892	10194.25	12.7775986328125	10.664356520672028	72.080284	1.5035448
3840000	1152.39	626	1892	10278.75	11.8106328125	10.668815538755931	118.99596	1.7085946
3872000	1203.12	569	1892	10363.8	11.24331640625	9.82067175655515	83.43499	1.4196103
3904000	1094.46	226	1894	10448.23	10.240140625	10.121397507261534	88.29237	1.2689732
3936000	1035.42	577	1675	10533.08	9.790345703125	9.318992703076873	102.79365	1.1369202
3968000	1085.74	588	1317	10617.75	9.404400390625	8.134481006800618	64.34995	1.0324855
4000000	979.84	588	1310	10702.56	9.3452001953125	7.986374138180605	59.27913	1.2324156
4032000	999.05	231	1893	10787.61	9.4117802734375	7.9166043857199275	70.38777	1.3377881
4064000	1048.61	223	1819	10872.9	9.53477734375	8.343265903559589	68.386215	1.5094209
4096000	1067.54	231	1329	10957.63	9.229109375	8.880722626847435	80.58993	0.97012347
4128000	1049.92	231	1874	11042.79	8.93373046875	8.362117423984191	79.26453	1.2673662
4160000	1066.95	584	2288	11127.81	8.7625205078125	8.692832895552518	80.14561	0.89332867
4192000	1235.53	616	2164	11213.09	8.842677734375	8.237629930690016	103.92751	0.77759224
4224000	994.2	223	1889	11298.99	8.7561240234375	8.13984125305893	95.62673	0.96505916
4256000	1125.82	223	1893	11383.66	8.5064296875	9.183568036171998	119.527145	0.82637525
4288000	1165.31	443	1829	11468.76	8.02732373046875	8.166682025920931	113.032104	0.9685421
4320000	1020.31	231	1553	11553.37	7.5918623046875	8.098472078114488	83.22524	0.9514984
4352000	1155.01	231	1895	11638.13	8.450361328125	9.27739440117752	139.45186	1.051621
4384000	1214.5	226	2339	11723.35	7.934791015625	8.351144195557875	80.78496	0.9270836
4416000	1083.07	231	1897	11809.46	7.11707373046875	7.571090678528424	86.005455	0.95546126
4448000	1159.83	231	1886	11895.71	7.50219384765625	8.103131628419966	63.30785	1.0669808
4480000	1054.93	223	1553	11982.09	6.7646259765625	7.254927205010399	66.62196	0.6497231
4512000	913.23	223	1310	12067.24	7.140716796875	8.116113409446667	71.62303	0.92617804
4544000	956.35	231	1889	12152.83	7.60532666015625	9.14081976288232	118.57741	0.9725204
4576000	839.63	223	1050	12240.87	7.7748740234375	8.955491506612018	113.04048	0.9759454
4608000	959.46	223	1310	12327.76	9.10361328125	10.847450017169933	114.196556	1.1986587
4640000	926.49	572	1310	12413.38	8.36916015625	9.397897870002632	96.57696	1.0026284
4672000	796.02	231	1305	12498.33	9.2213349609375	10.263542501860652	91.50427	0.95186454
4704000	890.94	231	1669	12583.32	8.95724609375	9.351943314092532	73.53058	1.0348626
4736000	1024.32	226	2547	12669.04	9.400212890625	9.695890318196673	108.55806	0.9712084
4768000	1001.87	223	1315	12754.17	9.751185546875	9.250371614156915	63.84183	1.1864076
4800000	967.75	223	1881	12840.63	9.8241796875	10.36302320753939	116.55971	1.1641029
4832000	1109.31	223	1887	12925.12	9.779384765625	10.292507894094618	116.848	1.4218814
4864000	964.85	223	1311	13009.12	10.0944853515625	10.262598202940618	83.2856	0.95355
4896000	935.31	223	1544	13093.41	9.925966796875	10.390197077654495	72.945145	1.3122327
4928000	972.62	231	1316	13178.16	10.1967880859375	11.216766886005967	122.479004	1.0430812
4960000	945.73	223	2072	13263.58	9.887142578125	9.814474323671135	96.82751	0.82804275
4992000	943.12	223	2149	13348.5	9.9084423828125	10.431403159450793	93.78295	0.9793012
