TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
1312000	1013.1	231	2833	5299.51	10.607118	8.802147	62.72691	1.6720892
1328000	984.07	226	2084	5364.48	12.108853	11.32024	97.3695	1.1205904
1344000	994.0	226	2084	5429.9	11.19242	10.193236	104.25958	1.4215286
1360000	939.4	231	1327	5494.95	11.000432	9.87013	77.073166	1.2776259
1376000	942.18	231	2100	5559.97	13.26467	11.373584	84.066246	1.4370434
1392000	943.04	231	2100	5625.1	12.542535	10.48063	90.41424	1.6981006
1408000	940.74	481	1889	5691.95	13.332149	11.545456	99.71331	1.5949925
1424000	982.79	608	2489	5756.66	13.541856	12.276654	93.80438	1.4612553
1440000	967.82	530	2523	5822.13	13.225888	11.718821	72.95271	1.2386909
1456000	859.79	530	2244	5887.15	13.602997	12.956695	101.00723	1.3748937
1472000	858.86	231	2244	5952.16	13.601384	13.431889	108.92296	1.1176178
1488000	881.76	231	2082	6018.01	13.718868	13.817883	83.72111	1.2988677
1504000	929.63	231	2835	6083.52	13.538041	13.910144	107.32019	1.6638921
1520000	928.09	231	2835	6148.42	13.106043	13.628365	92.80344	1.4072001
1536000	809.53	231	1891	6213.04	12.54409	14.0335245	129.92427	1.4827776
1552000	804.93	231	1891	6278.08	13.123734	14.1339245	87.096985	1.3349484
1568000	802.77	231	1895	6342.86	11.239796	11.66507	85.86198	1.4343376
1584000	904.39	231	1895	6407.61	11.836109	11.136226	68.896675	1.4249432
1600000	979.97	231	1988	6472.29	10.165209	9.326435	84.22852	1.3042154
1616000	830.64	231	1988	6536.46	8.809888	7.6104813	96.97163	1.1741345
1632000	825.9	231	1889	6600.46	8.34711	7.738431	110.18352	1.4075719
1648000	923.89	560	2108	6664.82	8.9924345	8.395542	84.98559	1.1504595
1664000	1025.51	231	1881	6729.78	8.021461	6.753759	60.46727	1.08686
1680000	1049.41	231	1881	6795.42	9.048498	7.91448	78.72901	1.3738794
1696000	1024.35	231	1884	6860.9	9.98947	8.629416	78.85036	1.462224
1712000	973.18	584	1947	6925.55	10.4787035	7.894736	80.36095	1.4127445
1728000	852.26	580	1890	6990.44	9.992012	8.161776	59.51214	1.426326
1744000	860.59	231	1888	7055.39	10.0164585	8.66291	90.15383	1.4892164
1760000	957.63	223	1873	7120.02	10.73975	9.416783	84.70503	1.3362548
1776000	878.89	223	1895	7184.89	11.692573	10.399307	88.329124	1.4066883
1792000	662.86	223	1677	7250.16	11.452114	9.84088	87.91739	1.7744856
1808000	881.93	596	1889	7314.73	13.12914	11.411416	74.76281	1.7928393
1824000	993.16	231	1684	7379.57	12.931268	11.379106	85.627304	1.2569315
1840000	947.71	231	1825	7443.53	12.226566	10.470351	82.0633	2.0053186
1856000	1004.62	231	2301	7508.41	12.135768	10.291972	76.94636	1.2103713
1872000	949.59	231	2110	7572.43	10.386849	8.523496	66.43853	0.999726
1888000	1032.64	231	2110	7637.19	10.478616	9.37093	77.01923	1.8081398
1904000	1057.19	606	1886	7701.53	9.507624	7.681064	59.499203	1.7946423
1920000	984.88	231	1891	7766.25	9.200581	8.351756	73.424904	1.4681214
1936000	1018.4	231	2175	7831.46	7.867809	7.260179	61.973885	1.0022701
1952000	977.63	231	1891	7896.58	7.588034	6.292381	46.824993	1.0305004
1968000	879.07	231	1837	7961.37	8.366071	7.731066	75.09631	1.2663215
1984000	806.43	231	2172	8026.72	8.68025	7.8149753	57.23339	1.0616672
2000000	901.52	231	2172	8092.67	8.47534	7.7639785	54.794876	1.3446808
2016000	937.86	231	1828	8157.72	9.681957	8.666005	74.90256	1.2211673
2032000	810.03	231	1887	8222.65	9.931402	8.73747	84.73537	1.2386506
2048000	837.18	231	1409	8287.43	10.540594	8.495341	55.426235	1.6146041
2064000	878.47	231	1311	8352.42	9.706751	7.957635	67.50288	1.2063636
2080000	776.59	527	1317	8416.76	8.749336	7.548202	54.226345	1.3482772
2096000	881.02	231	1410	8481.4	8.187902	7.0616016	61.827663	0.98864615
2112000	889.16	231	1410	8545.53	7.6209373	6.351843	47.3572	0.84652364
2128000	915.64	231	1847	8610.12	7.8203826	6.9887815	68.011375	1.2299638
2144000	688.16	231	1883	8674.92	9.272463	9.438638	87.52042	1.4070175
2160000	930.1	231	1894	8739.83	9.866748	10.206995	84.21998	1.1663651
2176000	1005.04	231	1813	8804.51	10.259262	10.298352	127.09053	1.0874258
2192000	1019.46	583	1827	8869.73	11.04254	11.172004	130.59703	1.7731088
2208000	997.48	231	1829	8934.09	11.273488	11.282402	81.36058	1.4925859
2224000	1009.91	231	1876	8998.92	11.244304	11.159144	97.09016	1.3240489
2240000	960.85	231	1876	9063.34	10.763098	11.08344	85.99772	1.5583326
2256000	955.14	231	1820	9127.66	10.881497	10.75269	70.35528	1.3538418
2272000	944.66	231	1827	9192.87	10.63917	10.399892	90.238686	1.4724743
2288000	928.28	231	1555	9257.43	10.626576	10.602213	99.88745	1.5248295
2304000	650.77	231	1668	9322.33	11.827426	11.839191	86.532074	1.1950366
2320000	1022.51	231	1831	9386.93	13.037824	14.048803	83.49502	1.1876609
2336000	937.39	223	2315	9451.56	12.512194	13.515775	101.31889	1.5153681
2352000	992.56	231	2315	9516.71	12.346543	12.484775	84.49716	1.5115467
2368000	1024.96	614	2491	9581.44	11.900587	12.894743	107.26016	1.3872286
2384000	971.5	601	2491	9646.03	11.542363	11.3075075	78.88207	1.5085833
2400000	792.65	231	1830	9710.17	10.422686	10.986892	110.54721	1.1967301
2416000	833.42	600	1881	9774.66	9.757676	8.913165	66.19288	1.5763667
2432000	940.67	231	1892	9838.93	10.231067	9.092014	78.22813	1.4385669
2448000	1004.23	531	1888	9903.81	9.75616	8.171362	51.795868	1.2759345
2464000	985.19	531	1888	9968.16	9.293829	7.997874	72.87642	1.3383965
2480000	1013.31	575	2212	10032.52	8.840629	7.852179	64.03934	0.93698967
2496000	1089.47	443	2322	10097.23	9.475222	8.538626	59.072617	1.216258
2512000	999.72	231	1892	10162.28	9.006947	7.890184	60.80661	1.487291
2528000	1031.48	231	1892	10227.21	9.339242	8.797179	72.94469	1.0378578
2544000	1098.26	231	1888	10292.27	10.710762	9.381797	62.760735	1.7260556
2560000	1087.31	231	1893	10357.42	10.112929	9.435003	72.64694	1.516528
2576000	1038.05	267	1893	10422.37	9.761558	8.040318	59.31139	1.6012028
2592000	1013.58	231	2279	10486.98	10.273746	8.566149	64.05089	1.5745885
2608000	1073.59	231	2279	10551.71	10.0539255	9.124678	64.116234	1.0614424
2624000	1127.68	589	2523	10616.66	9.923661	9.099481	70.58395	1.247711
2640000	1098.62	231	2803	10681.1	9.481837	7.978178	53.47075	1.3327365
2656000	1059.63	267	2803	10746.2	9.786833	8.522611	78.234886	1.0175182
2672000	1089.71	231	2566	10811.14	11.322935	10.112317	84.91418	1.1309117
2688000	1028.9	231	1894	10876.08	12.059213	10.50788	87.23933	1.6400769
2704000	900.42	583	2555	10940.87	11.886379	10.285717	82.45715	1.4413881
2720000	868.71	618	1832	11005.81	12.500012	10.621682	88.33867	1.8032355
2736000	965.43	231	2224	11070.87	11.787113	9.590295	88.08008	1.5751343
2752000	922.24	231	2305	11134.9	13.073435	11.217243	102.37931	2.0788417
2768000	939.01	231	1844	11198.93	12.937048	11.484181	85.85776	2.3332143
2784000	1053.11	231	1892	11263.7	12.711497	11.150298	73.80001	1.6696905
2800000	1125.96	569	1892	11328.72	13.509673	12.123765	114.68401	1.8255401
2816000	1145.35	614	2329	11392.97	13.09294	10.957592	89.29492	2.3221617
2832000	1103.46	267	1890	11457.26	13.081998	11.282174	80.33404	1.1854215
2848000	993.96	231	1890	11521.7	12.295317	10.985604	107.9168	1.4183418
2864000	1098.86	231	2289	11587.02	10.906708	9.406862	71.599	1.2752957
2880000	1147.06	605	1889	11651.71	9.871472	9.234844	71.82328	1.7640849
2896000	1067.37	605	2141	11716.64	9.3824	8.234555	56.81897	1.1491351
2912000	960.98	602	1897	11781.11	9.67243	8.777968	75.14912	0.775113
2928000	1132.9	578	1897	11845.27	8.561639	8.452976	65.601654	1.0976772
2944000	1180.75	578	1887	11909.58	8.653041	8.401652	57.584503	1.5523872
2960000	1191.48	597	2324	11973.78	8.853994	9.364231	112.97257	1.0842377
2976000	1160.63	231	2303	12038.29	9.118676	9.42391	85.788155	1.204733
2992000	1262.56	231	2448	12102.36	9.9279785	10.86956	79.80658	1.3108456
3008000	1302.44	231	2448	12167.05	9.68408	9.8843155	65.36189	1.0194867
3024000	1268.05	231	2311	12232.09	10.441022	10.83849	78.275246	1.1109436
3040000	1281.73	231	2311	12297.09	9.313765	9.983649	67.35666	1.273082
3056000	1247.46	603	2924	12361.89	8.929262	10.618347	94.13163	0.88829195
3072000	1310.29	603	2924	12426.84	8.62222	9.893197	93.552895	1.1545347
3088000	1383.13	627	2944	12491.25	9.525613	12.268029	97.166824	1.0804659
3104000	1331.69	231	2944	12555.95	8.866446	12.071327	100.7647	0.98784447
3120000	1242.14	231	2261	12620.04	9.443014	13.645442	125.19543	1.1239254
3136000	1320.45	614	2285	12685.34	8.438536	11.376659	100.06799	0.97561634
3152000	1425.84	634	2325	12750.83	8.206048	10.874782	110.34513	1.2472537
3168000	1328.71	231	2855	12815.11	7.0890536	8.355708	92.28926	1.2124956
3184000	1262.76	231	2593	12879.44	6.856447	7.021459	57.912	0.90337765
3200000	1173.85	231	2593	12944.51	7.313685	8.256173	88.42047	0.9560733
3216000	1336.7	231	2081	13010.2	6.6094685	6.855339	66.67377	0.8856756
3232000	1308.26	620	2839	13074.86	6.4600806	7.291329	81.00191	0.64753056
3248000	1338.64	759	2839	13139.67	7.618087	9.174493	106.065186	0.9454271
3264000	1254.41	231	2295	13204.21	7.10703	8.5208435	85.28336	0.789291
3280000	1251.51	598	2197	13268.89	7.2224708	8.241243	81.57779	0.87664104
3296000	1402.58	615	2539	13333.54	7.1726856	7.9421315	91.907036	0.86647785
3312000	1385.43	620	2330	13399.11	6.5936465	7.1006856	93.76708	0.70978725
3328000	1362.14	620	2330	13464.42	6.7167234	7.3964424	52.467716	1.0813503
3344000	1388.29	231	1895	13529.02	6.202551	6.688134	45.065598	0.8725989
3360000	1389.46	231	2315	13593.67	6.0355616	7.045877	66.51967	0.7588469
3376000	1468.41	620	2315	13658.13	6.127162	7.348799	77.33985	0.9782257
3392000	1485.32	231	2595	13723.18	5.8411016	6.0538697	50.354877	0.85321087
3408000	1556.87	231	2947	13787.46	6.1002975	6.67753	77.27239	0.989588
3424000	1472.56	611	2947	13851.52	5.6165624	6.032252	88.99434	0.7079471
3440000	1479.68	618	2581	13916.24	6.9775543	8.619655	107.27728	0.7769075
3456000	1670.27	231	2965	13981.08	6.464183	6.427162	65.44464	1.0381546
3472000	1781.63	231	2965	14045.9	7.0847354	7.3037715	89.28143	1.0543658
3488000	1712.46	530	2612	14110.68	7.4113817	7.779246	73.26843	1.3680439
3504000	1769.59	231	2973	14175.17	7.589845	7.436268	58.690178	1.1387292
3520000	1775.24	231	2993	14240.17	7.3243017	7.058369	75.62664	0.9506552
3536000	1801.88	231	2993	14304.83	7.6371546	7.241469	57.152912	0.9528915
3552000	1713.34	231	2984	14370.27	7.716434	6.46022	58.188408	1.2198002
3568000	1616.38	231	2609	14435.32	7.964793	7.382196	67.822334	1.2112195
3584000	1683.83	231	3004	14499.79	8.391123	8.160867	84.686935	1.2786942
3600000	1685.28	231	3009	14564.44	9.409211	8.891006	73.34017	1.4489733
